100 688
0 5 12
0 35 93
1 2 32
1 3 28
1 12 17
1 30 1
1 57 23
1 75 76
2 9 74
2 22 100
2 33 16
2 40 13
2 43 18
2 46 60
2 71 41
2 88 83
3 6 40
3 33 86
3 36 76
3 39 13
3 41 35
3 43 10
3 48 73
3 63 63
3 90 21
4 15 58
4 29 50
4 32 15
4 47 83
4 50 58
4 58 6
4 95 75
5 14 32
5 36 76
5 41 72
5 46 50
5 47 28
5 65 42
5 80 98
5 92 59
5 94 83
6 3 14
6 4 91
6 30 5
6 50 68
6 57 57
6 58 29
6 64 12
6 65 77
6 68 59
6 69 21
6 76 89
6 80 50
6 82 77
6 83 88
6 88 77
6 99 12
7 3 45
7 11 85
7 14 5
7 68 2
8 2 4
8 6 89
8 18 32
8 28 8
8 44 26
8 52 84
8 73 42
8 76 75
8 79 49
8 88 9
8 92 88
9 37 9
9 51 76
9 77 62
9 85 38
10 22 75
10 70 29
10 72 13
10 95 7
11 8 2
11 16 3
11 19 20
11 46 12
11 78 12
11 85 93
11 86 49
11 93 21
12 19 27
12 40 89
12 48 76
12 50 93
12 66 42
12 80 25
12 81 17
12 86 48
12 91 32
12 98 98
13 17 48
13 18 45
13 40 44
13 53 48
13 68 60
13 73 45
13 79 67
13 85 1
13 92 66
13 97 86
14 17 16
14 29 93
14 33 38
14 48 46
14 86 93
15 39 25
15 69 77
15 70 23
15 84 56
15 87 34
15 98 89
16 22 12
16 38 75
16 46 64
16 52 54
16 79 59
16 85 4
16 87 46
17 1 83
17 4 37
17 18 47
17 24 97
17 41 49
17 44 47
17 47 20
17 56 59
17 57 43
17 63 80
18 13 48
18 33 16
18 36 74
18 52 44
19 4 73
19 21 43
19 33 33
19 42 84
19 62 53
19 89 52
20 1 83
20 7 91
20 8 55
20 22 41
20 31 42
20 33 11
20 39 73
20 47 75
20 52 24
20 61 19
20 93 54
20 95 70
21 5 28
21 28 90
21 30 31
21 36 87
21 48 54
22 17 51
22 19 49
22 20 74
22 23 44
22 43 8
22 45 95
22 53 98
22 63 30
22 65 37
22 85 27
23 16 9
23 40 71
23 53 99
23 86 2
23 87 89
23 89 56
23 95 75
24 6 80
24 14 63
24 15 28
24 17 40
24 50 43
24 52 1
24 61 32
24 66 30
24 83 24
24 85 77
25 99 83
26 16 35
26 30 45
26 54 31
26 58 66
26 73 91
26 84 70
26 97 28
27 28 37
27 31 71
27 43 96
27 76 38
28 10 70
28 47 76
28 60 72
28 73 75
28 92 60
29 1 16
29 9 85
29 41 99
29 55 38
29 74 69
29 76 4
30 3 81
30 22 24
30 24 45
30 28 40
30 35 45
30 47 45
30 48 44
30 58 90
30 69 81
30 90 8
31 26 18
31 27 78
31 40 69
31 52 53
31 60 82
31 77 66
31 83 30
32 21 88
32 28 87
32 35 50
32 62 84
32 98 11
33 4 90
33 19 41
33 41 94
33 43 42
33 79 34
33 91 77
33 94 9
33 97 80
34 6 47
34 16 63
34 46 81
34 52 100
34 70 31
34 84 29
34 86 25
34 93 97
35 13 54
35 15 63
35 26 87
35 31 77
35 43 13
35 60 5
35 72 25
35 74 34
35 83 100
36 24 94
36 25 3
36 26 99
36 47 12
36 54 89
36 92 17
37 8 85
37 19 75
37 43 12
38 6 10
38 11 17
38 30 33
38 42 45
38 43 42
38 90 44
38 99 48
39 80 20
39 97 99
40 47 45
41 18 78
41 21 53
41 25 16
41 30 16
41 40 48
41 42 89
41 45 51
41 46 1
41 60 15
42 6 18
42 25 92
42 34 55
42 36 35
42 50 23
42 78 73
42 86 97
43 11 4
43 19 28
43 33 71
43 39 56
43 41 5
43 42 67
43 48 8
43 50 58
43 67 23
43 76 17
43 77 35
44 43 86
44 48 95
44 57 19
44 67 39
44 79 95
44 85 83
44 87 20
44 92 35
45 10 76
45 40 11
45 60 91
45 81 46
45 82 4
46 5 20
46 12 19
46 13 26
46 16 65
46 27 14
46 29 32
46 39 23
46 51 48
46 56 20
46 64 63
46 71 93
46 73 3
46 80 13
47 11 23
47 43 62
47 58 100
47 63 35
47 66 92
47 97 61
48 9 49
48 18 44
48 59 48
48 60 93
48 70 22
48 88 85
48 94 28
48 96 26
48 98 21
49 30 8
49 48 64
49 60 9
49 67 56
49 78 34
49 94 41
50 9 59
50 19 75
50 38 99
50 48 64
50 53 7
50 67 21
50 72 85
50 84 19
51 25 57
51 33 82
51 35 8
51 88 41
51 99 47
52 4 94
52 33 20
52 47 40
52 51 77
52 59 78
52 69 76
52 94 25
53 15 5
53 27 87
53 30 70
53 50 81
53 51 87
53 60 56
53 70 75
53 82 55
53 94 80
54 2 33
54 25 77
54 39 40
54 53 34
54 58 98
54 91 32
54 92 41
55 13 82
55 19 8
55 20 84
55 37 59
55 62 85
55 66 4
55 96 45
56 5 78
56 16 78
