100 686
0 22 36
0 43 1
0 77 91
0 80 90
1 2 62
1 4 55
1 9 3
1 23 49
1 45 19
1 46 56
1 50 31
1 55 13
1 59 85
1 60 92
1 61 80
1 69 95
2 21 49
2 47 42
2 50 31
2 52 71
2 53 19
2 58 58
2 82 59
3 5 89
3 15 52
3 22 49
3 51 50
3 53 53
3 58 11
3 65 75
4 28 53
4 30 69
4 31 37
4 41 9
4 42 67
4 77 38
4 94 57
5 1 45
5 16 29
5 18 48
5 21 88
5 44 37
5 53 66
5 77 86
6 8 93
6 56 18
6 57 69
6 69 60
6 79 49
6 90 9
6 96 79
6 98 8
7 57 74
7 85 63
7 93 56
8 42 12
8 51 27
8 59 62
9 18 14
9 82 64
9 89 61
10 6 65
10 17 79
10 18 76
10 46 74
10 48 55
10 49 63
10 71 86
10 80 78
10 96 61
11 7 48
11 8 76
11 15 54
11 17 12
11 22 91
11 29 2
11 45 60
11 52 22
11 58 36
11 64 35
12 11 33
12 26 63
12 29 34
12 32 98
12 42 81
12 51 23
12 55 40
12 59 9
12 62 37
12 77 53
12 89 39
12 92 57
12 95 75
13 9 82
13 72 26
13 81 12
13 87 58
13 93 81
14 42 81
14 50 32
14 69 91
15 4 53
15 29 30
15 48 5
15 56 59
15 58 10
15 89 7
16 10 32
16 19 1
16 40 94
16 51 21
16 52 31
16 94 3
16 96 73
16 99 56
17 2 1
17 19 25
17 22 52
17 37 8
17 38 5
17 61 14
17 75 24
17 82 28
18 13 97
18 25 98
18 41 97
18 57 60
18 60 36
18 70 84
18 95 42
19 6 44
19 17 32
19 47 68
19 61 84
19 69 4
19 93 77
19 97 81
20 7 25
20 18 100
20 31 3
20 58 17
21 24 69
21 33 74
21 53 79
21 64 65
21 70 94
21 78 2
21 80 79
21 84 10
21 86 54
21 97 87
22 11 31
22 24 41
22 25 37
22 32 81
22 64 64
22 73 23
23 7 87
23 41 67
23 53 62
23 57 76
23 60 85
24 1 88
24 3 73
24 4 76
24 45 37
24 52 95
24 61 2
24 68 58
24 71 81
24 83 73
25 7 98
25 34 42
25 41 64
25 51 80
25 60 78
25 66 72
25 78 33
26 35 67
26 68 22
26 69 2
26 97 85
27 1 18
27 3 72
27 6 34
27 25 34
27 31 80
27 38 36
27 45 43
27 68 6
27 95 91
28 32 94
28 52 5
29 15 30
29 21 89
29 27 32
29 73 97
29 79 47
29 83 67
29 86 45
30 6 42
30 11 26
30 23 59
30 29 51
30 60 37
30 72 24
30 87 41
30 91 42
30 98 14
31 9 61
31 28 35
31 56 60
31 79 73
31 85 17
31 98 4
32 12 62
32 73 17
32 79 65
33 8 57
33 9 45
33 11 32
33 35 61
33 42 9
33 50 82
33 51 75
33 53 2
33 67 15
33 79 83
33 85 23
34 2 96
34 5 15
34 11 75
34 21 47
34 28 72
34 46 67
35 2 19
35 24 21
35 56 3
35 58 48
35 66 46
35 97 68
36 16 51
36 38 74
36 40 54
36 64 83
36 84 57
36 98 72
37 10 92
37 42 60
37 64 5
37 66 22
37 71 32
37 74 92
37 99 31
38 3 44
38 26 21
38 61 62
38 68 31
38 73 32
38 84 31
38 87 53
38 88 14
38 96 17
39 15 79
39 18 86
39 31 71
39 35 81
39 38 42
39 49 90
39 57 83
39 82 56
40 5 94
40 28 26
40 34 19
40 51 10
41 20 76
41 23 14
41 33 61
41 92 15
42 8 70
42 35 100
42 45 90
42 55 22
42 56 9
42 84 44
42 91 100
43 8 97
43 22 53
43 42 100
43 73 28
43 81 29
44 38 23
44 39 93
44 45 92
44 50 10
44 66 7
44 80 13
44 82 96
44 92 78
44 98 63
45 12 71
45 15 11
45 18 35
45 43 85
45 49 16
45 75 48
45 87 12
46 1 9
46 17 46
46 29 45
46 47 11
47 18 22
47 19 60
47 20 61
47 28 66
47 39 20
47 43 78
47 45 98
47 67 65
48 11 12
48 20 16
48 24 7
48 26 68
48 40 43
49 2 8
49 3 31
49 16 67
49 19 42
49 45 4
49 72 36
49 92 50
50 11 58
50 25 88
50 55 90
50 61 77
50 64 99
50 82 51
50 84 61
50 85 71
50 90 14
50 95 51
51 2 72
51 26 55
51 46 1
51 60 81
51 63 27
51 72 6
52 65 26
52 70 30
52 81 59
52 99 21
53 9 95
53 12 12
53 46 16
53 56 20
53 60 25
53 61 24
53 81 66
53 84 13
53 90 29
53 98 97
54 9 67
54 24 39
54 40 92
54 41 51
54 45 59
54 59 40
54 61 82
54 73 1
54 78 27
54 83 18
54 91 24
55 5 9
55 14 57
55 64 15
55 72 97
55 79 2
55 84 25
55 93 26
55 97 92
56 35 87
56 75 38
56 79 27
56 93 4
57 3 53
57 5 21
57 20 75
57 23 19
57 26 94
57 28 82
57 37 46
57 65 83
57 66 3
57 77 47
57 79 54
58 7 39
58 18 94
58 29 71
58 43 17
58 46 65
58 48 73
59 10 42
59 27 86
59 42 86
59 73 69
59 81 43
59 83 67
59 87 89
60 22 80
60 29 7
60 52 31
60 79 35
61 10 37
61 35 93
62 13 55
62 26 36
62 37 23
62 40 31
62 43 91
62 77 90
62 97 66
63 8 54
63 28 59
63 33 28
63 35 86
63 41 77
63 43 58
63 52 99
63 54 86
63 86 48
63 99 33
64 4 6
64 16 8
64 20 66
64 36 18
64 55 92
64 66 76
64 73 47
64 80 56
64 81 39
64 84 64
64 85 76
64 88 61
64 89 73
64 96 24
65 4 3
65 12 75
65 14 25
65 15 14
65 22 60
65 61 1
65 93 22
66 9 29
66 12 45
66 15 85
66 35 45
66 56 33
66 61 78
66 83 100
66 96 24
67 1 25
67 2 31
67 7 32
67 23 16
67 24 77
67 36 82
67 45 13
67 75 85
67 78 24
67 90 46
68 8 78
68 27 71
69 7 39
69 43 92
69 44 14
69 48 22
69 52 82
69 62 18
69 78 78
69 80 70
69 83 19
69 98 6
70 30 72
70 42 83
70 43 98
70 44 37
70 47 32
70 51 17
70 62 25
70 99 75
71 29 57
71 38 35
71 51 90
71 53 7
71 63 13
71 66 34
71 75 100
72 14 93
72 42 50
72 51 97
72 56 27
72 67 47
72 70 13
72 82 32
72 88 83
72 91 33
73 16 91
73 19 52
73 30 82
73 35 22
73 36 81
73 37 54
73 61 96
73 79 14
73 85 52
73 97 81
74 7 55
74 19 98
74 21 90
74 26 23
74 29 19
74 33 48
74 56 50
74 84 4
74 87 76
74 95 29
75 6 74
75 10 60
75 31 87
75 35 53
75 36 24
75 50 87
75 52 85
75 92 82
76 35 92
76 45 78
76 51 24
76 63 61
76 93 84
76 95 30
76 98 89
77 27 44
77 29 42
77 33 8
77 38 32
77 40 17
77 44 46
78 20 1
78 26 28
78 59 23
78 69 26
78 80 31
78 83 82
79 1 29
79 19 58
79 29 47
79 72 23
79 86 41
79 91 21
80 40 57
80 63 90
80 71 39
80 73 3
80 81 5
80 84 36
80 92 64
80 97 56
81 20 3
81 33 57
81 38 48
81 48 8
81 56 30
82 29 17
82 30 46
82 33 1
82 73 51
82 84 94
82 85 25
82 89 38
83 13 27
83 14 90
83 22 4
83 78 49
83 86 78
84 16 42
84 17 89
84 27 17
84 45 53
84 71 26
85 6 46
85 22 66
85 37 43
85 65 62
85 66 16
85 71 78
85 80 39
85 93 95
86 13 54
86 24 81
86 29 67
86 32 91
86 66 59
86 81 7
87 1 80
87 21 76
87 38 28
87 43 28
87 53 88
87 64 89
87 67 40
87 74 17
87 96 33
87 97 56
87 98 33
87 99 88
88 27 22
88 46 57
88 68 12
88 84 82
88 94 1
88 99 40
89 16 36
89 20 19
89 23 27
89 36 90
89 45 30
89 59 83
89 68 53
89 95 56
90 14 59
90 49 76
90 55 32
90 57 65
90 60 97
90 87 79
91 36 74
91 73 62
91 92 19
92 2 2
92 9 73
92 10 37
92 13 22
92 33 91
92 41 79
92 47 99
92 51 45
92 94 30
92 98 61
93 42 93
93 46 48
93 48 79
93 53 78
93 74 55
94 9 20
94 26 23
94 30 68
94 59 36
94 76 48
94 85 46
95 9 36
95 16 99
95 42 20
95 45 53
95 56 23
95 65 89
95 69 68
96 10 18
96 18 90
96 21 56
96 29 6
96 50 79
96 71 72
96 81 50
96 83 59
97 36 30
97 59 65
97 64 72
97 84 74
98 9 81
98 24 1
98 31 51
98 35 15
98 42 45
98 56 53
98 86 55
98 94 87
