100 692
0 17 14
0 26 22
0 30 73
0 64 68
1 36 27
1 37 71
1 48 71
1 51 17
2 3 43
2 14 63
2 15 62
2 22 27
2 84 55
2 89 29
2 92 10
2 94 52
3 1 56
3 13 99
3 36 92
3 38 63
3 40 21
3 47 22
3 49 29
3 54 97
3 57 14
3 72 67
3 91 92
4 2 75
4 11 87
4 71 25
4 79 68
5 80 27
6 9 42
6 19 69
6 23 32
6 28 80
6 53 40
6 54 70
6 55 97
6 76 68
6 89 18
7 19 4
7 33 35
7 52 16
7 66 1
7 69 25
7 82 55
8 3 34
8 6 42
8 52 3
8 62 92
8 68 36
8 76 69
8 90 56
9 8 18
9 11 31
9 17 85
9 31 25
9 54 4
9 83 59
10 9 43
10 50 8
10 70 98
10 71 17
10 85 36
10 97 100
11 14 41
11 45 13
11 52 52
11 57 80
11 81 20
12 5 2
12 19 87
12 49 92
12 65 30
13 34 62
13 43 2
13 56 74
13 62 13
13 83 37
13 85 73
13 92 96
13 94 41
14 6 49
14 12 71
14 19 89
14 34 96
14 35 6
14 56 30
14 62 63
14 82 79
15 12 48
15 17 34
15 20 36
15 67 85
16 1 3
16 15 54
16 31 98
16 33 83
16 36 87
16 47 23
16 52 42
16 56 86
16 60 34
16 63 49
16 66 73
16 69 57
16 80 1
16 92 59
16 98 6
17 9 93
17 41 68
17 80 57
18 5 11
18 7 37
18 31 74
18 71 35
18 83 51
18 91 55
19 1 59
19 20 58
19 50 25
19 53 58
19 57 81
19 78 96
19 99 85
20 3 2
20 8 11
20 13 83
20 26 17
20 29 64
20 50 18
20 55 36
20 93 80
20 96 87
21 3 50
21 24 48
21 38 72
21 45 21
21 46 80
21 80 97
21 91 32
21 96 3
22 1 90
22 6 27
22 11 90
22 12 1
22 27 91
22 28 84
22 31 64
22 50 72
22 60 21
22 61 41
23 6 54
23 8 44
23 15 29
23 18 16
23 19 81
23 27 93
23 48 97
23 62 85
23 67 83
23 97 75
24 22 41
24 37 19
24 40 42
24 81 72
24 87 59
24 92 36
25 7 4
25 31 87
25 83 18
26 8 57
26 15 65
26 74 62
26 81 28
26 82 77
26 83 88
26 87 71
26 91 80
27 7 38
27 18 90
27 38 37
27 57 84
27 62 82
27 76 81
28 1 41
28 2 78
28 17 82
28 27 1
28 32 65
28 38 95
28 45 97
28 46 25
28 52 55
28 59 54
28 62 48
28 74 25
29 14 61
29 19 9
29 21 20
29 40 59
29 59 3
29 79 83
29 86 51
29 87 7
30 1 43
30 11 80
30 17 33
30 26 33
30 27 65
30 65 70
31 47 69
31 58 33
31 64 23
31 79 87
31 94 25
32 6 81
32 18 69
32 20 75
32 61 81
32 66 97
32 92 48
33 13 19
33 19 53
33 25 62
33 61 9
33 81 15
33 85 50
33 89 35
33 90 31
34 1 89
34 17 7
34 19 73
34 48 85
35 5 25
35 28 94
35 44 9
35 49 59
35 50 43
35 72 23
35 76 78
35 87 19
35 98 24
36 14 43
36 15 22
36 26 100
36 33 62
36 53 83
36 67 67
36 73 93
36 75 9
36 89 34
36 91 23
37 5 34
37 7 76
37 25 44
37 29 70
37 32 3
37 55 90
37 65 47
37 68 43
37 77 7
38 2 53
38 13 53
38 41 86
38 44 18
38 52 13
38 68 30
38 70 54
38 89 75
38 96 13
39 4 56
39 32 25
39 41 57
39 65 21
39 71 43
39 82 30
40 18 78
40 54 73
40 63 41
40 81 63
40 96 28
40 97 87
41 10 10
41 13 26
41 33 76
41 38 12
41 57 94
41 60 17
41 79 78
41 82 80
41 90 49
42 30 19
42 50 10
42 56 92
42 77 53
42 99 2
43 31 95
43 34 73
43 85 24
43 92 84
44 28 28
44 59 95
44 67 53
44 81 1
44 94 65
45 5 38
45 6 11
45 30 53
45 53 12
45 55 1
46 18 75
46 31 17
46 34 85
46 37 97
46 59 81
46 70 30
46 78 94
47 21 26
47 22 88
47 27 23
47 28 52
47 61 19
47 87 98
48 9 100
48 14 46
48 23 20
48 32 82
48 43 57
48 61 58
48 63 71
48 93 53
49 22 70
49 30 87
49 44 55
49 48 45
49 82 83
49 88 8
50 24 77
50 35 96
50 51 1
50 67 89
50 78 75
50 91 98
51 12 59
51 30 70
51 34 44
51 45 7
51 63 1
51 70 37
51 93 87
51 95 65
52 2 34
52 6 84
52 19 53
52 21 43
52 67 20
53 1 88
53 9 43
53 19 59
53 34 48
53 67 28
54 5 20
54 7 8
54 14 94
54 31 40
54 32 16
54 46 7
54 68 12
55 1 61
55 6 81
55 18 40
55 26 56
55 37 80
55 39 78
55 63 82
55 64 13
55 83 50
55 90 3
55 91 65
56 16 68
56 19 22
56 48 11
56 74 73
56 87 16
56 90 40
56 91 20
56 94 95
56 95 8
56 98 97
57 34 90
57 68 32
57 71 21
57 76 7
57 91 80
58 28 32
58 33 84
58 44 5
58 47 32
58 67 6
58 79 44
58 95 83
58 96 23
58 97 12
59 16 51
59 24 43
59 25 26
59 33 46
59 77 73
59 93 29
60 19 68
60 35 65
60 46 26
60 49 89
60 52 38
60 57 5
60 69 70
60 71 25
60 74 74
60 84 15
60 96 64
60 99 88
61 1 73
61 21 31
61 27 76
61 62 63
61 67 37
61 70 25
62 6 95
62 17 76
62 23 53
62 64 69
62 71 6
62 78 95
63 25 31
63 51 82
63 89 89
63 92 93
64 12 25
64 28 42
64 54 46
64 87 47
64 91 46
64 97 52
65 68 50
65 72 25
65 80 71
65 98 21
65 99 73
66 5 53
66 29 23
66 30 12
66 58 16
66 61 16
66 89 33
67 9 40
67 19 29
67 33 11
67 71 55
67 89 99
67 93 14
67 95 52
68 16 77
68 33 15
68 39 71
68 43 69
68 71 29
68 74 34
68 75 91
69 1 84
69 3 89
69 16 6
69 26 97
69 30 47
69 39 76
69 61 96
69 67 88
69 73 23
69 81 23
70 17 97
70 24 81
70 37 15
70 43 1
70 49 70
70 55 80
70 68 12
70 92 73
71 14 18
71 16 29
71 34 95
71 38 81
71 94 87
72 12 8
72 23 10
72 35 4
72 57 54
72 92 39
72 99 43
73 9 20
73 21 12
73 38 43
73 48 67
73 59 53
73 68 81
73 89 98
74 7 33
74 28 83
74 52 93
74 69 48
74 71 15
74 73 84
74 88 14
74 94 38
74 98 60
75 9 36
75 42 85
75 72 30
75 81 56
75 92 6
76 7 6
76 42 59
76 53 63
76 54 21
76 56 73
76 57 36
76 58 64
76 67 22
76 82 22
77 18 66
77 23 10
77 64 21
77 75 45
77 76 38
77 98 1
78 1 10
78 3 58
78 7 8
78 18 99
78 26 36
78 37 93
78 40 56
78 54 74
78 57 64
78 63 73
78 82 84
78 83 1
78 84 45
78 86 60
79 11 81
79 29 18
79 59 23
79 62 24
79 91 46
80 2 96
80 27 20
80 55 52
80 61 94
81 12 11
81 19 61
81 24 94
81 28 70
81 37 90
81 54 95
81 61 46
81 77 92
82 12 31
82 16 82
82 32 21
82 40 25
82 43 15
82 46 29
82 51 93
82 66 88
82 76 87
83 6 70
83 40 43
83 54 40
83 90 27
83 99 82
84 4 83
84 48 86
84 74 78
84 90 10
84 92 98
85 3 10
85 14 5
85 21 29
85 35 89
85 38 58
85 66 10
85 73 68
85 76 75
85 96 60
86 3 7
86 21 39
86 24 47
86 46 32
86 68 18
86 83 29
87 4 1
87 6 57
87 44 67
87 49 85
87 56 76
87 67 60
88 2 25
88 10 9
88 21 28
88 41 37
88 47 34
88 53 62
88 70 77
88 87 42
88 92 14
89 34 21
89 38 32
89 40 39
89 46 34
89 65 86
89 70 11
89 72 21
89 73 49
89 81 73
89 85 80
89 93 87
90 18 22
90 42 4
90 44 83
90 50 5
90 52 45
90 55 5
90 92 69
90 93 58
91 4 72
91 8 39
91 20 10
91 21 27
91 47 19
91 48 11
91 57 38
91 61 26
91 64 42
91 82 81
92 21 20
92 57 17
92 58 77
92 59 67
92 71 92
92 72 56
92 80 77
92 83 73
92 86 17
92 93 52
93 36 24
93 94 20
94 1 26
94 6 16
94 22 32
94 46 8
94 74 33
94 75 17
94 99 77
95 12 91
95 45 31
95 47 32
95 48 17
95 51 83
95 57 96
95 80 59
95 88 43
96 7 20
96 34 5
96 49 41
96 83 32
97 3 2
97 12 79
97 26 61
97 35 18
97 37 97
97 39 72
97 52 26
97 62 60
97 82 54
97 98 16
98 1 65
98 56 71
98 65 73
98 74 33
98 84 47
98 94 59
98 96 60
