100 687
0 4 7
0 9 89
0 10 65
0 30 50
0 35 47
0 47 94
0 50 63
0 61 90
0 83 40
0 88 78
1 4 61
1 5 58
1 17 59
1 26 7
1 56 70
1 77 92
1 82 14
1 97 4
2 19 14
2 21 78
2 29 83
2 54 61
2 60 5
2 75 55
2 90 35
3 18 75
3 24 61
3 39 26
3 46 49
3 51 32
3 59 38
3 77 69
3 80 71
3 87 70
3 88 11
3 91 52
4 7 77
4 29 94
4 30 61
4 58 4
4 59 11
4 94 77
5 14 76
5 28 40
5 44 59
5 51 15
5 66 80
5 86 79
6 2 43
6 3 63
6 5 1
6 20 58
6 35 97
6 44 50
6 46 44
6 90 74
6 99 20
7 10 69
7 16 49
7 19 54
7 71 43
7 73 56
7 79 47
7 80 67
7 85 64
7 96 72
8 17 83
8 51 73
8 65 35
8 69 50
8 73 90
8 95 38
9 3 70
9 12 72
9 22 27
9 54 25
9 71 46
9 75 45
9 85 42
9 99 13
10 16 44
10 59 83
10 74 44
10 82 24
10 85 52
11 7 55
11 27 87
11 30 40
11 46 57
11 82 53
11 90 84
12 11 32
12 56 66
12 61 33
12 92 79
13 1 23
13 27 13
13 33 51
13 37 64
13 38 6
13 43 96
13 51 90
13 52 23
13 75 15
13 76 59
14 1 69
14 7 13
14 10 28
14 15 50
14 23 95
14 25 79
14 45 26
14 54 78
14 55 43
14 59 45
14 83 71
14 91 45
15 10 82
15 31 51
15 61 94
15 74 88
16 9 49
16 14 74
16 73 98
17 2 3
17 19 73
17 24 18
17 28 25
17 31 25
17 66 89
17 70 96
17 80 37
18 29 19
18 37 81
18 40 6
18 61 84
18 74 16
18 82 50
18 90 53
19 8 46
19 13 72
19 20 92
19 44 20
19 69 46
19 78 27
19 80 22
20 11 40
20 17 25
20 22 76
20 29 26
20 45 81
20 55 96
20 57 38
20 59 27
20 82 28
20 85 95
21 37 60
21 55 59
21 63 51
21 97 58
22 10 76
22 15 67
22 23 66
22 43 60
22 49 56
22 61 54
22 63 63
22 74 12
22 78 99
22 83 2
22 95 9
23 4 61
23 11 94
23 47 95
23 85 76
23 92 24
24 47 69
24 49 75
24 57 57
24 58 4
24 86 22
24 88 100
24 94 43
24 96 61
25 12 29
25 24 15
25 45 94
25 47 8
25 73 15
25 95 1
26 10 74
26 32 16
26 65 19
26 76 73
26 98 66
27 9 96
27 33 9
27 40 91
27 45 4
27 69 43
27 78 2
27 85 91
28 53 75
28 95 79
29 21 29
29 63 86
29 69 43
30 3 19
30 4 83
30 26 47
30 35 78
30 39 25
30 48 45
30 57 49
30 64 89
30 85 34
31 16 100
31 17 81
31 20 57
31 29 38
31 40 24
31 43 61
31 49 45
31 51 12
32 4 97
32 14 9
32 15 16
32 16 79
32 20 4
32 45 28
32 48 38
32 56 39
32 71 28
33 10 92
33 20 15
33 27 61
33 41 76
33 55 77
33 59 34
33 65 25
33 68 52
33 83 95
33 84 65
34 15 35
34 26 92
34 52 77
34 54 22
34 67 86
35 2 86
35 10 84
35 16 10
35 20 15
35 25 13
35 29 33
35 41 68
35 50 83
35 72 54
35 79 6
36 52 8
36 65 48
36 68 28
36 95 63
37 24 53
37 25 2
37 54 18
37 61 11
37 94 7
38 13 19
38 19 63
38 48 45
38 68 15
38 81 56
38 82 90
39 4 18
39 12 21
39 26 3
39 47 38
39 58 38
39 65 15
39 87 49
40 23 91
40 42 83
40 49 35
40 50 11
40 67 49
40 69 44
40 81 35
41 14 83
41 17 4
41 40 96
41 45 7
41 59 24
41 71 53
41 78 55
42 3 69
42 12 14
42 20 16
42 32 38
42 33 82
42 43 8
42 44 11
42 56 100
42 82 25
42 89 34
43 23 69
43 81 50
44 2 72
44 23 81
44 25 44
44 36 96
44 39 46
44 63 83
44 65 21
44 89 88
44 96 60
45 9 8
45 26 41
45 32 71
45 38 3
45 61 47
45 96 74
46 2 71
46 11 34
46 24 25
46 25 35
46 36 11
46 39 32
46 56 71
46 65 62
46 78 76
46 80 22
46 81 1
46 90 71
46 94 53
47 4 77
47 11 61
47 13 80
47 37 25
47 58 33
48 5 37
48 18 43
48 28 51
48 31 16
48 50 60
48 61 19
48 68 85
48 78 98
49 31 17
