100 687
0 9 40
0 41 96
0 79 87
1 5 67
1 8 93
1 18 80
1 45 54
1 65 21
1 80 19
1 95 80
2 34 77
2 42 20
2 50 27
2 76 94
3 30 46
3 46 96
3 56 48
3 74 4
3 77 68
4 6 49
4 11 34
4 19 96
4 54 3
4 55 14
4 56 62
4 80 77
5 15 58
5 23 62
5 32 23
5 34 19
5 51 81
5 54 9
5 61 34
5 65 53
5 76 76
6 19 13
6 23 47
6 25 45
6 27 31
6 29 46
6 51 92
6 52 21
6 88 63
6 91 93
6 97 55
7 28 32
7 32 33
7 33 83
7 38 95
7 52 20
7 53 93
7 71 91
7 93 10
7 94 91
7 95 47
8 4 7
8 13 88
8 25 78
8 35 58
8 38 17
8 83 39
9 11 23
9 27 40
9 37 22
9 85 59
10 7 11
10 14 66
10 16 47
10 19 53
10 22 74
10 30 22
10 52 55
10 92 93
11 1 32
11 7 68
11 16 34
11 60 2
11 64 75
11 83 95
12 6 93
12 13 4
12 21 89
12 23 80
12 37 95
12 40 52
12 51 66
12 56 95
12 65 97
12 88 10
13 7 53
13 41 68
13 83 76
13 94 2
13 99 40
14 22 63
14 25 5
14 27 4
14 37 64
14 43 39
14 72 63
14 99 90
15 7 30
15 29 94
15 99 74
16 12 10
16 25 42
16 32 64
16 61 82
16 68 3
16 72 68
16 98 95
17 7 82
17 20 11
17 27 10
17 28 80
17 49 40
17 79 73
17 98 36
18 2 88
18 19 51
18 23 19
18 24 85
18 26 21
18 27 6
18 28 13
18 47 7
18 55 10
18 64 29
18 67 43
18 72 40
18 99 83
19 1 44
19 24 20
19 32 80
19 42 83
19 43 93
20 6 72
20 13 27
20 22 79
20 47 90
20 66 15
20 70 4
20 72 18
20 96 13
21 26 15
21 51 71
21 62 53
21 81 89
22 34 58
22 60 15
22 85 56
23 47 15
24 32 14
24 52 73
24 64 26
24 71 64
24 75 56
24 76 96
25 20 93
25 24 20
25 43 4
25 47 72
25 59 52
25 63 3
25 85 10
26 3 15
26 32 15
26 38 37
26 47 60
26 48 48
26 65 37
26 74 72
26 83 51
26 85 85
26 98 89
27 6 60
27 14 18
27 24 15
27 41 58
27 45 9
27 47 53
27 51 86
27 94 72
28 7 90
28 11 11
28 20 47
28 21 54
28 35 5
28 79 92
28 81 89
29 19 25
29 22 1
