100 686
0 10 92
0 15 53
0 23 29
0 37 82
0 44 42
0 54 86
0 61 59
0 64 44
1 29 75
1 31 58
1 39 21
1 50 10
1 56 96
1 57 43
1 70 5
1 73 63
1 86 32
2 7 84
2 11 22
2 12 78
2 63 74
2 64 37
2 65 78
2 96 23
3 39 12
3 47 81
3 54 40
3 92 61
4 50 76
4 58 54
4 88 8
4 92 36
5 1 95
5 3 24
5 41 58
5 55 21
5 77 16
5 90 99
6 39 63
6 46 10
6 47 82
6 59 44
6 81 67
6 89 84
7 16 51
7 20 18
7 32 75
7 83 76
7 86 65
8 16 50
8 27 5
8 41 26
8 43 3
8 45 23
8 47 69
8 86 53
9 11 94
9 38 42
9 56 7
9 63 15
9 69 72
9 71 39
9 83 82
9 89 2
9 94 80
10 43 42
10 57 61
10 79 42
11 10 68
11 42 16
11 43 30
11 49 47
11 70 94
11 97 6
12 35 46
12 72 6
12 73 73
13 10 62
13 27 65
13 46 6
13 62 2
13 70 48
14 26 1
14 28 54
14 30 44
14 46 24
14 47 57
14 49 7
14 61 14
14 66 51
14 68 18
15 7 89
15 13 83
15 31 59
15 57 98
15 75 87
15 99 25
16 25 51
16 30 1
16 33 25
16 56 75
16 60 35
17 16 51
17 22 12
17 33 5
17 34 19
17 35 56
17 51 72
17 57 49
17 61 60
17 76 14
18 6 61
18 13 19
18 34 81
18 37 20
18 63 24
18 89 68
19 4 21
19 8 76
19 32 83
19 44 96
19 67 8
19 71 47
19 78 85
19 96 33
20 16 78
20 41 18
20 49 70
20 54 77
20 80 24
20 94 20
21 16 61
21 27 74
21 33 78
21 36 37
21 62 67
21 70 52
21 74 87
21 79 36
21 80 29
21 90 46
21 92 85
21 96 20
22 23 59
22 40 77
22 50 41
22 51 38
22 54 33
22 55 54
22 60 79
22 64 48
23 53 95
23 75 79
23 78 69
24 16 67
24 23 17
24 32 72
24 35 64
24 42 55
24 44 7
25 26 47
25 30 3
25 53 83
25 89 9
26 9 11
26 20 15
26 35 66
26 37 95
26 41 37
26 46 91
26 52 19
26 71 20
26 89 74
27 1 17
27 17 63
27 19 79
27 54 52
27 58 56
27 60 62
27 64 54
27 82 57
27 83 2
28 8 94
28 10 1
28 13 98
28 33 70
28 48 35
28 57 84
28 58 33
28 83 14
28 88 17
28 95 67
28 96 87
28 97 57
28 99 63
29 5 100
29 7 13
29 10 84
29 51 33
29 67 99
29 68 74
29 76 4
29 77 96
29 93 95
30 34 91
30 46 73
30 50 39
30 58 88
30 88 69
30 91 91
30 95 50
30 99 35
31 12 37
31 19 40
31 24 56
31 39 32
31 55 1
31 60 35
31 71 75
31 76 17
32 4 74
32 12 94
32 35 72
32 65 79
32 81 67
32 99 15
33 13 49
33 42 96
33 45 62
33 49 39
33 52 58
33 63 51
33 69 63
33 75 37
34 3 14
34 12 81
34 33 79
34 38 13
34 40 93
34 44 93
34 68 70
34 70 69
34 76 4
34 82 77
34 99 35
35 2 28
35 3 82
35 7 8
35 8 55
35 9 66
35 47 88
35 88 6
35 98 11
36 13 43
36 14 22
36 20 41
36 39 31
36 44 27
36 61 61
36 67 45
37 4 45
37 6 23
37 12 92
37 52 45
37 55 25
37 83 69
37 89 64
38 2 94
38 5 66
38 25 26
38 50 83
38 65 4
38 66 94
38 72 84
38 81 39
38 82 98
38 84 95
38 86 5
39 29 77
39 32 65
39 65 76
39 66 66
39 96 97
40 4 62
40 17 66
40 20 90
40 39 57
40 42 64
40 51 74
40 72 72
40 95 89
40 97 100
41 7 34
41 54 6
41 78 11
41 87 39
42 6 84
42 10 33
42 17 48
42 20 55
42 53 69
42 77 36
42 81 41
42 86 10
42 94 16
43 9 45
43 10 20
43 15 96
43 18 49
43 23 83
43 28 81
43 33 29
43 40 15
43 70 64
43 81 63
43 99 69
44 9 1
44 21 30
44 24 4
44 26 20
44 63 54
44 71 44
44 78 50
44 84 41
44 87 76
44 91 94
44 98 17
45 18 31
45 21 8
45 29 23
45 34 93
45 62 79
45 63 64
46 25 3
46 57 56
46 78 22
46 85 90
46 90 40
46 95 90
47 7 51
47 10 95
47 19 46
47 25 16
47 48 66
47 60 79
47 82 78
48 14 1
48 15 66
48 21 98
48 64 2
48 73 13
48 75 87
48 77 62
49 5 99
49 18 21
49 32 69
49 41 63
49 50 26
49 52 51
49 57 60
49 61 51
49 83 22
49 98 69
50 42 21
50 43 65
50 73 40
51 19 33
51 20 99
51 24 99
51 34 18
51 68 44
51 93 94
52 24 66
52 63 67
52 75 70
52 93 9
52 99 34
53 31 24
53 61 50
53 88 75
53 91 3
54 9 48
54 51 99
54 79 83
55 45 24
55 73 90
55 74 13
55 82 96
55 91 43
56 22 76
56 27 4
56 45 26
56 64 36
56 98 8
57 1 39
57 16 85
57 36 41
57 40 15
57 47 98
57 99 32
58 26 91
58 28 49
58 35 24
58 45 23
58 55 44
58 56 47
58 62 30
58 78 88
59 46 57
59 54 69
59 64 58
59 91 47
59 97 25
60 26 51
60 53 16
60 79 46
60 82 25
60 92 52
60 93 15
61 35 40
61 37 53
61 88 33
61 90 39
62 1 24
62 13 71
62 20 60
62 23 71
62 32 79
62 65 91
62 88 74
63 13 81
63 22 7
63 35 46
63 38 40
63 41 94
63 50 63
63 56 4
63 88 16
64 12 100
64 38 54
64 43 23
64 52 89
64 68 36
64 72 76
64 74 31
65 4 69
65 22 5
65 44 16
65 58 21
65 69 85
65 73 48
65 91 42
66 3 67
66 33 88
66 56 35
66 70 66
66 85 67
67 3 65
67 10 73
67 21 20
67 25 90
68 15 82
68 61 72
68 67 48
68 83 81
68 99 22
69 7 54
69 20 86
69 29 45
69 46 35
69 58 64
69 65 82
69 78 15
70 49 83
70 55 55
70 60 54
70 93 7
70 97 83
70 98 14
71 11 49
71 22 69
71 47 30
71 66 18
71 85 35
71 95 44
72 3 52
72 23 87
72 25 70
72 26 81
72 34 47
72 46 25
72 80 28
72 87 92
73 4 74
73 13 45
73 24 31
73 39 12
73 48 92
73 75 97
73 87 14
73 93 55
73 96 19
74 4 84
74 22 51
74 31 51
74 48 73
75 15 11
75 19 45
75 32 40
75 33 84
75 39 25
75 44 52
75 78 23
75 89 86
