100 680
0 19 20
0 28 1
0 39 62
0 68 15
0 73 8
0 74 76
1 2 70
1 44 36
1 55 4
1 60 52
1 91 28
1 97 4
2 4 20
2 21 97
2 29 89
2 30 94
2 40 97
2 45 56
2 54 5
2 59 29
2 84 42
2 96 96
3 8 21
3 10 29
3 15 69
4 9 15
4 14 57
4 38 5
4 40 26
4 72 17
4 77 63
4 85 55
4 86 42
4 92 54
5 10 86
5 11 26
5 14 28
5 30 87
5 32 81
5 46 5
5 49 100
5 62 48
5 65 6
6 4 84
6 5 22
6 7 5
6 9 56
6 30 46
6 42 74
6 46 62
6 56 75
6 83 68
6 88 77
6 91 79
7 11 98
7 12 6
7 22 84
7 28 10
7 56 54
7 68 93
7 84 75
7 85 94
7 90 15
7 99 93
8 11 11
8 33 34
8 44 14
8 50 63
8 67 4
8 69 77
8 96 49
9 14 92
9 31 30
9 45 34
9 60 34
9 61 46
9 81 52
9 94 75
10 13 55
10 26 86
10 36 59
10 43 91
10 66 94
10 76 27
10 83 1
10 94 23
11 9 12
11 20 18
11 27 41
11 35 98
11 55 50
11 92 69
12 19 15
12 56 27
12 57 100
12 59 96
12 61 91
12 78 41
12 92 29
13 22 12
13 30 50
13 59 75
13 91 30
14 10 96
14 17 52
14 27 10
14 39 25
14 53 49
14 70 40
14 83 33
14 86 57
14 94 98
14 97 59
15 20 50
15 26 22
15 41 63
15 49 84
15 56 90
15 64 47
15 96 41
16 5 100
16 15 54
16 31 14
16 33 87
16 45 100
16 51 89
16 69 98
16 93 85
17 37 15
17 40 53
17 47 16
17 49 87
17 92 100
18 1 75
18 5 76
18 29 38
18 50 74
18 64 72
19 18 13
19 25 24
19 28 33
19 40 12
19 55 68
19 56 63
19 79 35
19 80 26
19 91 85
20 2 70
20 4 21
20 18 57
20 25 24
20 26 43
20 36 16
20 67 4
20 77 70
20 78 31
21 3 88
21 4 94
21 25 72
21 35 96
21 47 60
21 93 71
21 99 26
22 23 76
22 44 83
22 50 99
22 57 22
22 61 66
22 68 25
22 73 40
22 90 20
23 17 95
23 20 23
23 34 68
23 35 33
23 52 8
23 65 71
23 91 43
23 97 44
24 2 83
24 7 98
24 43 40
24 46 53
24 51 1
24 59 48
24 73 75
24 99 94
25 30 72
25 32 4
25 61 51
25 87 33
26 14 99
26 37 35
26 44 35
26 52 38
26 66 85
26 74 78
26 78 45
26 95 64
27 9 9
27 52 51
27 65 80
27 86 100
27 97 96
28 11 50
28 16 15
28 18 32
28 48 78
28 56 70
28 59 75
28 61 63
28 70 90
28 78 34
28 89 25
29 7 9
29 14 40
29 34 47
29 44 100
29 62 43
29 85 19
29 96 12
30 18 34
30 55 91
31 2 98
31 29 73
31 54 97
31 56 84
31 65 88
31 85 65
31 89 34
32 11 4
32 21 78
32 23 81
32 27 45
32 35 87
32 45 59
32 67 77
32 85 63
32 90 3
33 14 16
33 23 62
33 88 13
33 99 69
34 11 87
34 22 48
34 23 73
34 66 91
34 97 96
35 8 96
35 13 99
35 22 41
35 23 71
35 28 4
35 32 28
35 56 33
35 72 47
35 77 48
35 86 81
35 97 48
36 10 6
36 25 8
36 72 74
36 88 12
37 11 35
37 21 91
37 25 72
37 29 45
37 69 73
37 76 79
38 5 75
38 15 70
38 42 69
38 43 43
38 79 51
38 85 47
39 7 77
39 27 45
39 57 23
39 60 91
39 70 37
39 75 73
39 79 26
39 91 24
39 93 31
39 94 80
40 26 53
40 30 98
40 48 13
40 76 87
41 5 90
41 11 42
41 58 18
41 84 87
42 43 63
42 49 72
42 50 87
42 62 43
42 71 9
43 19 68
43 35 97
43 49 14
43 52 20
44 15 77
44 29 11
44 30 14
44 50 46
44 61 23
44 74 59
44 90 69
44 91 20
45 64 68
45 81 31
46 7 93
46 16 42
46 19 86
46 20 97
46 22 54
46 24 13
46 42 23
46 47 33
46 58 66
46 61 73
46 77 66
47 3 75
47 12 53
47 21 63
47 46 61
47 53 34
47 56 76
47 58 97
47 63 42
47 80 73
48 5 28
48 6 34
48 11 69
48 25 46
48 27 55
48 34 68
48 50 22
48 51 13
48 54 54
48 55 15
48 77 12
49 27 77
49 36 53
49 44 82
49 50 93
49 60 42
49 70 45
49 76 9
49 91 66
50 3 70
50 27 86
50 30 26
50 39 91
50 43 36
50 57 41
50 59 100
50 62 4
50 72 49
50 74 89
50 85 9
51 1 64
51 12 41
51 31 76
51 65 60
51 90 35
52 44 84
52 56 38
52 70 57
52 99 9
53 3 66
53 5 100
53 57 21
53 64 22
53 70 7
53 94 20
54 3 72
55 19 92
55 25 65
55 38 85
55 64 89
55 78 75
55 81 97
55 92 93
55 95 29
56 20 95
56 24 18
56 30 94
56 35 91
56 43 92
56 51 66
56 63 89
56 90 10
56 98 38
57 29 29
57 33 98
57 66 51
57 70 87
57 86 27
58 3 51
58 4 2
58 8 64
58 16 59
58 21 47
58 39 24
58 49 49
58 52 80
58 66 22
58 68 56
59 4 52
59 42 94
59 62 81
60 13 63
60 14 72
60 24 19
60 25 51
60 49 45
60 64 36
60 67 49
60 70 64
60 85 29
60 91 96
60 98 60
61 33 58
62 33 98
62 84 2
63 5 64
63 13 89
63 19 97
63 44 4
63 57 50
63 81 56
64 68 15
64 70 1
64 80 48
65 3 30
65 14 25
65 17 14
65 25 8
65 28 8
65 30 42
65 32 63
65 33 11
65 35 39
65 41 65
65 44 87
65 49 97
65 68 93
65 69 75
65 83 2
65 90 3
66 12 17
66 42 16
67 17 10
67 26 74
67 60 71
67 73 17
67 88 51
67 89 30
68 29 10
68 53 60
68 71 53
68 95 38
69 18 37
69 25 18
69 35 26
69 36 81
70 2 81
70 14 93
70 21 84
70 31 90
70 41 66
70 57 55
70 66 18
70 81 22
70 86 26
70 91 85
70 94 58
70 99 92
71 25 96
71 40 75
71 43 99
71 52 61
71 56 64
71 70 96
71 95 37
72 1 33
72 3 5
72 12 71
72 41 6
73 53 30
73 65 41
73 78 22
73 87 100
73 91 99
73 97 31
74 23 3
74 24 90
74 56 78
74 81 71
74 93 19
74 99 15
75 7 44
75 25 82
75 29 45
75 38 97
75 39 56
75 43 10
75 61 36
75 96 88
76 2 17
76 22 26
76 27 31
76 29 50
76 30 10
76 34 23
76 77 93
77 4 61
77 17 67
77 31 90
77 34 67
77 51 98
77 61 61
77 67 44
77 86 33
77 96 51
77 98 86
78 3 54
78 11 28
78 12 66
78 14 7
78 22 56
78 23 86
78 44 11
78 49 64
78 50 4
78 55 91
78 76 71
78 77 93
79 1 20
79 19 98
79 41 40
79 46 23
79 47 77
79 68 80
79 70 11
79 74 70
79 93 22
80 3 17
80 7 37
80 29 51
80 52 34
80 54 4
80 55 35
80 76 55
81 40 52
81 42 85
81 68 12
82 7 53
82 24 89
82 45 67
82 51 5
82 52 50
82 55 76
82 67 91
82 77 78
82 93 48
83 10 9
83 11 89
83 29 45
83 63 84
83 65 37
83 81 33
83 87 15
84 28 12
84 49 30
84 55 14
84 56 39
84 59 64
84 64 23
84 66 68
84 83 97
85 16 20
85 31 65
85 39 93
85 44 11
85 62 100
85 74 100
86 20 87
86 21 60
86 25 23
86 29 43
86 30 7
86 44 18
86 66 46
86 90 25
86 93 95
86 98 22
87 12 60
87 84 21
87 99 49
88 11 34
88 55 39
88 57 47
88 81 6
88 85 65
88 99 36
89 5 51
89 71 53
89 74 66
90 23 91
90 25 43
90 26 1
90 36 51
90 50 68
90 57 9
90 61 21
90 76 89
90 81 73
90 85 84
91 5 92
91 16 6
91 19 43
91 20 55
91 21 40
91 37 60
91 51 52
