100 693
0 2 1
0 6 99
0 30 24
0 36 28
0 40 39
0 61 55
0 66 56
0 75 8
0 81 100
0 87 55
0 99 81
1 19 30
1 26 78
1 33 29
1 50 63
1 70 12
1 75 76
1 77 72
2 16 92
2 23 99
2 30 65
2 31 16
2 42 72
2 55 25
2 75 92
3 9 5
3 10 34
3 16 29
3 26 13
3 43 73
3 52 81
3 71 94
3 80 5
3 98 8
4 1 19
4 17 92
4 30 33
4 47 15
4 57 21
4 89 11
4 95 58
5 7 81
5 22 11
5 38 14
5 54 100
5 61 83
5 69 18
5 77 62
5 84 85
6 2 34
6 10 71
6 80 37
6 95 89
6 99 56
7 20 18
7 35 3
7 46 58
7 53 77
7 90 6
7 95 62
8 30 81
8 40 93
8 55 2
8 63 79
8 70 25
8 78 84
8 97 32
9 10 37
9 24 6
9 31 49
9 44 99
9 45 80
9 64 41
9 71 71
9 73 22
10 15 18
10 31 21
10 39 38
10 44 63
10 86 12
11 25 52
11 78 55
11 79 93
11 90 18
12 7 16
12 55 4
12 56 95
12 58 66
12 74 78
12 81 80
12 93 44
13 9 99
13 27 33
13 29 55
13 66 61
13 70 80
13 74 60
13 97 5
14 26 2
14 37 80
14 44 50
14 60 80
14 71 25
14 81 100
14 89 6
15 3 14
15 4 39
15 19 5
15 53 88
15 55 26
15 61 84
15 69 5
15 74 46
15 88 87
16 9 36
16 38 75
16 40 66
16 71 59
16 72 89
16 90 3
17 6 78
17 35 88
17 67 18
17 71 2
17 99 23
18 13 17
18 49 95
18 55 42
18 58 23
18 70 25
18 81 84
19 23 91
19 27 18
19 51 12
19 72 65
20 3 32
20 13 79
20 36 69
20 50 39
20 80 56
20 87 27
21 7 99
21 15 77
21 30 83
21 57 92
21 59 40
21 60 89
21 61 69
21 65 29
21 76 50
22 4 58
22 8 9
22 32 15
22 34 54
22 65 36
23 8 63
23 19 44
23 29 4
23 44 53
23 72 80
23 75 71
23 96 30
24 13 63
24 28 5
24 39 56
24 49 98
24 52 16
24 54 30
24 58 89
24 71 20
24 83 49
24 87 40
24 93 78
25 1 3
25 24 12
25 26 88
25 28 80
25 43 83
25 47 10
25 59 77
25 81 92
25 95 55
26 18 39
26 25 91
26 32 74
26 39 53
26 42 1
26 65 89
26 82 69
26 90 42
26 92 41
27 1 73
27 11 93
27 44 31
27 46 76
27 51 100
27 75 27
27 91 35
27 94 75
28 6 46
28 13 47
28 15 97
28 38 66
28 55 70
28 87 41
28 90 73
28 91 8
29 20 86
29 32 75
29 33 65
29 43 6
29 55 49
29 69 15
29 92 42
30 14 73
30 38 72
30 47 24
30 63 48
30 81 11
31 7 24
31 23 67
31 45 16
31 54 34
31 61 34
31 68 39
31 78 28
31 99 44
32 2 49
32 3 6
32 40 55
32 76 30
32 92 72
33 63 77
33 68 32
33 80 81
33 83 20
33 85 62
33 87 54
33 99 55
34 31 29
34 49 60
34 98 10
