100 678
0 26 85
0 37 68
0 45 76
0 55 11
0 57 18
0 79 33
0 83 72
0 93 77
1 11 63
1 40 70
1 79 22
2 3 100
2 21 34
2 27 54
2 37 60
2 39 52
2 69 3
2 78 33
2 83 13
2 97 66
3 21 10
3 24 38
3 30 76
3 39 57
3 60 44
3 62 57
3 83 35
3 92 37
4 5 48
4 12 23
4 18 58
4 19 93
4 20 97
4 31 61
4 51 31
4 53 8
4 62 21
4 80 11
4 93 24
5 20 96
5 25 64
5 37 41
5 41 57
5 62 4
5 66 84
6 1 69
6 11 43
6 55 76
6 98 74
7 15 10
7 41 89
7 70 15
8 20 15
8 24 64
8 30 37
8 40 64
8 59 47
8 60 24
8 74 27
9 26 30
9 33 53
9 61 8
9 89 17
10 29 98
10 30 33
10 37 56
10 78 19
10 97 7
11 24 87
11 29 85
11 66 34
11 79 19
12 15 100
12 17 93
12 36 33
12 44 33
12 49 39
12 89 98
13 17 29
13 21 13
13 25 85
13 38 4
13 45 34
13 47 11
13 49 30
13 56 58
13 59 39
13 67 24
13 77 46
14 23 9
14 33 66
14 34 13
14 39 7
14 42 17
14 72 57
14 83 12
14 87 1
15 29 6
15 68 94
15 69 95
16 34 24
16 39 27
16 41 23
16 64 86
16 67 70
16 74 55
16 81 86
17 20 65
17 32 66
17 35 16
17 45 45
17 48 24
17 66 91
17 71 76
17 73 96
18 28 12
18 74 87
18 82 87
18 94 4
19 25 96
19 42 16
19 75 4
19 80 31
20 5 100
20 13 89
20 14 77
20 16 7
20 19 52
20 22 17
20 24 66
20 37 69
20 43 40
21 51 93
21 64 81
21 77 19
21 86 4
21 90 48
22 15 69
22 98 83
22 99 55
23 1 85
23 6 34
23 8 3
23 34 89
23 54 53
23 70 78
23 95 96
23 98 12
24 5 60
24 9 38
24 22 46
24 28 10
24 49 53
24 57 40
24 67 43
24 89 7
24 92 99
24 98 7
25 13 26
25 15 22
25 32 84
25 46 28
26 8 96
26 21 55
26 28 76
26 37 69
26 91 83
26 93 66
26 94 31
26 97 53
27 1 8
27 2 76
27 13 86
27 28 91
27 38 38
27 56 92
27 67 58
27 79 77
27 97 61
28 13 40
28 15 43
28 23 71
28 71 89
28 73 68
28 80 57
28 83 88
28 98 51
29 1 2
29 8 22
29 9 6
29 18 100
29 41 60
29 44 15
29 49 12
29 57 51
29 66 90
29 83 7
30 14 49
30 46 24
30 68 74
30 76 50
30 86 22
30 96 25
30 98 58
31 9 34
31 29 29
31 35 72
31 39 88
31 53 34
31 76 11
31 81 44
32 10 7
32 29 53
32 58 19
32 77 82
32 78 43
32 87 14
33 21 81
33 54 71
33 62 92
33 69 86
33 70 63
33 86 62
33 90 59
33 99 28
34 12 22
34 16 18
34 23 83
34 48 53
34 51 49
34 66 14
34 70 49
34 77 70
34 94 71
35 23 50
35 36 53
35 42 68
35 43 52
35 44 5
35 50 87
35 59 54
35 60 27
35 83 39
35 89 82
35 91 78
35 93 49
35 96 49
36 9 26
36 10 29
36 34 48
36 41 91
36 90 56
36 93 64
37 12 14
37 28 60
37 56 35
37 68 83
37 82 94
37 98 62
38 4 56
38 14 13
38 25 8
38 27 25
38 59 85
38 74 76
38 77 82
38 98 27
39 9 16
39 10 33
39 12 76
39 24 85
39 52 71
39 62 75
39 63 8
39 69 71
39 96 73
40 9 88
40 23 72
40 27 32
40 60 61
40 88 62
41 5 20
41 24 56
41 36 90
42 7 44
42 10 24
42 11 80
43 50 3
43 64 20
43 65 100
43 75 28
43 93 3
44 9 35
44 15 4
44 16 93
44 36 62
44 49 88
44 63 67
44 71 77
44 95 86
45 10 4
45 14 50
45 23 22
45 52 46
45 78 35
45 84 66
45 87 26
45 88 51
46 4 90
46 17 57
46 39 64
46 41 23
46 62 39
46 66 64
46 73 21
46 79 81
46 92 33
47 7 76
47 14 77
47 29 2
47 32 16
47 45 78
47 57 93
47 61 40
47 82 62
48 30 31
48 40 6
48 47 94
48 67 66
48 72 18
48 89 86
49 12 2
49 40 30
49 52 24
49 56 73
49 71 5
49 78 24
50 18 26
50 22 58
50 97 10
51 30 59
51 37 81
51 40 59
51 52 80
51 59 38
51 67 7
51 70 49
51 73 97
51 77 65
51 90 34
51 93 66
52 46 89
52 82 69
52 92 75
53 25 100
53 40 57
53 43 56
53 46 41
53 56 16
53 72 76
53 74 68
54 2 28
54 14 65
54 38 26
54 66 49
54 73 35
54 88 35
55 14 45
55 23 76
55 49 72
55 60 12
55 75 5
56 4 40
56 32 8
56 33 66
56 60 43
56 63 52
56 65 49
56 67 100
56 78 40
57 5 43
57 54 75
57 68 51
57 75 75
57 95 83
58 8 19
58 26 51
58 47 29
58 79 14
58 90 41
58 98 72
59 30 48
59 38 14
59 53 86
59 55 94
59 76 24
59 79 25
59 87 6
60 10 32
60 27 81
60 34 55
60 40 27
60 48 60
60 52 61
60 64 61
60 74 20
60 86 21
61 3 67
61 32 85
61 33 6
61 63 35
61 82 58
61 84 26
61 90 30
62 2 31
62 20 49
62 47 57
62 51 5
62 52 11
62 57 49
62 58 91
62 79 81
62 96 69
63 7 53
63 26 81
63 32 69
63 38 3
63 52 39
63 66 19
63 70 87
63 82 50
63 93 66
64 14 50
64 25 8
64 72 39
64 85 17
64 89 31
64 90 9
65 8 75
65 14 14
65 38 37
