100 691
0 14 30
0 22 76
0 56 44
0 57 77
0 65 59
0 72 89
0 93 40
0 94 53
1 17 69
1 44 51
1 46 6
1 50 58
1 63 82
1 64 14
1 69 73
1 78 87
1 82 17
1 90 14
2 57 12
2 58 41
2 73 72
2 88 33
3 2 64
3 25 36
3 33 99
3 43 47
3 60 46
3 62 74
3 66 47
3 77 87
3 81 64
4 9 22
4 13 78
4 26 56
4 76 70
4 78 7
4 95 67
4 98 27
5 33 26
5 34 17
5 65 78
5 71 3
5 74 18
6 8 58
6 52 90
6 65 78
6 81 32
6 95 47
7 1 18
7 14 42
7 16 6
7 38 62
7 46 89
7 48 30
7 59 37
7 63 37
7 73 33
7 84 65
7 94 24
8 34 62
8 53 53
8 57 28
8 71 10
8 80 67
8 86 75
8 97 21
9 1 98
9 11 13
9 44 22
9 55 71
9 62 62
9 67 4
9 78 74
10 2 6
10 49 88
10 75 30
10 79 60
10 88 63
10 91 26
10 94 96
11 1 18
11 4 63
11 6 54
11 29 51
11 31 68
11 35 83
11 41 65
11 45 86
11 46 92
11 56 56
11 96 58
11 97 19
12 2 74
12 18 75
12 28 60
12 30 78
12 60 85
12 72 7
12 82 82
12 88 68
13 28 78
13 30 38
13 34 95
13 48 72
13 63 29
13 93 95
14 34 68
14 37 14
14 67 64
15 25 47
15 48 23
15 79 45
15 87 53
15 88 43
16 10 84
16 47 10
16 48 33
16 50 33
16 66 27
17 3 83
17 24 23
17 82 44
17 96 36
18 19 44
18 28 37
18 42 45
18 45 88
18 59 46
18 68 27
18 86 7
18 97 27
18 98 56
19 5 72
19 7 60
19 27 52
19 38 71
19 56 36
19 76 22
20 31 62
20 50 70
20 59 75
20 61 48
20 66 83
20 75 42
21 5 29
21 31 65
21 49 59
21 52 52
21 72 83
21 87 52
22 10 63
22 32 74
22 51 25
22 58 3
22 75 76
22 78 47
22 86 93
22 89 30
23 28 97
23 30 81
23 64 4
23 74 65
23 77 42
23 88 76
24 11 25
24 30 83
24 39 88
24 40 99
24 41 21
24 51 78
24 61 33
24 67 82
24 70 51
24 71 51
24 96 13
25 65 6
25 71 59
25 77 5
25 85 60
25 97 91
26 11 31
26 13 40
26 21 33
27 4 40
27 24 43
27 36 81
27 46 42
27 74 56
27 84 7
27 89 87
27 94 16
27 96 86
28 9 75
28 13 75
28 14 65
28 42 99
28 53 67
28 57 22
28 80 89
28 89 34
28 90 61
28 91 51
29 5 45
29 34 5
29 50 24
29 51 48
29 63 73
29 66 84
29 67 82
29 89 12
30 5 67
30 6 6
30 19 72
30 20 28
30 41 47
30 46 82
30 61 42
30 71 58
30 76 42
31 6 84
31 20 62
31 53 4
31 84 65
31 96 80
32 4 97
32 8 13
32 15 97
32 16 80
32 19 33
32 46 45
32 76 86
32 86 56
33 23 68
33 24 29
33 28 92
33 64 2
33 81 64
34 2 13
34 21 50
34 22 54
34 23 80
34 33 83
34 77 25
34 84 83
35 3 65
35 9 35
35 11 26
35 36 84
35 37 27
35 57 36
35 91 19
36 4 55
36 33 53
36 67 48
36 72 100
36 80 74
36 92 19
37 16 89
37 44 37
37 66 53
37 73 4
37 92 23
38 48 6
38 55 20
38 58 54
38 81 19
38 87 31
39 16 8
39 25 40
39 27 60
39 34 34
39 68 20
39 79 94
39 93 3
40 1 40
40 3 75
40 8 65
40 19 65
40 24 67
40 38 90
40 64 28
40 75 86
41 2 85
41 42 100
41 65 63
41 80 82
41 93 65
42 11 85
42 14 70
42 32 72
42 45 75
42 54 33
42 77 66
42 79 37
43 9 30
43 13 52
43 25 81
43 66 24
43 92 67
44 25 70
44 58 4
44 78 78
44 83 48
44 98 13
45 28 7
45 30 23
45 38 80
45 64 25
45 78 31
45 84 36
45 86 13
45 91 71
45 93 94
45 95 49
46 13 85
46 36 44
46 38 40
46 49 98
46 63 17
46 68 65
46 76 20
47 6 16
47 18 65
47 49 87
47 52 48
47 83 66
48 66 55
48 69 36
48 88 50
49 3 47
49 16 70
49 20 69
49 27 24
49 60 93
49 62 89
49 63 25
49 65 17
49 81 54
50 33 73
50 38 10
51 1 87
51 2 99
51 8 68
51 13 94
51 28 1
51 31 7
51 32 43
51 43 38
51 45 8
51 56 95
51 66 62
51 76 62
51 79 11
52 19 56
52 27 97
52 47 85
52 67 63
52 86 22
53 10 18
53 12 31
53 19 36
53 21 70
53 43 99
53 55 51
53 62 28
53 66 74
53 70 12
53 73 76
53 95 44
54 46 1
54 51 49
54 62 89
55 2 88
55 21 66
55 26 17
55 41 32
55 53 3
56 20 94
56 25 12
56 58 70
56 78 77
56 80 15
56 82 100
57 4 8
57 18 99
57 27 4
57 47 45
57 53 20
57 68 37
57 71 53
57 75 59
57 76 12
57 80 98
57 84 92
57 88 94
57 89 33
58 15 73
58 42 84
58 43 5
58 49 71
58 50 18
58 72 51
58 74 53
58 81 6
58 89 90
58 91 76
59 4 64
59 27 41
59 40 81
59 73 76
60 4 15
60 18 48
60 19 6
60 56 60
60 68 69
60 76 17
60 83 69
60 92 33
61 2 17
61 24 10
61 40 77
61 62 24
62 2 42
62 33 47
62 43 13
62 44 95
62 49 21
62 57 98
62 88 100
62 92 65
63 76 25
63 81 9
63 83 16
63 95 26
64 6 17
64 14 22
64 63 75
64 76 51
64 90 45
65 4 51
65 10 48
65 19 66
65 22 14
65 45 87
65 70 31
65 73 96
65 93 28
65 94 96
66 20 74
66 22 62
66 30 71
66 36 64
66 40 91
66 63 4
66 72 57
66 90 55
66 99 44
67 12 10
67 48 43
67 51 37
67 61 5
67 87 39
68 16 57
68 17 63
68 20 100
68 36 50
68 41 61
68 67 47
68 71 48
68 77 21
68 94 91
68 97 40
69 6 21
69 10 67
69 30 25
69 72 14
69 87 28
70 3 53
70 4 78
70 12 15
70 40 29
70 42 32
70 44 68
70 47 42
70 49 82
70 54 41
70 56 50
71 5 2
71 22 83
71 27 34
71 31 65
71 41 20
71 54 60
71 65 26
71 66 95
72 2 60
72 29 84
72 32 23
72 37 25
72 38 53
72 47 7
72 86 67
72 92 23
73 4 18
73 22 17
73 23 93
73 28 41
73 52 30
73 86 17
73 87 92
73 99 89
74 23 27
74 25 57
74 49 29
74 52 62
74 58 14
74 69 75
74 91 75
74 93 47
75 39 43
75 41 50
75 53 21
75 64 70
75 94 81
76 10 93
76 13 97
76 16 43
76 29 79
76 30 5
76 34 76
76 43 34
76 69 57
76 81 83
77 7 83
77 12 14
77 15 94
77 16 5
77 20 13
77 42 89
77 57 95
77 59 15
77 65 98
77 71 30
78 7 11
78 12 99
78 14 100
78 32 55
78 48 90
78 60 94
78 71 50
78 85 20
78 99 48
79 6 42
79 32 47
79 35 71
79 39 88
79 43 47
79 55 28
79 65 38
79 89 78
79 90 1
80 3 28
80 27 49
80 39 95
80 72 73
80 81 67
80 98 75
81 58 66
81 70 82
81 77 40
81 78 96
82 7 16
82 9 90
82 13 13
82 29 50
82 36 34
82 57 49
82 98 29
83 15 77
83 16 2
83 20 5
83 21 98
83 41 37
83 56 48
83 73 42
83 79 93
83 86 96
83 99 64
84 8 33
84 13 55
84 45 13
84 54 58
84 58 37
84 59 25
84 60 43
84 90 76
84 95 86
84 97 83
85 3 53
85 22 75
85 36 90
85 38 88
85 41 10
85 46 96
85 51 3
85 71 36
85 77 60
86 5 86
86 43 8
86 47 2
86 68 73
86 73 19
86 90 21
86 94 80
87 2 18
87 21 26
87 34 31
87 49 6
88 7 29
88 10 35
88 16 23
88 25 96
88 40 56
88 56 75
88 66 59
88 71 87
88 82 5
88 83 29
89 3 16
89 8 21
89 10 82
89 13 98
89 14 73
89 15 66
89 70 93
89 81 59
90 21 37
90 50 29
91 3 39
91 5 90
91 9 72
91 20 55
91 29 82
91 53 100
91 68 29
91 69 87
91 84 70
91 94 54
92 6 40
92 18 83
92 25 3
92 26 14
92 39 77
92 42 27
92 48 55
92 78 4
93 30 7
93 49 81
93 59 94
93 63 13
93 65 21
93 77 74
93 99 34
94 6 52
94 12 26
94 56 98
94 73 34
94 74 35
94 85 25
95 27 27
95 55 22
95 56 81
95 69 74
96 2 57
96 22 19
96 48 11
96 58 57
97 17 54
97 19 52
97 25 11
97 36 55
97 44 20
97 50 85
97 73 60
97 82 1
97 88 22
98 22 48
98 26 64
98 57 87
98 80 96
98 94 39
