100 685
0 5 89
0 14 40
0 44 72
0 60 93
0 65 84
0 81 26
1 3 65
1 6 12
1 12 71
1 36 57
1 40 61
1 72 6
2 15 14
2 41 22
2 92 26
3 11 86
3 28 10
3 30 63
3 50 6
3 52 90
3 55 25
3 66 98
3 87 100
3 95 11
3 96 64
4 1 95
4 13 60
4 52 88
4 53 78
5 6 100
5 24 58
5 33 20
5 50 39
5 85 48
5 97 8
6 10 23
6 67 97
6 84 80
6 99 88
7 56 50
7 61 47
7 65 27
7 74 10
7 76 92
7 80 95
7 92 5
8 13 79
8 34 52
8 44 27
8 48 6
8 52 49
8 57 66
8 60 88
8 69 18
8 70 100
9 6 45
9 12 3
9 14 81
9 19 100
9 85 14
10 2 68
10 9 1
10 14 84
10 35 50
10 87 2
11 19 6
11 25 26
11 38 29
11 49 25
11 56 91
11 71 27
11 81 91
11 85 25
11 88 79
11 89 57
12 42 94
12 97 69
13 4 24
13 11 29
13 15 15
13 50 49
13 56 78
13 59 59
13 99 3
14 10 23
14 21 74
14 37 5
14 46 92
14 65 68
14 76 85
14 96 82
15 24 20
15 28 38
15 58 1
15 64 38
15 81 95
15 95 54
16 6 42
16 13 64
16 46 43
16 52 95
16 91 59
17 9 25
17 10 8
17 28 42
17 39 96
17 75 91
17 93 73
18 31 98
18 38 11
18 41 63
18 66 71
18 68 63
18 79 44
19 9 99
19 10 40
19 22 95
19 37 7
19 42 72
19 63 20
19 73 95
19 90 13
20 3 1
20 21 22
20 33 7
20 48 21
20 67 93
20 85 17
21 1 98
21 8 91
21 18 83
21 41 19
21 53 31
21 87 77
21 92 49
21 97 2
22 15 4
22 17 46
22 33 8
22 36 43
22 60 11
22 64 84
22 66 84
22 71 21
22 85 24
23 20 26
23 37 70
23 38 38
23 67 48
23 69 80
23 79 20
23 92 61
24 3 93
24 33 74
24 40 86
24 44 27
24 61 92
24 91 69
25 49 72
25 51 46
25 65 27
25 67 10
25 70 52
25 74 29
25 86 58
26 2 60
26 11 64
26 25 5
26 45 85
26 51 22
26 52 84
26 74 67
26 77 5
26 82 9
26 89 98
26 92 100
27 14 100
27 29 43
27 53 45
27 81 49
27 89 9
28 2 60
28 26 43
28 31 8
28 36 98
28 51 2
28 65 7
28 86 44
29 2 83
29 12 85
29 15 58
29 20 31
29 36 53
29 47 19
29 54 63
29 69 45
29 89 99
29 92 6
30 8 11
30 13 47
30 18 62
30 66 39
30 73 22
30 90 75
30 92 30
31 12 9
31 46 25
31 68 62
31 72 19
31 86 63
32 20 24
32 25 23
32 31 67
32 35 58
32 47 51
32 51 72
32 58 98
32 63 72
32 75 63
32 87 68
33 9 64
33 35 31
33 37 2
33 51 94
33 59 68
33 77 33
33 93 5
33 95 46
34 26 25
34 28 60
34 30 59
34 41 9
34 51 40
34 52 3
34 59 71
34 64 28
34 74 20
35 1 51
35 16 90
35 32 57
35 39 56
35 67 64
35 88 89
35 90 4
35 91 19
35 96 38
36 12 1
36 14 18
36 30 59
36 35 95
36 40 24
36 42 11
36 45 45
36 71 63
36 86 8
37 18 2
37 34 83
37 36 100
37 47 98
37 48 74
37 49 2
37 50 8
37 60 7
37 61 58
37 64 44
37 79 46
38 11 61
38 33 25
38 39 49
38 49 99
38 66 75
38 80 94
38 83 69
38 89 82
38 90 83
39 1 46
39 27 34
39 38 55
39 40 47
39 41 16
39 69 53
39 74 78
39 97 92
40 11 14
40 17 57
40 30 20
40 34 39
40 41 23
40 84 33
40 94 22
40 97 77
41 5 67
41 12 52
41 18 54
41 21 12
41 29 26
41 68 9
41 76 61
42 29 77
42 52 51
42 54 20
42 58 100
42 61 42
42 63 17
42 72 63
42 90 98
43 1 63
43 7 97
43 56 26
43 71 52
43 85 59
44 17 79
44 98 72
45 1 3
45 15 53
45 24 99
45 27 93
45 51 44
45 72 37
45 85 13
45 92 60
46 1 41
46 11 90
46 33 26
46 35 46
46 36 91
46 45 48
46 59 89
46 88 36
47 12 43
47 18 32
