100 689
0 1 31
0 2 94
0 11 43
0 14 33
0 20 90
0 23 2
0 28 33
0 39 70
0 44 8
0 77 81
0 86 84
1 2 3
1 22 27
1 24 94
1 38 52
1 43 66
1 47 22
1 59 37
1 67 21
1 71 48
1 73 41
2 21 98
2 33 17
2 45 57
2 56 13
2 86 6
2 89 49
2 96 15
3 6 82
3 9 86
3 11 98
3 22 29
3 24 34
3 28 28
3 46 72
3 62 8
3 65 2
3 76 38
3 85 5
4 21 59
4 24 36
4 27 55
4 32 77
4 36 74
4 45 34
4 76 69
4 91 10
5 42 54
5 56 86
5 58 33
5 63 79
5 64 52
5 67 77
5 88 73
5 97 51
6 17 80
6 62 12
6 67 65
6 75 32
6 93 84
7 5 74
7 11 10
7 17 34
7 63 76
7 67 37
7 80 42
7 82 90
7 87 93
7 93 9
7 99 14
8 71 48
8 72 14
8 98 57
9 20 91
9 21 5
9 80 12
9 86 57
9 90 11
9 96 69
10 5 4
10 9 9
10 48 60
10 50 21
10 72 52
10 85 30
11 30 33
11 37 60
11 39 47
11 52 95
11 68 88
11 72 50
11 73 44
11 88 86
12 3 36
12 14 37
12 17 94
12 25 89
12 27 51
12 42 90
12 71 27
12 72 58
12 98 100
13 21 15
13 22 71
13 52 58
13 64 58
13 76 57
14 7 100
14 20 91
14 41 4
14 42 61
14 63 95
14 64 37
14 85 30
15 9 77
15 16 45
15 18 38
15 28 13
15 31 39
15 55 39
15 66 75
15 78 11
16 5 83
16 44 78
16 54 93
16 83 84
16 89 6
16 91 6
17 28 3
17 47 37
17 57 93
18 20 78
18 21 44
18 22 22
18 31 12
18 39 85
18 52 19
18 56 45
18 58 22
18 70 21
18 88 75
18 95 20
19 13 38
19 18 82
19 31 13
19 33 59
19 91 11
20 3 88
20 34 29
20 46 20
20 96 68
20 98 89
21 3 31
21 8 11
21 64 28
21 72 8
21 79 26
21 82 33
22 6 8
22 23 99
22 46 36
22 57 32
22 59 56
22 76 64
22 81 36
22 84 41
23 28 48
23 36 16
23 49 69
23 70 81
23 71 81
23 80 51
23 90 25
24 21 30
24 28 47
24 40 22
24 57 92
24 74 55
24 76 83
24 81 7
24 83 6
24 86 66
24 94 48
25 1 7
25 3 79
25 35 38
25 36 76
25 54 42
25 93 85
26 1 13
26 33 35
26 49 88
26 56 100
26 60 70
26 70 97
26 72 4
26 76 59
26 83 32
27 9 10
27 28 44
27 30 72
27 41 24
27 48 61
27 93 23
27 99 56
28 1 43
28 5 19
28 27 43
28 60 100
28 66 56
28 71 89
28 75 92
28 80 100
28 89 63
28 95 51
29 7 95
29 28 20
29 39 73
29 54 26
29 73 94
29 90 9
29 91 14
29 95 60
30 3 92
30 13 82
30 79 14
30 84 44
30 85 57
31 35 82
31 39 63
31 47 23
31 48 57
31 55 38
31 76 77
31 77 25
31 82 84
31 95 43
32 2 50
32 4 75
32 43 69
32 55 63
33 20 24
33 25 10
33 29 80
33 53 90
33 91 50
34 6 73
34 7 30
34 47 88
34 79 29
34 95 46
35 21 28
35 38 54
35 40 27
35 64 88
35 68 6
35 83 95
36 51 43
36 54 25
36 78 44
37 1 28
37 24 42
37 34 4
37 88 62
38 23 40
38 32 64
38 47 79
38 50 74
38 62 72
38 68 77
38 76 45
38 88 86
38 92 86
39 8 60
39 18 3
39 29 91
39 32 6
39 42 96
39 51 37
39 52 53
40 34 62
40 64 78
41 34 5
41 39 89
41 45 37
41 74 72
41 75 23
41 99 10
42 5 83
42 28 18
42 43 85
42 44 46
42 61 2
43 5 7
43 8 76
43 9 76
43 30 25
43 46 71
43 48 44
43 83 99
43 85 23
44 19 26
44 27 46
44 57 56
44 58 91
44 84 100
44 89 60
44 93 28
44 94 79
45 28 47
45 33 36
45 41 2
