100 693
0 5 92
0 15 80
0 74 4
0 84 90
1 24 24
1 50 21
1 79 30
2 36 83
2 38 34
2 45 2
2 85 6
2 92 100
3 2 13
3 4 86
3 19 22
3 21 62
3 25 77
3 36 19
3 43 69
3 50 24
3 55 51
3 63 41
3 76 34
3 88 81
3 96 15
4 35 49
4 79 21
4 86 96
4 90 80
5 16 53
5 24 42
5 38 5
5 42 7
5 50 21
5 53 21
5 64 10
5 65 16
5 72 16
5 77 95
5 83 30
6 28 54
6 31 57
6 37 31
6 52 27
6 55 52
6 60 5
7 1 18
7 9 55
7 10 68
7 27 71
7 48 80
7 52 21
7 69 25
8 28 28
8 52 60
8 62 42
8 68 87
8 95 37
9 27 63
9 38 83
9 40 90
9 84 23
9 90 14
9 92 35
9 99 23
10 4 77
10 13 100
10 15 6
10 16 59
10 36 83
10 50 17
10 53 93
10 55 6
10 97 90
11 16 41
11 52 83
11 63 56
11 65 21
11 70 97
11 96 86
12 23 83
12 61 100
12 80 79
13 11 46
13 30 44
13 51 87
13 72 82
13 75 26
13 77 30
13 83 66
13 87 95
13 95 39
14 8 84
14 44 58
14 46 94
14 52 83
14 65 26
14 73 67
14 95 71
15 18 21
15 21 54
15 29 72
15 62 42
15 96 12
16 10 6
16 31 45
16 45 71
16 54 29
16 64 87
16 89 79
16 91 98
17 6 33
17 8 90
17 16 3
17 46 83
17 67 50
17 75 16
17 96 16
18 7 48
18 33 100
18 52 10
18 60 83
18 74 7
19 17 30
19 32 10
19 48 25
19 61 85
19 74 11
20 3 72
20 43 19
20 55 77
20 63 44
20 71 51
20 72 50
20 80 8
20 93 12
21 26 8
21 56 40
22 15 7
22 43 48
22 57 85
22 66 49
22 82 57
22 97 79
23 5 13
23 35 68
23 39 74
23 78 60
23 97 5
23 99 23
24 10 39
24 11 78
24 31 6
24 47 48
24 57 69
24 58 61
24 66 28
24 70 66
24 96 10
24 98 14
25 1 89
25 17 57
25 22 40
25 41 38
25 54 72
25 65 94
25 70 46
25 73 4
25 79 56
25 82 49
25 99 88
26 21 90
26 24 62
26 29 35
26 61 29
26 75 4
27 6 49
27 25 59
27 40 31
27 46 56
27 55 98
27 57 5
27 61 60
27 71 93
27 98 1
28 16 92
28 29 30
28 34 18
28 39 92
28 79 31
28 81 15
28 82 38
28 89 42
28 97 18
29 48 86
29 51 36
29 63 72
29 74 99
29 79 78
29 89 29
29 93 24
30 13 29
30 34 79
31 1 48
31 13 77
31 21 3
31 25 66
31 30 89
31 79 89
31 82 42
31 85 65
31 92 61
32 2 27
32 3 45
32 7 81
32 11 26
32 39 24
32 44 32
32 64 88
33 4 42
33 6 6
33 11 73
33 17 2
33 25 81
33 31 56
33 40 92
33 44 34
33 48 92
33 79 68
33 83 5
33 98 34
34 8 84
34 18 97
34 39 58
34 45 3
34 52 6
34 66 43
34 76 99
34 81 46
34 83 66
34 96 94
35 8 80
35 19 1
35 44 12
35 70 3
35 94 88
36 4 52
36 13 13
36 20 48
36 31 4
36 39 87
36 45 75
36 52 31
36 74 9
36 87 24
36 92 13
36 97 70
37 7 95
37 8 29
37 27 75
37 44 86
37 54 54
37 62 44
37 82 83
37 90 68
37 94 91
38 19 42
38 39 56
38 49 34
38 75 12
39 3 13
39 33 20
39 45 60
39 47 58
39 55 43
39 62 99
39 67 85
39 72 21
39 82 57
39 84 66
39 85 91
40 13 2
40 52 100
40 62 90
40 63 21
40 72 9
40 91 50
41 11 63
41 15 85
41 20 84
41 44 62
41 63 61
41 72 18
41 80 38
41 87 78
41 98 96
41 99 92
42 2 24
42 13 55
42 72 48
42 75 77
43 4 65
43 17 83
43 23 21
43 44 9
43 46 71
43 67 61
43 83 2
43 90 3
43 92 19
44 6 92
44 11 61
44 18 11
44 28 1
44 39 49
44 75 14
44 96 53
44 98 40
45 9 39
45 15 17
45 34 5
45 37 11
45 52 4
45 54 45
45 61 50
45 63 3
45 73 7
45 97 7
46 8 97
46 15 44
46 22 96
46 25 78
46 44 72
46 58 65
46 71 19
46 78 37
46 86 97
47 20 11
47 58 34
47 63 84
47 93 16
47 96 27
48 6 44
48 33 42
48 41 53
48 78 44
48 89 53
49 9 46
49 10 3
49 14 87
49 15 56
49 23 20
50 1 3
50 16 83
50 22 32
50 57 50
50 79 92
50 94 61
51 5 38
51 29 96
51 47 55
51 89 40
52 65 10
52 83 31
52 87 98
53 46 97
53 60 53
53 70 100
54 5 42
54 27 68
54 36 14
54 77 83
54 93 13
54 98 62
55 1 63
55 3 31
55 19 9
55 25 52
55 41 19
55 64 44
55 65 63
55 77 95
55 80 9
55 85 74
55 90 30
56 10 52
56 15 69
56 21 65
56 23 78
56 43 94
56 44 68
56 51 75
56 52 31
56 58 34
56 63 87
56 72 30
56 82 86
56 83 73
56 92 49
57 12 38
57 26 51
57 28 55
57 41 71
57 56 79
57 70 55
58 8 14
58 21 8
58 22 41
58 46 36
58 51 61
58 56 9
58 59 18
58 60 62
58 75 69
58 76 96
58 78 93
59 9 49
59 16 59
59 21 87
59 39 83
59 68 64
60 1 34
60 6 34
60 34 82
60 36 6
60 51 22
60 63 45
60 68 81
61 2 27
61 8 89
61 14 94
