100 685
0 18 15
0 21 12
0 49 48
0 79 90
1 4 37
1 15 79
1 17 97
1 50 25
1 68 62
1 81 97
2 13 71
2 36 82
2 55 38
2 61 81
2 99 77
3 2 44
3 38 20
3 58 79
3 92 9
4 12 17
4 18 65
4 20 79
4 26 43
4 37 56
4 39 28
4 61 87
4 72 46
4 78 76
4 84 29
4 89 46
5 6 26
5 35 13
5 36 26
5 70 98
5 73 72
5 75 94
6 1 3
6 39 49
6 50 62
6 60 22
6 76 80
6 96 25
7 59 60
7 67 20
7 69 69
7 72 4
7 74 38
7 89 29
7 99 67
8 1 83
8 20 22
8 21 43
8 28 66
8 48 8
8 73 63
9 12 100
9 35 54
9 47 31
9 49 34
9 59 51
9 66 6
9 79 99
9 85 25
9 88 86
9 91 28
9 92 75
9 96 31
10 24 63
10 44 91
10 72 49
10 86 11
10 99 5
11 10 35
11 26 47
11 49 31
11 62 88
11 67 51
11 76 81
11 81 86
12 42 77
13 11 73
13 33 92
13 42 94
13 45 58
13 67 64
13 95 8
14 9 12
14 13 30
14 40 12
14 42 56
14 70 32
14 93 44
14 99 33
15 10 96
15 27 53
15 33 91
15 46 40
15 64 68
15 70 1
15 88 44
15 89 61
15 95 79
16 29 40
16 35 73
16 51 45
16 57 55
16 59 91
16 63 35
16 89 48
17 3 6
17 6 84
17 28 65
17 32 33
17 65 14
17 83 21
18 9 18
18 12 89
18 22 56
18 24 86
18 55 61
18 56 5
18 62 18
18 67 54
18 69 92
18 93 24
19 37 18
19 43 22
19 45 44
19 67 77
19 72 90
19 90 76
19 91 68
20 3 93
20 72 52
20 75 23
20 86 14
20 98 15
21 28 70
21 72 6
21 73 94
21 84 91
21 93 55
22 11 51
22 23 11
22 34 84
22 40 94
22 52 14
22 56 14
22 58 85
22 60 91
22 93 73
23 2 59
23 18 70
23 31 60
23 52 60
23 54 78
23 62 90
23 65 24
23 71 13
23 72 73
23 75 34
23 77 88
23 98 68
24 7 69
24 27 5
24 29 8
24 90 99
24 98 14
25 7 38
25 28 98
25 58 9
25 65 72
25 66 18
26 12 57
26 29 67
26 42 46
26 47 20
26 56 10
26 68 57
26 79 75
26 95 41
27 10 14
27 11 72
27 12 57
27 19 32
27 34 12
27 74 47
27 77 83
27 82 30
27 86 76
28 1 95
28 40 18
28 45 38
28 57 45
28 59 28
28 63 77
28 64 51
28 81 28
29 2 4
29 4 49
29 9 65
29 30 40
29 38 53
29 41 34
29 70 90
29 82 13
29 93 10
30 5 34
30 6 93
30 8 62
30 29 88
30 37 87
30 38 84
30 50 79
30 65 38
30 69 64
31 22 69
31 34 34
31 39 93
31 50 69
31 52 64
31 69 16
32 9 32
32 10 27
32 12 18
32 39 80
32 44 12
32 51 24
32 53 77
32 65 60
32 91 25
33 2 22
33 4 42
33 35 75
33 45 79
33 52 47
33 59 79
33 76 91
33 97 14
34 5 94
34 28 48
34 35 11
34 55 20
34 61 33
34 69 21
35 8 93
35 24 58
35 29 55
35 32 11
35 56 38
35 59 97
35 71 95
35 81 49
35 90 56
35 91 52
36 16 81
36 34 53
36 39 38
36 74 48
37 5 40
37 8 54
37 11 91
37 15 16
37 90 5
38 16 94
38 18 23
38 23 49
38 41 76
38 43 15
38 45 16
38 91 8
39 25 36
39 28 71
39 42 15
39 63 100
39 71 77
39 73 30
39 85 61
39 90 20
39 91 71
40 24 11
40 29 25
40 33 26
40 53 59
40 80 91
41 57 78
41 58 87
41 68 27
41 69 71
41 72 6
41 80 71
42 29 56
42 57 6
42 97 32
43 20 50
43 32 66
43 48 18
43 60 82
44 20 88
44 25 5
44 47 28
44 74 21
44 92 83
45 10 22
45 12 32
45 13 28
45 22 18
45 28 27
45 31 65
45 49 75
45 53 92
45 68 82
45 69 15
45 70 40
45 72 86
45 89 67
45 93 79
46 12 53
46 28 11
46 58 33
46 76 85
46 80 29
47 35 83
47 45 5
47 56 7
47 87 20
47 91 39
47 92 10
47 93 48
47 94 91
48 19 49
48 27 86
48 29 32
48 30 36
48 42 52
48 51 14
48 52 17
48 54 9
48 68 88
48 71 74
49 36 23
49 51 43
49 60 14
49 86 41
50 10 82
50 16 39
50 37 30
50 49 17
50 82 69
50 92 97
51 8 58
51 66 91
51 70 77
51 86 10
52 8 71
52 12 22
52 41 27
52 49 82
52 70 33
52 78 50
53 14 52
53 17 55
53 62 42
53 69 68
53 73 72
53 80 8
54 11 42
54 16 1
54 37 27
54 38 75
54 69 64
54 70 8
54 95 54
55 11 40
55 24 71
55 68 62
55 81 66
56 3 80
56 24 79
56 88 95
57 37 59
57 83 54
58 16 70
58 63 76
58 79 51
59 8 24
59 15 78
59 18 63
59 21 2
59 22 25
59 28 10
59 43 68
