100 685
0 8 58
0 29 20
0 36 54
0 46 30
0 51 51
0 69 40
0 91 97
0 95 7
1 18 73
1 27 15
1 32 91
1 38 34
1 53 45
1 54 12
1 60 54
1 73 21
1 74 4
1 84 64
2 14 78
2 24 5
2 28 41
2 55 54
2 57 6
2 70 61
2 72 82
2 87 8
2 98 13
3 11 27
3 18 4
3 20 74
3 26 76
3 34 41
3 55 78
3 69 31
4 36 16
4 59 2
4 60 11
4 63 28
4 64 33
4 67 44
4 74 99
4 82 69
4 91 53
4 94 60
4 96 8
5 20 70
5 34 78
5 35 20
5 48 75
5 76 50
5 77 13
6 12 60
6 15 90
6 25 37
6 31 69
6 41 69
6 49 15
6 51 78
6 56 55
6 88 93
7 1 94
7 8 58
7 9 65
7 10 39
7 14 61
7 16 40
7 20 4
7 24 9
7 27 18
7 39 45
7 68 31
7 76 27
8 1 58
8 12 31
8 19 86
8 20 93
8 39 96
8 59 82
8 76 36
8 96 52
9 13 45
9 42 48
9 50 69
9 52 15
9 55 67
9 60 94
9 74 14
9 82 52
10 37 7
10 84 30
10 94 41
11 6 96
11 17 70
11 22 22
11 24 3
11 47 38
11 49 99
11 53 72
11 61 61
11 74 44
11 78 43
12 1 35
12 13 45
12 36 58
12 58 25
12 75 44
12 78 49
12 86 66
13 6 40
13 33 1
13 56 63
13 61 28
13 78 27
13 96 71
14 7 48
14 71 20
14 77 63
15 66 6
15 68 75
16 4 36
16 6 90
16 69 91
16 87 98
16 90 41
17 25 66
17 38 34
17 51 44
17 55 23
17 57 39
17 62 13
17 86 52
17 96 20
17 99 23
18 43 13
18 77 58
18 85 5
19 12 38
19 20 28
19 22 89
19 61 70
19 62 71
19 64 17
19 71 58
19 73 94
19 76 45
19 81 32
19 89 51
20 1 76
20 5 12
20 25 82
20 60 84
20 85 64
20 90 37
21 2 84
21 8 73
21 28 95
21 32 24
21 50 36
21 82 59
21 98 98
21 99 59
22 11 95
22 33 80
22 55 36
22 57 84
22 59 24
22 72 83
22 99 2
23 5 63
23 21 79
23 43 21
23 56 83
23 70 5
23 94 27
23 97 14
24 11 41
24 28 25
24 49 74
24 56 65
24 71 17
24 79 71
25 9 39
25 10 100
25 32 90
25 36 8
25 39 94
25 46 80
25 60 40
25 66 70
26 1 100
26 3 27
26 21 7
26 22 48
26 44 73
26 50 69
26 69 45
26 86 79
27 2 83
27 5 15
27 29 35
27 43 71
27 49 68
27 50 5
27 54 7
27 70 87
27 72 57
27 75 95
27 77 20
27 96 45
28 3 75
28 14 25
28 27 72
28 37 38
28 39 93
28 47 6
28 51 95
28 54 95
29 2 39
29 18 62
29 19 9
29 25 16
29 49 87
29 68 83
29 78 75
29 87 59
29 90 91
30 1 34
30 55 98
30 68 76
30 75 72
30 77 93
31 48 59
31 49 15
31 52 85
31 80 14
32 33 71
32 44 12
32 57 45
32 58 50
32 63 53
32 67 55
32 84 82
33 48 92
33 91 83
33 95 100
34 15 31
34 22 87
34 71 60
34 72 69
34 76 42
34 92 92
35 10 27
35 21 89
35 42 92
35 53 38
35 56 80
35 57 39
35 77 27
35 78 87
35 83 100
35 88 98
35 91 92
35 95 39
35 99 57
36 19 71
36 25 81
36 46 95
36 52 19
36 97 72
37 1 34
37 63 11
37 76 44
37 89 30
37 91 64
37 95 94
38 13 25
38 19 92
38 20 91
38 78 72
39 1 64
39 5 97
39 29 27
39 67 31
39 76 35
39 86 14
39 96 5
40 4 84
40 15 40
40 20 96
40 36 13
40 45 34
40 53 47
40 71 33
41 5 23
41 20 90
41 21 47
41 63 94
41 73 76
41 79 37
41 98 71
42 5 48
42 10 16
42 17 57
42 33 45
42 37 77
42 49 9
42 50 44
42 51 97
42 57 77
42 59 35
42 61 42
42 64 69
42 74 90
42 96 96
43 7 11
43 15 24
43 30 98
43 38 93
43 44 100
43 58 17
43 64 72
43 96 85
44 17 96
44 20 8
44 49 80
44 52 35
45 8 91
45 17 23
45 18 77
45 19 13
45 28 54
45 33 100
45 77 89
45 89 77
46 9 50
46 19 74
46 64 77
46 70 18
46 83 23
46 97 63
47 31 56
47 51 100
47 52 42
47 59 27
47 74 91
47 76 94
48 15 24
48 16 95
48 18 37
48 25 26
48 28 28
48 38 28
49 17 36
49 48 76
49 55 71
49 67 9
49 97 90
49 98 56
50 26 56
50 31 55
50 52 34
50 63 57
50 66 6
50 95 21
51 39 68
51 60 97
51 90 44
51 95 18
52 5 81
52 45 83
52 50 97
52 56 25
52 57 83
52 75 74
52 81 36
52 95 14
53 2 47
53 5 80
53 10 53
53 18 28
53 31 45
53 34 25
53 74 100
53 79 84
53 82 3
54 17 95
54 29 98
54 45 89
54 47 5
54 56 36
54 75 97
54 90 57
54 96 6
55 2 60
55 5 52
55 32 60
55 40 52
55 58 1
55 65 92
55 72 25
55 85 47
56 51 77
56 53 58
57 4 66
57 46 57
57 83 18
58 7 36
58 17 88
58 21 58
58 44 99
58 62 53
58 93 91
59 3 46
59 29 18
59 42 40
60 3 14
60 20 99
60 32 44
60 40 24
60 73 30
60 85 20
60 97 65
61 22 22
61 33 77
61 37 49
61 65 22
61 71 65
61 80 41
61 82 6
61 85 81
61 99 76
62 2 83
62 6 2
62 37 20
62 38 11
62 81 1
62 98 66
63 5 83
63 28 94
63 29 16
63 61 76
63 77 39
63 84 24
63 91 37
64 15 20
64 21 69
64 23 97
64 27 88
64 31 51
64 37 90
64 39 27
64 70 19
64 85 12
65 15 36
65 21 34
65 24 81
65 44 22
65 77 76
65 78 20
66 8 91
66 17 10
66 18 73
66 43 69
66 44 75
66 74 58
66 76 47
66 91 35
66 94 50
67 7 40
67 14 52
67 33 67
67 61 10
67 76 43
67 85 63
67 98 53
68 2 97
68 11 56
68 22 82
68 23 5
68 26 80
68 38 88
68 44 15
68 47 94
68 65 21
68 70 34
68 75 79
68 86 36
68 92 78
69 14 38
69 21 29
69 26 66
69 31 83
69 61 74
69 70 44
69 79 63
69 81 27
70 5 30
70 11 21
70 12 89
70 25 18
70 27 79
70 57 39
70 74 22
70 95 80
71 9 77
71 11 11
71 15 66
71 30 4
71 37 58
71 47 88
71 78 90
72 6 31
72 34 47
72 66 99
72 79 48
73 33 50
73 66 40
73 67 8
73 79 61
73 99 50
74 27 32
74 34 30
74 36 44
74 39 94
74 43 90
74 54 47
75 1 23
75 24 57
75 29 71
75 63 6
75 90 93
76 5 47
76 17 70
76 21 26
76 28 61
76 40 88
76 42 8
76 64 3
76 96 62
77 26 55
77 35 82
77 37 64
77 44 24
77 90 24
78 1 42
78 8 44
78 32 49
78 35 70
78 57 13
78 91 84
79 4 45
79 6 18
79 25 80
79 33 56
79 35 78
79 47 12
79 50 62
79 72 54
80 6 85
80 11 3
80 16 48
80 38 28
80 69 73
80 76 73
80 92 20
81 10 53
81 31 84
81 56 65
81 92 1
82 13 44
82 15 49
82 18 99
82 24 60
82 40 69
82 42 64
82 51 19
82 55 37
82 60 32
82 64 94
82 73 98
83 3 21
83 60 83
83 69 98
83 74 39
83 75 93
83 78 15
84 25 25
84 31 8
84 65 40
84 80 16
85 21 87
85 62 86
85 64 25
85 67 9
85 96 15
86 2 22
86 16 83
86 35 31
86 36 74
86 52 6
86 59 40
86 78 64
86 85 61
87 1 79
87 12 57
87 17 4
87 18 9
87 35 6
87 40 31
87 58 43
87 68 60
87 69 96
87 76 46
87 91 40
87 99 82
88 31 96
88 42 6
88 49 10
88 59 95
88 63 72
88 89 50
89 22 75
89 41 6
89 65 53
89 69 86
89 70 63
90 30 16
90 41 12
90 43 25
90 68 79
91 42 20
91 80 14
92 4 26
92 29 67
92 36 83
92 45 17
93 3 29
93 6 8
93 24 84
93 45 30
93 71 11
93 72 62
93 85 75
93 97 12
94 1 76
94 22 29
94 25 95
94 30 59
94 44 28
94 47 8
94 66 95
94 96 55
95 20 95
95 35 54
95 50 89
95 56 32
95 60 73
95 67 67
95 73 6
95 74 67
95 79 83
96 8 91
96 33 4
96 34 8
96 35 29
96 49 26
96 62 6
96 66 71
96 73 10
96 76 55
97 1 96
97 17 53
97 36 54
97 37 10
97 49 92
97 62 89
97 74 46
97 83 45
97 99 83
98 15 1
