100 685
0 5 83
0 15 15
0 26 17
0 51 70
0 52 76
0 55 35
0 59 96
0 66 45
1 3 14
1 35 100
1 54 43
1 55 39
1 67 8
2 18 6
2 27 22
2 29 40
2 69 30
2 91 20
2 99 40
3 5 31
3 6 54
3 11 28
3 14 89
3 22 13
3 51 44
3 94 67
3 96 70
3 99 33
4 62 74
4 68 33
4 71 8
4 73 83
4 89 75
5 13 12
5 23 1
5 27 100
5 38 72
5 51 91
5 52 85
5 64 73
5 83 68
5 95 100
6 3 25
6 7 24
6 29 5
6 38 53
6 42 31
6 57 73
6 70 51
6 93 56
6 94 61
7 23 94
7 32 44
7 36 66
7 43 53
7 55 59
7 81 15
7 95 10
8 18 72
8 38 95
8 50 93
8 52 27
8 57 1
8 96 97
9 1 79
9 12 8
9 22 82
9 34 28
9 69 60
9 73 48
9 76 71
9 83 89
10 39 30
10 64 67
10 94 7
11 3 62
11 20 29
11 32 7
11 50 11
11 82 19
11 85 34
12 16 78
12 36 65
12 37 61
12 40 78
12 55 41
12 63 64
12 68 71
12 86 26
13 1 8
13 8 98
13 16 15
13 23 64
13 44 76
13 45 95
13 49 10
13 79 46
13 88 52
13 90 33
13 91 66
13 98 18
14 17 10
14 29 32
14 34 24
14 39 49
14 49 11
14 55 36
14 68 66
15 6 75
15 19 74
15 23 84
15 31 91
15 74 55
15 98 38
16 29 100
16 81 39
16 90 3
17 6 57
17 13 51
17 15 86
17 22 49
17 30 68
17 32 22
17 37 17
17 64 38
17 86 21
18 12 4
18 13 64
18 26 78
18 28 84
18 39 46
18 81 95
18 86 63
18 88 19
19 10 63
19 22 54
19 45 50
19 52 21
20 22 80
20 30 51
20 32 44
20 52 71
20 59 56
21 4 84
21 9 14
21 64 43
21 66 99
21 84 50
22 19 68
22 31 65
22 38 83
22 62 45
22 76 78
22 80 21
22 98 42
23 2 71
23 28 61
23 29 36
23 70 65
24 4 63
24 7 22
24 9 76
24 35 89
24 42 68
24 49 60
24 53 21
24 66 36
24 78 1
24 80 25
24 82 8
24 88 31
24 89 100
25 13 21
25 22 92
25 55 80
25 93 27
26 27 42
26 52 45
26 53 64
26 68 70
26 92 53
27 15 21
27 41 77
27 66 10
27 88 92
27 98 19
28 7 85
28 24 31
28 26 47
28 33 40
28 41 9
28 46 12
28 59 23
29 38 47
29 58 83
29 59 84
29 63 36
29 66 66
29 73 10
29 75 15
29 78 23
29 84 42
