100 683
0 6 81
0 13 94
0 16 68
0 86 28
1 2 68
1 12 45
1 17 91
1 50 6
1 98 50
2 12 16
2 30 62
2 36 30
2 66 50
2 79 96
2 82 66
2 84 24
2 98 33
3 19 73
3 24 33
3 39 16
3 73 41
3 95 42
4 1 61
4 11 67
4 26 16
4 42 5
4 60 81
4 77 18
4 88 34
4 94 1
5 13 56
5 25 50
5 37 15
5 65 91
6 1 61
6 11 34
6 12 45
6 26 29
6 31 90
6 52 88
6 60 32
7 1 21
7 18 74
7 25 49
7 30 31
7 49 28
7 50 19
7 60 75
7 64 58
7 74 12
7 75 96
7 99 16
8 26 93
8 31 72
8 40 3
8 61 34
8 71 49
8 96 32
9 10 46
9 11 81
9 24 14
9 36 1
9 40 4
9 61 65
9 81 22
9 92 26
10 26 60
10 47 10
10 54 73
10 82 27
10 87 41
11 10 97
11 24 8
11 33 47
11 44 24
11 48 60
11 77 47
12 9 82
12 11 44
12 13 98
12 25 20
12 61 30
12 69 48
12 74 33
12 87 18
13 14 90
13 50 91
13 54 67
13 65 93
13 69 78
13 77 37
13 79 6
13 98 68
14 12 37
14 19 6
14 31 22
14 38 31
14 86 85
14 87 33
14 97 82
14 99 28
15 8 23
15 9 16
15 39 8
15 58 55
15 66 53
15 80 90
15 92 96
15 94 87
16 8 96
16 46 26
16 60 27
16 75 76
17 9 43
17 25 42
17 41 75
17 45 76
17 62 78
17 67 66
17 79 14
18 9 50
18 10 36
18 22 47
18 69 38
18 76 25
18 77 93
18 97 26
19 9 83
19 48 27
19 52 52
19 53 23
19 87 91
20 14 77
20 16 37
20 23 86
20 31 28
20 53 68
20 60 6
20 78 90
20 84 83
20 89 34
20 94 13
20 96 82
21 15 77
21 27 48
21 29 72
21 35 95
21 68 36
21 77 31
21 81 26
21 88 34
21 93 32
21 99 87
22 4 72
22 15 30
22 42 43
22 45 14
22 87 54
22 92 2
22 95 14
23 29 29
23 54 47
23 55 1
23 58 42
23 59 49
23 74 77
23 75 77
23 82 37
23 91 34
24 2 76
24 10 56
24 27 66
24 30 89
24 45 54
24 47 81
24 48 56
24 69 91
24 85 50
25 6 60
25 29 6
25 34 98
25 51 14
25 52 19
25 62 54
25 71 96
25 77 77
25 87 36
25 91 17
25 93 66
25 97 92
26 6 99
26 38 25
26 66 93
26 72 27
26 74 53
27 16 29
27 36 44
27 59 58
27 67 32
27 88 30
27 89 64
27 94 78
28 18 38
28 31 69
28 46 27
28 62 4
28 65 28
28 75 2
28 88 29
29 3 95
29 39 11
29 44 37
30 11 20
30 14 77
30 38 56
30 66 67
30 72 65
30 91 26
31 5 88
31 7 52
31 33 64
31 57 64
31 63 2
31 65 66
31 94 42
32 33 76
32 43 80
32 44 50
32 59 61
32 60 50
32 78 17
32 83 69
32 88 47
33 11 75
33 14 81
33 46 20
33 73 92
33 94 73
34 7 24
34 9 5
34 30 25
34 57 42
34 65 46
34 80 40
34 83 88
34 84 21
35 28 83
35 34 75
35 43 26
35 55 90
35 68 26
35 69 46
35 96 42
35 97 9
36 2 30
36 23 70
36 30 80
36 38 88
36 50 86
36 53 13
36 62 2
36 81 57
36 84 75
36 85 53
36 91 74
36 99 73
37 26 17
37 44 63
37 51 92
37 58 15
37 92 57
38 18 64
38 28 43
38 55 91
38 68 33
38 69 52
38 89 81
38 95 92
39 33 94
39 45 69
39 48 99
39 80 8
39 82 96
39 86 56
39 87 22
40 17 21
40 31 48
40 46 5
40 47 29
40 57 87
40 79 85
41 29 74
41 31 66
41 35 9
41 56 6
41 67 20
41 78 80
41 80 42
41 83 53
41 96 35
42 8 84
42 11 68
42 32 85
42 56 42
42 67 31
42 73 76
42 77 12
42 85 16
43 37 60
43 83 53
44 16 67
44 66 67
44 74 83
45 71 49
45 79 55
46 35 37
46 58 56
46 61 92
46 68 12
46 79 38
46 94 46
47 10 30
47 21 3
47 36 49
47 38 69
47 41 85
47 44 22
47 75 50
47 80 42
48 12 14
48 21 25
48 40 41
48 81 7
49 5 69
49 34 33
49 38 68
49 66 27
49 73 28
49 78 36
50 12 78
50 22 1
50 28 10
50 30 71
51 3 33
51 12 46
51 21 97
51 40 3
51 61 49
51 66 59
51 91 73
51 94 17
52 1 20
52 10 65
52 33 8
52 47 38
53 4 31
53 14 37
53 29 91
53 31 41
53 33 25
53 40 68
54 4 64
54 6 76
54 19 18
54 27 47
54 31 63
54 45 97
54 51 52
54 61 96
54 92 25
55 20 47
55 43 13
55 45 66
55 46 34
55 60 16
55 63 31
55 64 28
55 67 88
55 81 63
55 98 19
56 7 63
56 10 9
56 14 15
56 20 82
56 91 41
56 93 52
57 5 7
57 7 49
57 11 35
57 17 95
57 22 43
57 23 12
57 35 22
57 85 61
57 89 88
57 90 38
57 91 80
57 97 59
58 10 97
58 17 30
58 37 3
58 49 92
58 50 74
58 62 82
58 70 26
58 77 61
58 90 59
59 12 50
59 49 41
59 52 22
59 81 4
60 19 54
60 34 99
60 41 81
60 48 47
60 61 3
60 95 54
61 1 47
61 7 22
61 22 87
61 52 71
61 57 59
61 73 25
62 14 22
62 20 72
62 29 61
62 57 89
62 99 54
63 9 63
63 50 6
63 72 36
63 80 10
63 83 51
63 95 41
64 28 100
64 60 31
64 72 45
64 84 55
64 90 69
65 27 76
65 36 16
65 39 67
65 63 60
65 79 81
65 87 68
66 24 67
66 81 71
66 96 34
67 15 31
67 21 7
67 25 82
67 33 71
67 42 40
67 56 85
67 61 48
67 64 35
67 71 70
67 88 66
68 7 41
68 47 59
68 89 12
68 95 18
69 4 85
69 14 13
69 18 90
69 20 30
69 26 36
69 57 62
69 58 19
69 62 97
69 75 81
69 76 70
69 86 43
69 87 5
70 24 17
70 38 79
70 59 28
70 72 64
70 84 47
70 89 59
70 92 89
71 19 14
71 24 11
71 25 10
71 32 88
71 45 21
71 56 70
71 83 6
71 88 81
72 6 84
72 9 68
72 17 94
72 61 64
72 81 96
72 84 8
72 88 3
72 89 31
73 26 95
73 48 26
73 57 15
73 64 28
73 84 23
73 85 98
74 25 3
74 55 67
74 56 83
74 63 52
74 68 92
74 71 59
74 78 2
74 79 92
75 7 67
75 9 77
75 22 7
75 23 97
75 25 60
75 28 71
75 35 11
75 79 40
75 93 87
76 41 51
76 60 74
76 75 87
76 81 39
76 94 30
76 97 65
77 29 18
77 34 55
77 38 70
77 56 99
77 58 52
77 59 1
77 60 53
77 63 38
77 66 29
77 76 99
77 80 79
77 95 35
78 18 83
78 36 15
78 51 13
78 60 60
78 73 13
78 97 51
79 1 35
79 30 96
79 39 22
79 73 18
80 19 38
80 38 50
80 93 26
80 97 62
81 14 23
81 34 79
81 37 97
81 45 87
81 53 69
81 94 69
82 1 63
82 41 50
82 67 78
82 69 78
82 86 89
83 41 15
83 48 55
83 60 21
83 65 99
83 77 14
83 82 25
84 25 94
84 40 71
84 49 51
84 88 84
84 89 8
84 90 43
84 93 95
85 21 84
85 24 98
85 32 68
85 50 25
85 52 17
85 80 34
85 93 47
86 12 54
86 36 77
86 47 83
86 53 65
86 54 56
86 61 55
86 79 12
86 92 67
87 7 30
87 8 87
87 43 69
87 44 50
87 46 52
87 58 46
87 60 56
87 63 32
87 86 45
87 99 46
88 22 20
88 30 94
88 31 33
88 34 77
88 42 25
88 69 41
88 71 53
88 76 27
88 85 27
89 1 79
89 2 73
89 5 45
89 32 79
89 50 31
89 56 6
89 68 65
89 77 30
89 94 13
90 2 89
90 16 75
90 33 85
90 39 52
90 55 58
90 68 27
90 77 48
91 52 74
91 57 16
91 63 11
91 64 52
91 83 96
91 98 61
92 2 64
92 6 49
92 10 14
92 22 40
92 30 81
92 33 29
92 35 72
92 39 10
92 47 15
92 51 17
92 72 14
92 85 92
92 87 6
93 9 91
93 17 60
93 42 3
93 62 70
93 66 82
93 73 45
93 92 67
94 8 41
94 21 68
94 36 24
94 40 82
94 62 15
95 17 64
95 23 18
95 25 100
95 32 64
95 47 61
95 75 44
95 88 23
96 1 64
96 15 53
96 25 83
96 31 25
96 33 35
96 35 67
96 36 5
96 73 84
97 35 86
97 65 49
97 68 20
97 78 24
97 93 45
97 99 71
98 4 64
98 18 72
98 37 27
98 73 18
98 92 30
