100 685
0 11 57
0 28 28
0 39 10
0 74 68
0 84 5
0 96 62
0 98 75
1 12 45
1 14 66
1 22 24
1 36 99
1 53 18
1 57 50
1 59 69
1 63 7
1 75 53
1 76 18
1 97 64
2 51 67
2 74 50
2 78 43
2 80 52
2 84 32
3 13 98
3 58 40
3 63 73
3 90 33
4 16 54
4 31 92
4 53 27
4 57 70
4 78 100
4 86 24
4 96 21
5 21 8
5 24 55
5 29 24
5 42 59
5 60 80
5 66 66
5 78 78
5 86 39
5 88 72
5 90 91
5 96 42
6 31 20
6 33 75
6 37 64
6 93 78
6 96 15
7 15 60
7 46 13
7 60 4
7 61 100
7 83 63
7 91 79
8 20 74
8 23 73
8 39 74
8 42 51
8 63 42
8 88 15
9 2 27
9 20 100
9 26 22
9 42 62
9 53 91
9 66 45
9 79 48
9 81 46
9 83 94
9 84 28
10 2 10
10 9 13
10 13 47
10 48 12
10 56 89
10 62 54
10 63 91
10 68 3
10 96 70
11 2 63
11 6 2
11 27 19
11 30 79
11 35 52
11 59 28
11 72 6
11 84 81
12 15 78
12 40 3
12 57 12
12 62 71
12 75 76
12 77 46
12 82 56
12 85 8
13 20 71
13 51 30
13 67 85
13 74 23
13 82 80
13 90 78
14 30 85
14 51 69
15 7 40
15 42 43
15 55 72
15 91 59
15 99 74
16 3 19
16 9 70
16 28 59
16 34 99
16 36 8
16 39 22
16 48 66
16 61 72
16 68 86
16 86 26
16 87 36
16 96 4
16 99 97
17 6 24
17 31 59
17 45 60
17 50 59
17 52 67
17 69 84
17 76 68
17 77 68
18 4 46
18 14 48
18 21 30
18 45 80
18 62 38
18 63 98
18 71 72
18 73 77
19 15 96
19 20 16
19 25 29
19 35 42
19 75 37
19 77 30
19 83 6
19 94 75
20 14 92
20 45 45
20 51 79
20 53 22
20 54 39
20 63 89
20 73 70
20 76 51
21 29 36
21 34 90
21 37 78
21 44 39
21 69 91
21 87 16
22 8 21
22 25 70
22 28 28
22 43 9
22 51 75
23 42 62
23 44 96
23 61 87
24 45 50
24 87 37
25 14 70
25 22 18
25 23 93
25 39 12
25 43 30
25 61 37
25 66 87
25 79 7
26 16 79
26 18 88
26 34 8
26 39 63
26 81 92
26 89 91
26 94 29
27 63 84
27 71 37
27 82 3
28 36 80
28 47 25
28 49 3
28 52 6
28 71 94
29 46 85
29 49 48
29 51 2
29 52 100
29 58 94
29 94 41
30 5 7
30 11 59
30 21 55
30 28 87
30 44 41
30 67 99
30 73 47
30 74 80
30 85 68
30 94 61
31 8 69
31 17 33
31 24 96
31 41 96
31 48 61
31 51 21
31 59 76
31 78 61
31 84 86
31 89 47
31 91 60
31 94 83
31 95 54
32 5 52
32 14 99
32 22 95
32 34 60
32 53 63
32 58 31
32 67 45
32 71 26
32 90 27
32 95 35
33 5 21
33 16 62
33 31 33
33 47 93
33 52 59
33 54 63
34 9 24
34 35 78
34 49 75
34 57 9
34 60 22
34 63 1
34 65 10
34 69 64
34 76 9
34 80 72
34 97 23
35 70 30
35 71 56
35 95 39
36 1 35
36 4 94
36 13 92
36 27 45
36 32 34
36 40 64
36 57 89
37 15 4
37 27 46
37 38 81
37 39 6
37 46 5
37 56 87
37 60 68
37 61 50
37 72 45
37 74 29
37 81 90
37 86 98
37 92 1
38 2 60
38 9 3
38 13 67
38 37 77
38 65 48
38 73 96
38 84 28
39 9 27
39 21 73
39 27 41
39 42 12
39 87 67
39 91 27
39 97 47
40 7 56
40 66 33
40 74 54
41 2 24
41 14 49
41 38 26
41 65 11
41 98 77
42 6 45
42 21 12
42 40 3
42 41 51
42 46 35
42 65 61
42 69 87
42 80 33
43 7 86
43 21 48
43 53 66
43 90 41
43 92 91
44 18 98
44 22 46
44 60 54
44 80 19
45 27 37
45 46 52
45 61 87
45 65 21
46 6 24
46 45 74
46 47 58
46 50 8
46 68 74
47 16 1
47 40 35
47 71 21
48 15 87
48 24 93
49 2 51
49 17 83
49 56 85
49 76 6
49 84 9
49 92 8
50 8 65
50 25 61
50 40 98
50 66 8
50 77 63
50 79 76
50 85 96
50 86 53
51 2 3
51 8 22
51 24 10
51 53 72
51 94 90
52 3 27
52 5 49
52 11 16
52 23 64
52 27 17
52 60 35
52 70 5
52 95 59
52 98 56
53 4 42
53 15 4
53 33 76
53 40 5
53 41 72
53 42 49
53 51 98
53 90 59
53 98 18
54 3 6
54 14 61
54 19 90
54 26 73
54 31 78
54 36 36
54 37 93
