100 685
0 47 50
0 69 33
0 99 70
1 7 17
1 8 10
1 10 36
1 15 68
1 25 72
1 39 35
1 49 30
1 61 86
1 80 34
1 91 47
1 95 62
2 47 81
2 62 64
3 20 75
3 24 74
3 50 76
3 58 76
3 76 93
3 77 61
3 89 92
3 94 12
4 36 29
4 43 88
4 46 4
4 51 42
4 54 41
4 68 67
4 97 92
5 40 49
5 44 16
5 53 26
5 58 6
5 62 54
5 72 100
5 91 55
5 96 77
6 22 79
6 42 59
6 43 100
6 63 75
6 82 10
6 96 80
7 3 71
7 24 95
7 28 50
7 42 2
7 61 64
7 70 94
8 7 6
8 10 55
8 13 99
8 22 45
8 44 85
8 53 13
8 65 64
8 82 16
8 91 12
9 45 91
9 66 62
9 69 50
10 4 74
10 16 99
10 19 41
10 50 66
10 66 27
10 72 25
10 73 40
10 82 65
10 95 33
11 14 5
11 17 79
11 24 17
11 27 44
11 44 62
11 46 95
11 87 29
11 97 59
12 7 2
12 32 69
12 50 66
12 67 18
12 82 51
13 2 97
13 3 30
13 7 97
13 39 40
13 57 91
13 79 35
13 89 20
14 11 64
14 18 70
14 50 26
14 51 88
14 70 71
14 73 78
14 95 89
15 11 38
15 45 45
15 52 56
15 64 53
15 65 1
15 76 13
15 82 3
15 83 24
15 96 92
16 10 89
16 18 4
16 55 43
16 79 62
17 3 77
17 14 37
17 18 56
17 34 23
17 48 18
17 50 66
17 54 66
17 87 29
17 98 41
18 2 10
18 20 25
18 27 90
18 33 96
18 52 77
18 57 13
18 64 100
18 67 18
18 70 97
18 74 49
18 82 99
19 12 5
19 24 26
19 27 5
19 48 41
19 54 37
19 99 65
20 1 100
20 8 15
20 16 16
20 25 51
20 27 98
20 33 21
20 38 15
20 60 58
20 71 74
20 76 28
20 84 20
20 95 78
21 13 15
21 43 9
21 64 80
21 69 82
21 75 84
21 78 46
22 4 4
22 38 27
22 47 25
22 48 87
22 68 88
22 69 32
22 98 42
23 1 88
23 29 32
23 31 52
23 32 92
23 95 42
24 20 76
24 32 39
24 39 43
24 48 38
24 61 8
24 90 62
25 3 7
25 34 40
25 53 1
25 63 34
25 78 15
25 82 73
26 8 78
26 41 9
26 52 38
26 59 27
26 72 27
27 9 28
27 11 91
27 33 98
27 38 95
27 46 39
27 48 68
27 56 88
27 60 15
27 67 7
27 73 73
27 91 65
27 97 37
28 12 71
28 16 69
28 21 51
28 29 59
28 48 100
28 69 22
28 71 61
28 92 56
29 10 22
29 14 54
29 33 68
29 36 11
29 38 75
29 47 38
29 81 23
30 24 84
30 44 68
30 45 60
30 47 16
30 55 36
30 70 18
30 74 98
30 82 83
30 84 45
31 3 24
31 65 66
31 74 70
32 34 56
32 44 71
32 70 39
33 6 26
33 19 55
33 53 85
33 89 65
34 4 21
34 60 94
34 66 13
34 81 32
35 11 41
35 19 48
35 23 26
35 28 64
35 37 21
35 39 61
35 56 22
35 58 26
35 61 72
35 99 21
36 20 98
36 22 42
36 45 27
36 49 44
36 50 66
36 58 32
36 80 67
36 86 93
37 4 66
37 7 50
37 32 41
37 65 70
37 68 59
37 93 5
37 98 84
38 19 7
38 24 58
38 30 82
38 40 23
38 58 52
38 75 69
38 78 32
38 80 31
39 21 83
39 25 67
39 73 46
39 76 56
39 93 75
40 5 67
40 7 43
40 8 25
40 38 28
40 55 21
40 58 56
40 69 100
40 94 59
41 14 18
41 33 84
41 54 67
41 61 66
41 62 90
41 64 82
41 81 13
41 84 93
42 3 41
42 6 80
42 12 39
42 36 61
42 37 37
42 58 37
43 3 99
43 8 62
43 18 45
43 50 25
43 87 93
43 98 92
44 6 65
44 7 55
44 21 71
44 23 38
44 33 97
44 34 64
44 43 2
44 55 48
44 73 54
44 74 47
44 77 11
45 19 10
45 68 59
45 69 87
45 73 49
45 85 87
45 89 92
45 94 76
46 15 16
46 17 82
46 47 89
46 62 76
46 73 3
46 99 66
47 72 48
47 79 84
48 14 37
48 15 3
48 33 92
48 36 55
48 41 49
48 46 57
48 54 29
48 55 37
48 65 21
48 69 9
48 71 54
49 1 58
49 14 61
49 37 75
49 43 66
49 66 88
49 68 71
49 80 35
50 23 25
50 29 100
50 32 73
50 55 90
50 66 86
50 70 65
50 77 29
50 78 46
50 93 66
51 2 68
51 4 88
51 27 45
51 65 75
51 71 11
51 77 31
51 85 71
51 93 63
51 97 37
52 2 15
52 19 73
52 21 7
52 27 64
52 34 61
52 37 12
