100 683
0 12 86
0 29 89
0 36 52
0 43 31
0 44 20
0 53 65
0 54 17
0 60 10
0 92 32
1 3 12
1 6 27
1 19 11
1 47 15
1 52 42
1 72 65
1 77 52
2 19 92
2 20 78
2 26 95
2 27 43
2 28 98
2 39 69
2 59 2
2 65 100
2 70 55
2 91 34
2 92 7
3 23 25
3 42 29
3 59 22
3 95 67
4 11 1
4 13 48
4 49 34
4 87 100
5 8 100
5 19 47
5 21 92
5 34 38
5 58 49
5 87 80
6 12 67
6 35 48
6 37 97
6 54 14
6 90 18
6 96 94
7 45 13
7 49 44
7 54 1
7 76 69
8 1 47
8 23 79
8 35 87
8 52 2
8 66 26
8 79 16
8 88 30
8 89 45
8 94 67
9 36 15
9 47 3
9 53 13
9 55 70
9 68 20
9 87 54
10 13 7
10 50 33
10 52 61
10 53 97
10 54 27
10 95 61
11 1 33
11 33 12
11 40 87
11 42 28
11 46 46
11 47 88
11 64 40
11 84 87
11 93 87
12 4 14
12 19 35
12 20 50
12 36 13
12 39 99
12 40 67
12 71 58
12 84 23
12 87 64
13 9 61
13 16 22
13 42 58
13 52 97
13 58 38
13 66 96
13 70 72
13 99 5
14 4 65
14 17 91
14 31 58
14 34 86
14 50 41
14 51 36
14 57 11
14 71 32
14 72 83
14 80 62
14 99 90
15 3 3
15 22 5
15 35 20
15 41 51
15 53 19
15 68 18
16 11 7
16 28 65
16 43 69
16 56 48
16 61 12
16 72 85
16 86 95
17 9 76
17 26 51
17 43 58
17 61 5
17 68 51
17 74 56
17 81 12
17 82 94
17 99 80
18 10 40
18 22 63
18 51 12
18 58 84
18 62 74
18 84 46
19 17 66
19 21 72
19 33 42
19 41 87
19 60 49
19 72 41
19 76 89
19 82 9
19 89 10
19 95 9
20 8 22
20 26 26
20 43 78
20 44 27
20 80 40
20 81 7
20 93 79
20 94 18
20 98 70
21 15 48
21 30 64
21 46 46
21 51 49
21 78 24
21 82 1
22 1 27
22 25 57
22 30 55
22 41 20
22 53 22
22 66 85
22 82 55
22 94 35
23 19 19
23 22 23
23 31 29
23 39 86
23 40 41
23 88 31
23 92 98
24 30 18
24 43 67
24 44 70
24 50 15
24 54 49
24 65 79
24 66 43
24 78 48
25 16 73
25 55 72
25 58 4
25 73 88
25 77 62
25 78 12
25 85 57
26 19 51
26 58 39
26 66 86
26 69 88
27 9 15
27 12 79
27 21 11
27 22 91
27 85 17
27 89 100
28 7 79
28 14 27
28 26 55
28 51 80
28 60 32
28 88 14
28 99 54
29 8 80
29 13 6
29 25 89
