100 687
0 3 57
0 8 43
0 14 13
0 43 19
0 54 21
0 86 37
0 94 58
1 10 28
1 29 6
1 38 7
1 55 86
1 76 99
1 89 2
1 94 85
2 20 75
2 21 43
2 59 69
2 65 25
2 71 87
3 9 3
3 26 41
3 30 9
3 35 42
3 64 24
3 78 79
3 83 33
4 1 94
4 5 31
4 42 16
4 66 69
5 25 95
5 39 7
5 41 56
5 46 39
5 47 100
5 64 75
5 88 98
5 93 96
6 5 62
6 27 30
6 30 84
6 40 74
6 45 2
6 64 22
6 69 74
6 77 58
6 98 24
6 99 69
7 16 11
7 40 12
7 44 75
7 54 98
7 69 54
8 24 57
8 35 81
8 92 98
9 14 63
9 18 35
9 63 84
9 70 16
9 79 83
10 15 31
10 20 96
10 45 65
10 68 84
10 77 41
10 87 98
10 89 32
11 8 50
11 14 73
11 42 42
11 77 34
12 19 34
12 33 23
12 36 96
12 39 66
12 40 56
12 43 91
12 51 94
12 79 48
12 98 80
13 64 14
13 70 14
13 74 1
13 90 41
13 93 96
14 1 90
14 11 96
14 27 96
14 47 27
14 55 34
14 63 65
14 73 64
14 78 84
14 85 44
14 97 67
15 21 30
15 22 77
15 39 98
15 47 18
15 50 85
15 66 58
15 68 39
15 69 17
15 86 99
16 9 35
16 36 61
16 46 99
16 48 23
16 58 9
16 62 53
16 67 79
17 3 53
17 10 20
17 25 37
17 26 15
17 32 86
17 36 7
17 46 54
17 65 43
18 13 12
18 17 36
18 49 81
18 87 21
18 94 1
18 95 33
19 11 10
19 27 77
19 31 50
19 54 68
19 56 51
19 64 30
19 66 10
19 67 63
19 77 41
19 87 69
19 96 51
20 13 69
20 67 86
21 11 3
21 35 18
21 36 88
21 53 85
21 56 50
21 77 66
21 82 37
21 85 96
21 93 41
21 97 49
22 7 15
22 17 62
22 44 6
22 53 78
22 58 61
22 70 9
22 84 5
23 10 36
23 15 7
23 35 67
23 49 61
23 61 14
23 85 5
23 94 84
24 4 30
24 25 91
24 40 22
24 41 57
24 89 81
24 90 58
24 91 65
25 15 85
25 61 67
25 83 4
26 3 63
26 50 87
26 85 46
26 94 40
26 98 36
27 37 18
27 40 46
27 85 22
27 87 52
27 88 78
28 2 43
28 6 79
28 8 30
28 27 4
28 49 72
28 60 79
28 83 68
28 93 40
28 97 63
28 98 68
29 12 23
29 23 42
29 44 42
29 64 86
29 65 98
29 66 72
29 71 88
29 92 30
30 2 85
30 21 6
30 43 8
30 66 26
30 90 76
31 2 63
31 50 82
31 52 97
31 53 13
31 81 64
32 5 6
32 41 45
32 67 57
32 87 12
32 97 83
33 8 64
33 12 14
33 44 68
33 49 48
33 70 80
33 92 40
33 93 47
34 28 96
34 31 29
34 61 29
34 84 62
34 90 5
34 95 57
35 9 57
35 12 3
35 15 80
35 34 4
35 42 74
35 51 5
35 58 90
35 60 15
35 70 3
35 95 71
36 1 37
36 39 89
36 52 83
36 59 39
36 73 17
36 88 86
37 3 6
37 12 87
37 26 82
37 44 54
37 86 74
37 99 59
38 8 84
38 14 9
38 21 22
38 53 38
39 52 85
39 75 29
39 81 6
40 13 52
40 19 14
40 35 91
40 62 54
40 89 1
40 91 28
41 14 52
41 15 99
41 20 19
41 49 84
41 62 49
41 70 52
41 77 63
41 83 60
41 88 68
41 89 64
41 94 93
42 12 22
42 17 74
42 34 36
42 40 18
42 68 44
42 85 67
42 91 91
43 2 33
43 4 61
43 22 25
43 60 85
43 71 65
43 77 86
43 82 43
43 97 79
43 99 9
44 9 5
44 14 17
44 36 52
44 46 85
44 87 17
44 90 41
45 6 35
45 7 16
45 11 13
45 18 37
45 20 91
45 38 10
45 40 72
45 44 49
45 55 19
45 62 40
45 92 65
46 4 15
46 67 62
46 69 59
46 86 95
47 3 27
47 40 51
47 52 77
47 57 32
47 61 14
47 75 22
47 80 98
47 91 47
48 2 69
48 31 43
48 53 91
48 60 81
48 70 36
48 76 9
48 79 23
48 87 58
49 59 91
49 76 4
50 4 87
50 12 5
50 21 41
50 48 65
50 62 45
50 71 46
50 80 61
51 14 23
51 17 90
51 21 17
51 61 70
51 83 21
51 96 3
52 29 39
52 36 41
52 72 48
52 80 79
52 81 25
52 84 74
53 22 31
53 25 42
53 29 84
53 31 57
53 65 18
54 15 28
54 17 77
54 31 88
54 53 43
55 24 3
55 40 33
55 63 30
55 71 50
55 73 24
55 91 3
56 4 46
56 8 90
56 15 29
56 33 84
56 38 96
56 68 56
56 87 85
57 5 88
57 14 18
57 30 48
57 31 16
57 68 23
57 88 39
58 7 42
58 10 80
58 17 60
58 51 58
58 64 16
58 73 71
58 93 87
59 12 80
59 15 11
59 16 71
59 27 28
59 31 94
59 35 20
59 38 47
59 75 15
59 87 66
60 4 84
60 21 12
60 35 8
60 37 99
60 56 73
60 75 98
60 92 13
61 41 82
61 43 60
61 53 46
61 59 6
61 60 62
61 92 71
62 5 67
62 51 30
62 64 9
62 72 64
62 76 62
62 94 16
63 10 99
63 30 94
63 39 93
63 43 70
63 59 96
63 65 27
63 68 5
63 82 67
63 88 93
63 91 64
63 96 59
63 97 66
63 99 73
64 14 93
64 21 20
64 23 22
64 43 66
64 47 13
64 61 13
64 67 68
64 80 55
64 85 45
64 91 37
65 1 77
65 33 1
65 40 9
65 77 98
65 89 7
66 3 76
66 27 15
66 45 25
66 53 17
66 62 65
66 67 66
66 71 42
66 87 91
66 96 72
67 5 53
67 9 74
67 10 9
67 18 30
67 19 59
67 21 59
67 31 72
67 36 30
67 60 39
67 65 47
67 85 81
67 94 12
68 19 92
68 20 80
68 21 49
68 24 3
68 29 21
68 30 47
68 35 9
68 45 71
68 51 15
68 78 45
68 80 86
68 84 96
68 86 8
69 7 77
69 9 55
69 21 97
69 80 38
69 88 71
69 93 84
70 13 29
70 25 9
70 55 76
70 87 79
71 23 15
71 34 39
71 74 17
71 79 97
71 82 34
71 98 75
72 4 40
72 44 45
72 56 43
72 57 44
72 78 19
73 11 40
73 37 8
73 47 40
73 59 87
74 11 12
74 16 71
74 24 45
74 27 99
74 36 33
74 45 55
74 49 100
74 54 94
74 56 32
74 94 8
75 12 11
75 31 25
75 62 15
75 63 80
75 67 71
75 69 1
75 81 99
76 1 55
76 12 1
76 17 13
76 54 53
76 58 66
76 62 50
76 63 23
76 74 21
76 79 75
76 81 87
77 1 76
77 6 63
77 20 40
77 31 35
77 39 79
77 41 40
77 48 73
77 52 9
77 59 86
77 61 73
77 73 32
77 97 17
78 20 35
78 32 74
78 37 48
78 48 31
78 74 37
78 92 75
79 11 90
79 14 77
79 41 23
79 62 65
79 66 85
79 67 69
79 74 2
79 81 89
80 4 72
80 41 23
80 95 84
81 13 43
81 19 55
81 22 40
81 23 21
81 49 85
81 70 11
81 78 22
81 93 88
82 15 20
82 32 97
82 42 66
82 53 43
82 66 23
82 73 72
82 81 7
82 91 16
83 8 61
83 22 58
83 24 23
83 52 10
83 98 60
84 6 6
84 27 74
84 45 12
84 46 60
84 58 99
84 60 30
84 62 100
84 80 30
84 83 23
84 88 46
85 9 71
85 11 12
85 35 34
85 36 20
85 37 63
85 52 86
85 60 19
85 62 6
85 63 26
85 78 90
85 80 13
85 87 30
85 93 24
86 3 90
86 7 59
86 23 11
86 25 65
86 29 51
86 30 67
86 56 80
86 78 89
86 87 12
86 89 52
86 98 58
87 43 45
87 50 86
88 10 33
88 15 7
88 18 12
88 25 70
88 30 70
88 34 62
88 40 29
88 54 34
88 62 93
88 85 12
88 87 3
89 7 90
89 53 95
89 65 58
90 24 86
90 28 20
90 48 46
90 57 53
90 59 3
90 74 67
90 84 7
91 26 57
91 28 10
91 31 6
91 69 34
91 72 88
91 79 63
91 81 13
91 83 49
91 92 17
92 7 75
92 9 46
92 15 90
92 20 74
92 47 60
92 54 54
92 60 86
92 80 51
92 83 80
93 8 11
93 28 60
93 45 45
93 51 77
93 74 18
93 98 23
94 15 72
94 17 62
94 23 43
94 31 28
94 57 22
94 60 98
94 68 21
94 74 69
94 92 100
95 3 33
95 17 42
95 24 85
95 42 33
95 53 20
95 85 79
96 19 35
96 77 82
96 83 77
96 91 1
97 8 82
97 21 79
97 29 28
97 40 91
97 43 44
98 28 94
98 42 50
98 45 10
98 68 19
98 69 1
98 71 77
