100 685
0 8 29
0 11 50
0 12 17
0 21 83
0 30 1
0 32 8
0 38 68
0 41 60
0 53 1
0 65 20
0 90 15
0 95 91
0 97 35
1 11 74
1 24 93
1 39 65
1 44 36
2 12 26
2 13 16
2 50 65
2 60 15
2 61 30
2 82 87
3 13 79
3 14 94
3 18 48
3 34 66
3 37 52
3 42 27
3 46 96
3 48 6
3 52 75
3 72 7
3 77 27
3 94 61
3 99 68
4 1 73
4 7 34
4 14 83
4 18 9
4 24 15
4 63 35
4 65 50
4 77 21
4 82 23
4 94 92
5 1 1
5 8 85
5 12 95
5 49 5
5 73 99
5 76 93
5 84 12
5 92 65
5 98 4
6 20 5
6 29 38
6 34 56
6 43 96
6 44 34
6 58 28
7 21 69
7 24 44
7 25 77
7 35 42
7 42 76
7 74 91
7 85 27
7 88 77
8 14 83
8 22 51
8 29 31
8 54 27
9 18 78
9 23 4
9 36 96
9 39 41
9 72 99
9 88 74
10 5 22
10 14 35
10 16 78
10 24 51
10 47 55
10 93 50
11 12 51
11 15 24
11 25 50
11 32 92
11 40 34
11 43 86
11 52 87
11 65 43
11 83 29
11 85 28
12 27 48
12 57 83
12 58 60
12 85 17
13 10 16
13 17 32
13 18 20
13 19 56
13 26 70
13 35 96
13 55 82
13 70 4
14 21 26
14 23 62
14 28 3
14 29 65
14 45 9
14 48 86
14 51 13
14 54 41
14 83 81
15 38 26
15 49 47
15 59 95
15 83 56
15 92 99
16 43 73
16 52 74
16 57 3
16 72 15
16 88 65
16 98 66
17 7 63
17 28 55
17 40 73
17 41 23
17 57 69
17 76 9
17 81 82
18 3 67
18 80 77
19 4 72
19 25 93
19 29 62
19 38 5
19 61 31
19 91 61
19 92 96
20 9 56
20 28 44
20 33 48
20 35 24
20 67 94
20 77 38
20 86 78
21 15 78
21 57 56
21 58 8
21 98 13
22 3 100
22 24 30
22 25 99
22 48 46
22 57 34
22 67 20
22 86 90
23 6 66
23 13 13
23 46 69
23 58 23
23 60 43
23 62 6
23 93 88
24 29 23
24 44 62
24 57 16
24 77 57
24 97 39
25 6 69
25 8 88
25 10 84
25 13 84
25 40 52
25 41 41
25 51 64
25 67 62
25 74 30
25 87 98
26 22 5
26 27 16
26 33 78
26 58 30
26 98 27
27 19 84
27 51 12
27 55 81
27 73 27
27 75 85
27 79 97
27 80 75
27 83 78
27 85 80
27 92 24
28 6 23
28 11 97
28 27 64
28 49 73
29 22 26
29 50 91
29 57 95
30 6 54
30 17 60
30 44 54
30 47 22
30 87 74
30 95 69
31 9 47
31 22 42
31 29 63
31 44 7
31 49 54
31 63 84
31 91 28
32 13 11
32 34 8
32 36 15
32 61 80
32 71 68
32 73 37
33 19 79
33 28 62
33 41 46
33 44 16
33 54 47
33 56 44
33 67 62
34 4 43
34 23 52
34 31 60
34 43 42
34 46 14
34 73 14
34 75 9
34 76 6
35 20 21
35 26 50
35 47 4
35 58 10
35 63 40
35 66 67
35 81 11
36 4 35
36 34 22
36 45 95
36 46 77
36 64 11
36 82 45
37 19 20
37 27 99
37 32 28
37 65 34
37 71 37
37 79 7
37 89 2
38 7 32
38 22 58
38 37 20
38 50 56
38 51 94
38 77 86
39 5 47
39 24 40
39 34 84
39 41 93
39 61 49
39 73 21
39 83 90
39 92 13
39 96 3
40 24 59
40 41 53
40 43 88
40 49 47
40 63 32
40 72 81
40 78 9
41 12 95
41 13 71
41 16 62
41 71 13
41 79 73
42 19 82
42 27 75
42 36 99
42 41 40
42 44 29
42 81 79
43 20 19
43 21 88
43 39 52
43 56 56
43 62 54
43 73 18
43 88 43
43 90 88
44 7 54
44 19 45
44 23 72
44 24 72
44 55 47
44 62 91
44 67 17
44 70 8
44 72 68
44 91 52
44 92 57
45 1 56
45 43 53
45 47 78
45 58 65
45 90 20
46 55 83
46 65 1
46 80 45
46 83 64
47 22 89
47 57 32
47 68 7
47 92 94
47 94 56
48 11 73
48 12 25
48 15 47
48 45 9
48 57 51
48 59 64
49 7 70
49 9 40
49 16 3
49 18 92
49 35 98
49 37 44
49 42 10
49 46 96
49 56 2
49 62 45
49 76 16
49 90 80
50 39 86
50 40 92
50 44 95
50 53 27
50 55 77
50 60 56
50 81 95
50 83 7
50 95 63
51 4 83
51 11 64
51 16 71
51 19 94
51 20 8
51 24 71
51 31 49
51 64 81
51 68 17
51 74 80
52 11 5
52 17 78
52 28 5
52 37 72
52 44 79
52 51 91
52 83 53
53 18 44
53 29 99
53 31 27
53 47 57
53 94 84
53 95 65
54 4 24
54 5 68
54 8 4
54 27 31
54 33 46
54 36 93
54 37 2
54 64 74
54 69 92
54 81 28
54 85 31
54 91 20
54 92 29
54 99 68
55 27 72
55 72 56
55 90 9
55 98 61
56 12 99
56 22 72
56 33 3
56 51 32
56 53 51
56 63 96
56 74 63
56 91 39
57 13 71
57 27 10
57 31 32
57 54 22
57 56 98
57 59 93
57 67 28
57 71 54
57 88 27
58 23 16
58 24 35
58 28 65
58 35 80
58 42 78
58 53 34
58 63 89
58 67 75
58 74 90
58 75 12
58 79 87
59 13 40
59 46 57
59 58 9
59 98 90
60 11 48
60 49 5
60 61 65
60 65 55
60 73 3
60 91 74
60 99 73
61 4 54
61 9 79
61 40 23
61 53 14
61 65 21
61 71 17
62 23 23
62 30 7
62 45 8
62 47 80
62 48 60
62 52 76
62 53 86
62 55 13
62 63 52
62 83 4
62 88 76
62 96 84
63 2 79
63 9 77
63 35 23
63 74 15
64 17 84
64 18 16
64 33 1
64 37 53
64 43 88
64 60 79
64 76 43
64 84 8
64 92 30
64 95 40
64 97 67
65 4 79
65 43 76
65 76 1
65 82 98
65 89 8
66 7 13
66 16 6
66 40 35
66 61 91
67 6 25
67 17 43
67 43 68
67 45 52
67 66 53
67 72 4
67 77 19
68 6 31
68 25 67
68 32 19
68 44 37
68 54 16
68 58 54
68 74 86
68 81 46
69 15 6
69 44 3
69 52 99
69 54 28
69 63 58
69 81 58
69 85 13
69 88 51
69 89 82
69 92 77
70 29 71
70 38 40
70 71 87
70 77 13
70 85 64
70 87 9
71 15 96
71 85 20
71 90 45
72 6 36
72 17 35
72 22 76
72 27 11
72 51 60
72 54 75
72 74 37
73 28 2
73 39 99
73 42 12
73 95 59
74 4 84
74 69 66
74 87 34
74 99 36
75 3 56
75 17 8
75 50 27
75 72 5
75 89 9
76 14 90
76 28 8
76 82 82
76 90 27
76 95 69
77 4 57
77 47 96
77 54 85
77 56 85
78 1 50
78 11 75
78 44 50
78 74 92
78 77 20
78 86 23
79 2 75
79 29 54
79 48 46
79 86 9
79 95 82
80 31 9
80 34 92
80 51 92
80 68 96
80 77 24
80 87 85
80 91 13
81 18 81
81 21 56
81 35 50
81 70 87
81 72 95
81 85 82
82 8 95
82 12 43
82 22 73
82 24 59
82 26 24
82 35 55
82 65 33
82 75 90
82 83 65
82 94 58
82 96 46
83 4 76
83 8 14
83 24 41
83 27 82
83 45 65
83 79 12
83 85 35
83 88 58
84 23 28
84 28 37
84 33 99
84 34 100
84 37 33
84 44 44
84 63 7
84 65 58
84 74 46
85 43 8
85 70 7
85 71 44
85 74 34
85 78 88
85 81 59
85 90 70
86 2 28
86 37 50
86 53 38
86 68 47
86 72 75
86 82 99
87 8 67
87 34 36
87 50 53
87 52 23
87 95 33
87 99 3
88 15 75
88 44 54
88 47 56
88 51 18
88 54 6
88 84 63
89 6 83
89 37 82
89 43 22
89 73 68
90 29 47
90 30 2
90 31 95
90 43 61
90 61 64
90 85 77
90 88 7
91 4 30
91 7 41
91 17 53
91 31 96
91 34 18
91 51 44
91 57 35
91 89 52
91 92 10
91 95 4
92 8 63
92 21 62
92 24 22
92 42 34
92 56 37
92 68 67
92 83 94
92 97 49
92 98 18
93 25 67
93 41 62
93 45 26
93 80 62
93 88 22
93 98 10
94 19 69
94 21 77
94 33 46
94 40 70
94 47 61
94 57 56
94 69 32
94 93 90
95 3 38
95 35 26
95 41 3
95 54 36
95 59 17
95 60 73
95 68 94
95 92 70
95 93 50
96 13 36
96 55 12
96 60 47
96 73 99
96 83 29
96 93 55
97 4 24
97 32 2
97 56 35
97 65 15
97 75 70
97 92 62
98 1 12
98 11 97
98 24 45
98 53 60
98 60 40
98 90 23
