100 681
0 12 60
0 40 86
0 41 35
0 46 39
0 52 44
0 60 10
0 63 35
0 97 7
1 4 94
1 30 73
1 36 55
1 37 48
1 48 16
1 58 28
1 96 70
2 11 96
2 18 78
2 26 62
2 29 25
2 63 58
2 69 76
2 73 85
2 76 7
2 78 59
3 2 28
3 21 41
3 26 97
3 42 22
3 49 90
3 53 7
3 55 61
3 66 7
4 2 72
4 32 62
4 33 95
4 41 59
4 68 9
4 86 16
4 92 9
5 17 8
5 40 33
5 59 4
5 69 90
5 72 20
5 73 89
5 82 9
6 14 36
6 17 95
6 25 64
6 29 39
6 31 14
6 35 90
6 38 15
6 40 58
6 50 56
6 61 75
6 79 88
7 10 22
7 19 73
7 40 32
7 57 48
7 77 59
8 15 26
8 16 14
8 44 38
8 97 48
9 28 12
9 39 74
9 40 66
9 47 31
9 58 14
9 86 33
9 93 41
10 1 29
10 9 29
10 39 74
10 46 24
10 48 3
10 49 87
10 57 85
10 58 83
10 77 99
10 96 91
11 17 63
11 20 81
11 29 98
11 34 42
11 62 64
11 90 23
12 14 6
12 23 32
12 27 29
12 30 3
12 34 17
12 36 80
12 44 21
12 62 78
12 72 5
12 77 54
13 12 79
13 15 5
13 30 57
13 35 4
13 53 94
13 54 39
13 81 100
14 17 67
14 18 78
14 26 67
14 56 45
14 65 31
14 73 88
14 76 79
14 96 97
15 10 54
15 11 24
15 13 64
15 14 40
15 59 69
15 64 15
15 68 42
15 71 62
16 11 100
16 26 65
16 42 81
16 90 85
16 94 9
17 1 58
17 9 51
17 13 30
17 93 37
18 62 66
18 65 62
18 77 4
18 79 91
19 1 81
19 14 23
19 21 84
19 25 94
19 27 88
19 31 19
19 65 63
19 71 4
19 74 7
19 80 77
20 31 1
20 34 89
20 38 43
20 64 96
20 80 69
20 95 67
21 2 50
21 38 11
21 39 49
21 47 10
21 48 98
21 56 100
21 65 16
21 66 36
21 89 89
22 9 100
22 27 60
22 28 69
22 30 38
22 31 18
22 36 41
22 44 58
22 84 40
22 87 82
22 91 56
23 5 71
23 60 4
23 85 100
23 98 90
24 9 55
24 23 75
24 27 75
24 33 84
24 35 42
24 59 54
24 80 78
24 83 23
25 31 71
25 47 3
25 57 32
25 59 43
25 66 6
25 74 38
25 79 42
25 97 30
26 9 84
26 19 57
26 55 74
26 65 83
26 68 93
26 82 97
27 60 11
27 73 38
27 81 72
28 13 22
28 70 73
29 2 13
29 3 52
29 9 57
29 14 94
29 18 12
29 53 91
29 60 26
29 79 49
29 94 19
30 10 56
30 24 74
30 38 7
30 45 82
30 62 67
30 66 41
30 68 59
30 86 40
30 87 53
31 9 56
31 21 26
31 38 73
31 42 37
31 53 84
31 55 72
32 16 3
32 52 79
32 98 60
33 9 55
33 10 32
33 18 73
33 22 13
33 24 95
33 59 55
33 71 32
33 74 84
33 90 33
33 98 33
33 99 52
34 32 72
34 37 80
34 42 15
34 43 15
34 50 86
34 53 11
35 24 55
35 34 38
35 36 30
35 39 32
35 56 14
35 62 25
35 68 80
35 69 17
35 72 53
35 94 63
36 25 89
36 26 21
36 28 21
36 29 78
36 35 89
36 59 61
36 73 53
36 74 84
36 98 30
37 2 1
37 7 62
37 16 57
37 54 73
37 58 97
37 65 27
37 90 61
37 91 49
38 63 64
38 90 39
39 38 56
39 64 47
39 77 74
40 52 31
40 55 30
40 70 76
40 80 2
41 12 90
41 16 94
41 22 54
41 46 55
41 80 94
41 86 15
41 91 45
41 96 48
42 8 86
42 10 11
42 11 70
42 30 8
42 69 49
42 80 35
43 2 17
43 5 46
43 10 85
43 12 71
43 15 38
43 19 32
43 42 73
43 52 81
43 99 58
44 7 44
44 19 100
44 32 54
44 41 46
44 45 25
44 51 71
44 65 33
45 25 31
45 27 29
45 29 16
45 47 45
45 48 14
45 56 66
45 61 50
45 71 71
45 83 31
45 96 98
46 7 94
46 21 99
46 22 88
46 27 58
46 35 88
46 54 36
46 68 29
46 76 79
46 85 49
46 99 88
47 12 43
47 14 55
47 23 27
47 27 29
47 37 55
47 48 92
48 35 23
48 44 88
48 75 17
49 7 95
49 25 46
49 31 9
49 33 42
49 38 99
49 44 74
49 47 11
49 53 77
49 59 35
49 78 47
49 87 22
49 93 100
49 95 46
50 7 1
50 11 42
50 21 65
50 33 45
50 42 6
50 45 65
50 48 58
50 54 74
50 61 52
50 62 59
50 66 89
50 67 24
50 78 12
51 6 35
51 9 31
51 94 58
52 5 68
52 11 10
52 12 3
52 16 40
52 19 66
52 26 50
52 28 55
52 43 36
52 50 95
52 65 17
52 66 86
52 72 43
53 2 14
53 4 68
53 17 41
53 45 95
53 52 60
53 73 14
53 79 57
54 8 8
54 11 93
54 17 20
54 43 62
54 50 30
54 57 57
54 76 33
54 87 53
54 89 42
54 97 61
55 13 47
55 15 65
55 26 98
55 51 21
55 80 100
55 96 89
56 36 68
56 50 30
56 64 21
56 77 55
57 2 22
57 6 81
57 15 64
57 29 53
57 42 22
57 47 35
57 66 41
57 73 38
58 7 21
58 12 87
58 33 13
58 39 97
58 61 33
58 72 12
59 21 98
59 23 88
59 45 68
59 53 53
59 74 52
59 77 79
59 83 94
59 91 77
59 94 39
60 23 60
60 65 100
60 80 49
60 91 63
61 18 85
61 64 7
61 68 60
62 22 10
62 30 56
62 40 19
62 49 25
62 67 64
62 92 38
63 6 17
63 45 60
63 80 88
63 96 28
63 98 65
64 15 23
64 77 31
64 92 80
65 30 89
65 32 8
65 33 14
65 37 83
65 43 72
65 55 87
65 72 79
65 73 52
66 1 4
66 21 20
66 59 73
66 65 52
66 96 51
66 98 33
67 19 4
67 55 33
67 57 15
67 86 90
68 4 87
68 34 46
68 38 94
68 88 10
69 6 61
69 29 50
69 77 11
69 78 38
69 80 64
69 85 27
70 8 3
70 14 18
70 19 31
70 23 73
70 64 81
70 89 71
70 95 56
71 2 59
71 8 7
71 33 60
71 54 31
71 79 47
71 80 78
71 90 41
71 93 79
71 95 70
72 19 46
72 53 23
72 73 19
72 74 5
72 89 18
73 11 75
73 18 66
73 28 65
73 29 94
73 31 1
73 48 57
73 85 58
73 92 89
73 93 54
74 4 94
74 36 21
74 41 41
74 48 64
74 49 17
75 4 62
75 9 59
75 11 21
75 16 11
75 24 89
75 34 30
75 44 35
75 49 75
75 74 32
75 76 61
75 79 76
75 93 42
76 1 4
76 26 14
76 49 14
76 50 33
77 10 43
77 14 98
77 43 55
77 48 54
77 62 89
77 86 60
77 97 94
78 32 85
78 34 95
78 37 27
78 44 78
78 51 13
78 62 86
78 67 12
78 74 62
78 79 45
78 81 19
79 18 93
79 40 43
79 49 99
79 59 86
79 72 72
79 86 75
80 6 1
80 14 39
80 43 64
80 53 26
80 60 40
80 86 99
80 91 21
80 96 100
81 5 20
81 7 58
81 60 73
81 64 21
81 65 68
81 77 58
81 94 38
82 2 14
82 5 82
82 11 87
82 29 64
82 51 38
82 56 8
82 59 27
82 61 96
82 72 30
82 77 61
83 41 86
83 48 29
83 54 39
83 66 58
83 72 89
83 76 92
83 85 97
83 86 89
83 98 33
84 11 66
84 25 68
84 29 96
84 33 79
84 37 78
84 38 3
84 77 3
84 88 55
84 99 14
85 49 36
85 54 71
85 68 64
86 11 79
86 17 90
86 28 66
86 71 28
86 83 37
87 3 24
87 9 75
87 18 40
87 19 4
87 45 98
87 56 8
87 57 37
87 67 78
87 86 87
88 8 85
88 12 94
88 20 83
88 33 62
88 42 9
88 58 94
88 75 8
88 78 1
89 6 15
89 28 23
89 66 43
89 77 97
89 93 52
89 97 40
90 16 74
90 24 26
90 51 57
90 82 17
90 86 63
91 37 69
91 73 69
91 84 15
92 2 60
92 20 89
92 27 20
92 97 72
93 10 84
93 24 18
93 36 68
93 45 23
93 50 45
93 75 62
93 76 99
93 81 41
94 16 10
94 40 50
95 4 37
95 28 92
95 34 21
95 55 12
95 60 24
95 61 95
95 79 33
96 24 26
96 40 25
96 50 69
96 52 53
96 57 14
96 68 78
96 69 45
96 91 14
96 92 29
96 95 59
97 10 91
97 22 77
97 24 66
97 30 75
97 57 85
97 65 80
97 70 24
97 95 31
98 16 57
98 22 48
98 50 30
98 75 1
98 86 98
98 99 91
