100 684
0 9 26
0 10 48
0 29 83
0 31 17
0 43 11
0 44 80
0 49 72
0 64 95
0 70 5
0 71 66
0 77 43
0 87 55
1 16 6
1 24 19
1 47 22
1 55 9
1 85 82
1 93 28
2 30 73
2 34 92
2 47 36
2 66 93
2 72 45
2 79 1
2 80 9
2 83 3
2 84 63
3 7 15
3 13 75
3 28 70
3 44 18
3 62 18
3 82 52
4 35 30
4 45 41
4 50 14
4 58 27
4 61 56
4 68 3
4 81 37
5 9 63
5 17 53
5 39 76
5 54 62
5 64 76
5 72 25
5 75 19
5 76 86
5 78 67
6 7 67
6 9 37
6 14 76
6 15 93
6 29 79
6 31 88
6 34 7
6 62 32
6 70 20
6 87 10
6 91 15
7 17 43
7 25 33
7 44 81
7 49 27
7 63 70
7 74 26
7 92 41
7 98 8
8 29 45
8 34 36
8 38 61
8 40 96
8 53 43
8 59 51
8 62 92
8 76 8
8 81 47
8 98 48
9 3 76
9 10 53
9 42 11
9 68 24
9 75 17
9 78 50
9 84 16
9 94 41
10 30 51
10 40 53
10 69 77
10 92 42
11 56 61
11 66 34
11 83 49
11 84 4
12 5 81
12 27 80
12 37 4
12 40 4
12 55 92
12 67 37
12 73 10
12 74 49
12 78 31
13 4 44
13 10 83
13 11 58
13 12 13
13 20 38
13 23 30
13 29 86
13 64 83
13 66 14
13 80 59
13 94 82
14 2 73
14 7 63
14 11 86
14 19 38
14 34 78
14 47 82
14 73 78
14 79 47
14 85 81
14 94 29
14 98 31
15 8 28
15 31 39
15 38 50
15 43 3
15 44 2
15 51 48
15 64 77
15 72 28
15 78 53
15 87 34
16 19 15
16 59 30
16 64 59
16 81 100
16 84 53
16 92 81
17 45 4
17 47 76
17 68 94
17 71 59
18 15 7
18 43 62
18 54 92
18 70 45
18 79 53
18 83 95
18 92 92
18 95 75
19 4 61
19 18 5
19 22 60
19 37 14
19 46 41
19 49 86
19 57 38
19 76 92
19 96 42
20 2 58
20 10 77
20 11 73
20 21 1
20 34 45
20 70 4
20 85 85
20 87 70
20 93 89
21 4 11
21 10 49
21 14 83
21 18 22
21 42 11
21 70 37
21 75 43
21 83 8
21 98 49
21 99 35
22 16 30
22 28 64
22 55 44
22 61 57
22 89 13
23 3 3
23 5 41
23 10 46
23 34 22
23 55 97
23 58 1
23 86 70
23 97 52
23 99 41
24 8 37
24 10 68
24 11 83
24 23 91
24 31 81
24 67 22
24 68 75
24 87 3
25 88 58
25 95 10
25 96 38
26 17 69
26 22 56
26 33 47
26 40 30
26 56 72
26 72 100
27 13 41
27 16 74
27 20 24
27 45 56
27 49 26
27 54 97
27 69 25
27 86 67
27 87 53
27 94 26
28 4 81
28 24 60
28 26 66
28 45 61
28 86 43
29 20 9
29 22 54
29 72 45
29 87 88
30 15 92
30 38 61
30 40 54
30 73 99
30 98 12
31 6 16
31 23 2
31 54 51
31 60 51
31 71 47
31 78 67
31 82 91
31 86 63
31 89 70
31 90 39
31 96 79
31 99 72
32 26 34
32 51 62
32 55 21
32 73 83
33 17 97
33 39 83
33 93 30
33 94 94
34 8 22
34 20 79
34 23 26
34 30 48
34 39 54
34 40 74
34 55 48
34 58 58
34 63 47
34 96 61
34 98 61
35 11 44
35 19 68
35 30 42
35 38 81
35 40 80
35 73 26
36 1 24
36 11 63
36 25 28
36 44 2
36 82 22
36 87 84
36 97 76
37 9 81
37 12 2
37 15 17
37 19 67
37 26 51
37 33 43
37 38 51
37 55 17
37 71 87
37 85 23
37 88 69
38 14 12
38 39 90
38 61 34
38 62 6
38 89 81
39 4 16
39 52 37
39 76 94
40 2 5
40 5 66
40 56 48
40 58 22
40 94 65
41 3 28
41 6 47
41 25 25
41 42 100
41 52 68
41 53 66
41 62 18
41 69 97
41 70 45
41 76 49
42 9 47
42 17 4
42 20 51
42 49 17
42 61 93
42 91 24
42 97 93
42 98 46
43 16 85
43 32 61
43 36 90
43 40 87
43 47 57
43 53 82
43 87 15
43 90 54
44 22 53
44 32 19
44 34 33
44 56 1
44 61 68
44 76 73
45 9 86
45 14 17
45 49 81
45 72 41
45 93 38
46 35 26
46 38 55
46 50 24
46 67 36
47 10 43
47 28 42
47 30 15
47 63 64
47 82 68
47 90 5
48 1 71
48 31 84
48 36 18
48 50 79
48 65 72
48 77 34
48 83 55
48 84 33
48 96 7
48 97 62
49 3 82
49 6 69
49 31 97
49 46 66
49 79 24
49 84 71
49 88 2
50 6 84
50 18 66
50 35 7
50 61 55
51 26 62
51 32 75
51 56 12
51 65 49
51 88 82
51 92 40
