100 684
0 2 24
0 42 51
0 68 4
0 76 65
1 92 35
2 18 16
2 34 37
2 55 27
2 56 42
2 70 13
2 83 31
2 99 17
3 12 75
3 15 85
3 32 66
3 45 67
3 60 49
3 69 31
3 72 97
3 74 29
3 88 17
3 91 22
3 97 31
3 98 6
4 15 4
4 17 81
4 20 86
4 27 46
4 63 15
4 72 39
4 91 91
5 21 82
5 24 14
5 49 98
5 67 76
5 73 53
5 88 5
6 13 4
6 39 68
6 51 35
6 74 22
6 93 100
7 25 16
7 46 73
7 51 31
7 57 4
7 66 8
7 87 26
7 95 26
7 99 92
8 15 22
8 17 71
8 20 42
8 23 82
8 40 51
8 41 40
8 48 52
8 60 62
8 75 58
9 39 34
9 45 10
9 56 29
9 66 100
9 76 79
9 90 58
10 17 4
10 61 44
10 71 21
10 79 87
11 37 29
11 45 72
11 73 17
11 98 71
12 17 82
12 42 65
12 44 70
12 74 82
12 90 88
13 2 73
13 3 63
13 5 82
13 9 53
13 15 28
13 22 72
13 31 86
13 35 72
13 40 21
13 48 82
13 75 91
13 91 100
14 3 45
14 5 65
14 16 37
14 20 73
14 37 17
14 54 29
14 57 3
14 86 27
14 87 39
15 10 32
15 33 75
15 51 33
15 53 63
15 55 5
15 56 13
15 57 11
15 79 7
16 3 56
16 4 15
16 28 52
16 32 55
16 41 91
16 47 65
16 53 14
16 73 57
17 1 58
17 5 19
17 11 86
17 21 57
17 32 80
17 42 95
17 69 54
17 82 53
17 89 76
18 9 58
18 19 73
18 20 30
18 36 31
18 41 41
18 58 82
18 62 25
18 93 70
19 9 93
19 30 82
19 59 20
19 61 10
19 72 80
20 48 91
20 66 17
21 14 51
21 18 85
21 51 21
22 40 59
22 56 94
22 64 5
22 71 50
22 81 41
22 82 16
23 12 12
23 26 24
23 64 68
23 66 63
23 68 55
23 69 61
23 84 11
24 1 16
24 20 2
24 31 81
24 59 83
24 74 3
24 78 21
24 87 48
24 94 94
25 5 54
25 23 57
25 28 94
25 29 5
25 77 30
25 84 2
26 2 19
26 15 19
26 41 57
26 54 33
27 10 73
27 31 56
27 39 49
27 44 70
28 16 85
28 40 29
28 54 7
28 65 61
28 83 82
29 19 93
29 30 94
29 31 10
29 52 22
29 53 10
29 56 51
29 66 17
29 70 98
29 72 65
29 90 100
29 95 51
29 98 50
30 15 15
30 22 49
30 40 15
30 41 2
30 89 92
31 9 99
31 51 93
31 76 24
31 79 89
31 86 20
31 99 48
32 14 94
32 23 16
32 24 44
32 44 45
32 51 3
32 60 54
32 69 27
32 80 89
32 84 37
33 23 56
33 28 80
33 37 56
33 51 97
33 52 87
33 80 4
33 87 77
33 89 23
33 97 84
33 98 89
34 1 11
34 26 17
34 44 32
34 45 28
34 59 59
35 12 20
35 20 15
35 22 23
35 26 86
35 37 95
35 46 40
35 67 75
35 70 42
35 76 16
35 80 93
35 85 30
35 97 82
36 5 55
36 7 25
36 27 29
36 55 84
36 67 32
36 94 87
36 97 52
37 15 90
37 18 38
37 40 94
37 77 40
37 95 44
38 18 28
38 24 28
38 32 56
38 53 2
39 8 5
39 24 79
39 33 35
39 41 16
39 43 54
39 65 88
39 75 93
40 2 60
40 4 11
40 26 20
40 36 3
40 48 72
40 66 8
40 72 86
40 99 43
41 2 54
41 28 53
41 80 53
42 37 76
42 44 2
42 68 39
42 75 17
42 91 76
42 93 80
43 4 6
43 26 61
43 32 1
43 41 67
43 57 35
43 66 70
43 89 37
43 96 17
44 2 82
44 11 27
44 34 61
44 59 14
44 64 55
44 67 59
44 74 90
44 89 10
44 92 80
44 94 16
45 17 100
45 24 74
45 46 65
45 47 8
45 52 90
45 85 98
45 89 62
45 97 65
46 1 74
46 15 23
46 18 86
46 24 57
46 25 47
46 29 28
46 51 47
46 62 49
46 70 77
47 10 59
47 15 11
47 50 18
47 59 74
47 67 5
47 79 57
47 84 13
48 2 91
48 6 58
48 7 50
48 8 4
48 16 72
48 42 36
48 69 15
48 83 29
49 2 47
49 11 10
49 37 5
49 71 44
49 75 20
49 84 1
49 85 76
49 93 90
49 95 57
50 12 8
50 17 17
50 57 98
50 91 96
51 16 70
51 26 86
51 44 46
51 62 51
51 71 84
52 42 66
52 45 7
52 58 12
52 96 83
53 2 5
53 31 87
53 47 28
53 48 51
53 57 94
53 68 47
53 84 47
53 99 32
54 5 87
54 9 61
54 20 40
54 29 68
54 42 69
54 74 83
54 80 85
55 2 72
55 38 6
55 43 35
55 44 93
55 45 94
55 59 1
55 73 91
55 74 32
55 80 82
55 83 4
56 8 97
56 25 83
56 27 60
56 55 77
56 76 57
57 13 5
57 26 13
57 41 78
57 83 5
58 11 73
58 18 39
58 34 72
58 35 14
58 41 55
58 48 51
58 49 78
58 57 54
58 62 59
58 77 33
59 8 73
59 19 61
59 27 93
59 37 92
59 38 60
59 73 72
59 79 37
60 7 17
60 10 75
60 26 95
60 31 37
60 58 54
60 64 32
60 99 8
61 6 24
61 14 82
61 18 81
61 25 24
61 35 49
61 47 45
61 50 48
61 52 4
61 57 22
61 59 37
61 82 10
61 83 18
62 19 32
62 20 4
62 21 36
62 31 88
62 59 15
62 89 36
62 95 48
63 19 3
63 25 35
63 33 7
63 56 23
63 80 90
63 84 75
64 4 25
64 5 36
64 6 93
64 22 64
64 27 86
64 39 95
64 40 81
64 46 46
64 54 19
64 93 82
65 13 21
65 14 97
