100 686
0 2 50
0 14 29
0 17 78
0 31 58
0 41 23
0 72 84
0 82 1
0 90 7
1 2 95
1 4 30
1 24 88
1 31 68
1 33 3
1 35 16
1 37 10
1 40 88
1 42 60
1 43 9
1 47 90
1 48 2
1 50 65
1 75 66
2 1 81
2 18 62
2 34 49
2 46 80
2 47 30
2 99 47
3 11 3
3 17 86
3 19 36
3 20 89
3 32 52
3 68 84
3 78 63
3 99 75
4 9 12
4 13 12
4 30 64
4 32 90
4 46 40
4 78 15
5 1 63
5 7 94
5 8 97
5 11 22
5 24 91
5 94 19
5 96 10
6 21 37
6 43 31
6 58 27
6 67 24
6 71 100
6 76 19
6 80 96
6 83 26
7 11 32
7 23 27
7 34 7
7 35 53
7 40 48
7 44 3
7 62 33
7 69 98
7 70 9
7 75 51
7 86 58
7 89 71
7 94 21
7 95 72
7 99 93
8 9 12
8 27 25
8 40 48
8 52 13
8 64 41
8 68 17
8 83 54
8 85 65
8 94 55
9 40 71
9 43 33
9 75 15
9 93 12
10 2 48
10 9 99
10 18 46
10 24 26
10 32 85
10 35 58
10 39 30
10 67 56
10 95 79
10 99 53
11 9 1
11 12 29
11 55 34
11 58 59
11 61 22
11 65 25
11 78 16
11 84 25
11 99 86
12 2 79
12 5 75
12 18 50
12 26 5
12 40 16
12 46 49
12 61 34
12 83 32
12 96 57
13 23 76
13 55 83
13 61 20
13 65 52
13 67 56
13 91 40
14 1 2
14 3 32
14 10 34
14 15 29
14 21 36
14 29 54
14 35 71
14 56 96
14 72 58
14 79 10
15 4 98
15 13 93
15 59 99
15 63 18
15 85 82
15 87 46
15 93 5
16 34 23
16 35 93
16 54 31
16 76 16
16 79 4
16 95 15
17 7 100
17 11 4
17 14 58
17 19 31
17 27 76
17 42 64
17 54 76
17 57 31
17 65 9
17 93 67
18 23 45
18 32 70
18 40 32
18 44 97
18 59 18
19 2 67
19 34 45
19 64 26
20 8 17
20 19 73
20 45 9
20 55 54
20 79 17
20 85 50
20 87 58
20 90 44
20 99 39
21 31 58
21 44 10
21 61 26
21 70 24
21 76 85
21 81 87
22 26 10
22 33 18
22 40 44
22 49 27
22 50 31
22 51 60
22 56 90
22 59 68
22 64 12
22 77 72
23 3 95
23 6 3
23 19 47
23 32 87
23 40 75
23 41 6
23 48 11
23 66 67
23 92 82
23 97 5
24 3 69
24 11 42
24 16 83
24 23 37
24 27 44
24 37 34
24 44 5
24 51 7
24 52 11
24 71 84
24 86 28
24 99 15
25 54 2
25 65 50
25 76 38
25 77 8
25 82 40
25 83 30
25 92 100
26 6 94
26 20 35
26 21 11
26 28 36
26 33 8
27 11 48
27 30 92
27 36 23
27 75 20
28 15 58
28 25 70
28 35 44
28 36 75
28 88 73
28 96 20
29 9 62
29 21 9
29 28 83
29 30 60
29 33 35
29 85 36
29 94 34
30 2 5
30 19 61
30 25 56
30 26 68
30 46 60
31 12 29
31 14 72
31 18 75
31 51 38
31 59 92
31 62 57
31 66 47
31 72 57
32 20 54
32 24 71
32 70 84
32 73 53
32 79 31
32 86 84
32 93 15
33 11 73
33 13 98
33 27 58
33 29 69
33 35 94
33 54 8
33 69 33
33 85 68
33 98 82
34 9 39
34 28 89
34 36 57
34 49 24
34 51 67
34 63 79
34 75 32
34 78 32
34 87 9
34 94 87
35 28 4
35 29 36
35 57 27
35 61 42
35 87 21
36 2 73
36 78 65
36 91 39
37 43 97
37 66 17
37 83 50
37 86 97
37 90 86
38 11 98
38 14 56
38 23 57
38 65 49
38 79 57
38 88 66
38 96 76
39 20 33
39 45 32
39 80 22
40 2 80
40 44 1
40 61 94
41 2 32
41 22 73
41 38 37
41 63 28
41 89 73
41 93 69
41 99 35
42 17 82
42 44 76
42 79 24
43 2 33
43 12 1
43 57 47
43 69 76
43 77 57
43 80 34
44 16 2
44 33 32
44 38 41
44 64 12
44 74 71
44 86 32
45 22 28
45 47 97
45 61 36
45 81 79
46 5 96
46 8 72
46 41 18
46 82 72
47 7 40
47 40 91
47 50 26
47 64 96
47 65 52
47 89 57
47 93 52
47 94 99
48 11 35
48 27 73
48 36 32
48 38 35
48 40 6
48 45 55
48 50 36
48 65 44
48 85 43
48 91 80
48 98 32
49 2 27
49 16 54
49 46 84
49 59 20
49 73 1
49 85 88
49 86 22
49 88 35
50 17 32
50 25 35
50 59 45
51 4 6
51 41 71
51 68 56
51 69 48
51 72 91
51 95 39
52 2 12
52 10 48
52 32 72
52 38 21
52 57 10
52 85 28
53 3 46
53 14 72
53 41 100
53 42 10
53 97 79
54 9 35
54 16 29
54 20 34
54 24 93
54 27 37
54 29 18
54 76 18
54 77 88
55 3 17
55 6 33
55 15 28
55 18 55
55 47 42
55 53 94
55 54 41
55 68 29
55 74 84
56 8 26
56 18 25
56 43 32
56 61 94
56 62 82
56 84 34
56 88 9
56 98 3
57 56 87
57 58 25
57 81 92
57 88 53
58 6 55
58 10 28
58 17 49
58 33 58
58 37 6
58 44 14
58 75 8
58 98 86
58 99 48
59 20 75
59 44 39
59 62 81
59 96 43
60 9 93
60 40 100
60 47 85
60 72 96
60 84 19
60 95 28
60 98 21
61 11 84
61 12 16
61 28 85
61 34 52
61 37 63
61 38 93
61 39 34
61 44 91
61 55 27
61 77 65
61 81 15
62 11 91
62 35 37
62 57 5
62 72 29
62 78 40
62 94 24
63 6 43
63 14 92
63 16 26
63 48 90
63 61 5
63 65 18
63 77 81
64 1 3
64 2 100
64 37 27
64 50 86
64 65 79
64 68 87
64 71 89
64 83 7
64 86 24
65 2 60
65 26 34
65 48 100
65 92 68
65 97 96
65 99 93
66 5 70
66 10 36
66 37 51
66 45 92
66 56 40
66 61 6
66 84 2
66 99 21
67 1 68
67 9 16
67 54 4
67 65 13
67 90 42
68 16 63
68 65 36
68 69 46
68 75 52
68 99 92
69 6 32
69 8 41
69 18 50
69 24 91
69 49 99
70 3 97
70 13 51
70 50 41
71 2 52
71 8 63
71 11 15
71 13 94
71 36 24
71 38 8
72 8 99
72 14 90
72 19 55
72 39 20
72 44 14
72 67 74
73 2 35
73 18 27
73 26 15
73 79 12
73 96 51
74 62 28
74 65 71
74 72 77
74 84 98
74 88 24
74 91 49
74 99 20
75 50 26
75 67 87
75 77 19
76 16 99
76 25 84
76 33 79
76 38 30
76 52 66
76 66 19
76 78 85
76 91 52
77 29 6
77 45 92
77 50 86
77 65 70
77 69 74
77 75 78
77 76 44
78 9 95
78 41 31
78 49 36
78 68 24
78 93 20
79 13 5
79 40 34
79 77 98
79 82 15
79 89 60
79 95 83
80 27 93
80 39 13
80 45 2
80 55 1
80 64 88
80 72 26
80 89 40
81 6 6
81 10 53
81 16 52
81 25 88
81 30 70
81 39 59
81 41 19
81 68 24
81 70 90
81 95 27
82 8 24
82 27 57
82 28 63
82 36 29
82 40 14
82 44 91
83 37 32
83 38 99
83 46 39
83 48 78
83 49 48
83 54 9
83 56 82
83 99 50
84 33 7
84 42 38
84 55 22
84 61 37
84 76 64
85 30 40
85 33 82
85 35 40
85 49 68
85 50 98
85 51 28
85 54 68
85 55 18
85 72 74
85 73 10
85 98 84
86 53 86
86 64 44
86 68 14
86 76 64
86 84 68
86 97 67
87 10 8
87 12 2
87 23 98
87 45 93
87 51 12
87 65 92
87 67 78
87 68 49
87 73 30
87 84 64
88 8 89
88 47 66
88 56 1
88 82 44
89 19 70
89 25 46
89 30 7
89 31 36
89 44 59
89 54 39
89 64 85
89 78 52
89 85 54
89 93 72
90 7 26
90 15 20
90 16 49
90 22 12
90 43 31
90 44 3
90 74 56
90 77 90
90 93 73
91 7 45
91 36 27
91 46 23
91 61 12
91 66 51
91 78 77
92 14 16
92 16 45
92 21 94
92 44 37
92 55 94
92 64 44
92 65 87
92 81 91
93 24 2
93 30 96
93 47 8
93 50 41
93 61 46
93 69 46
94 17 15
94 28 77
94 37 22
94 53 72
94 82 41
94 97 29
95 17 47
95 21 8
95 22 30
95 25 27
95 30 40
95 44 23
95 71 83
95 75 7
96 18 16
96 27 20
96 29 34
96 31 94
96 69 59
96 74 32
96 88 62
96 89 66
97 11 22
97 12 37
97 17 10
97 36 40
97 51 10
97 56 95
97 65 65
97 67 64
97 95 63
97 98 90
98 9 48
98 50 7
98 85 82
