100 684
0 31 64
0 32 36
0 38 41
0 40 21
0 46 50
0 48 34
0 57 40
0 62 55
0 88 46
1 4 47
1 6 8
1 7 45
1 15 47
1 26 38
1 38 9
1 79 40
1 92 3
2 5 42
2 28 11
2 69 38
2 72 54
3 21 75
3 34 15
3 45 78
3 50 42
3 65 86
3 74 1
3 83 38
4 3 48
4 25 88
4 35 15
4 81 97
4 85 32
5 9 33
5 21 7
5 26 70
5 33 1
5 35 60
5 48 70
5 87 90
5 95 93
5 99 86
6 13 45
6 44 87
6 55 40
6 65 77
6 98 21
7 28 63
7 71 35
7 93 46
8 36 20
8 52 15
8 56 8
8 68 80
8 73 18
9 29 94
9 55 43
9 61 75
10 9 66
10 23 73
10 36 4
10 46 90
10 70 55
10 81 45
10 91 21
10 95 65
10 97 20
11 14 27
11 24 47
11 38 32
11 39 61
11 60 57
11 61 96
11 71 93
11 84 70
11 87 57
11 88 19
12 8 20
12 11 64
12 14 93
12 20 99
12 24 79
12 40 43
12 47 49
12 58 42
12 71 34
12 73 87
12 79 94
13 2 61
13 22 54
13 39 99
13 41 5
13 59 37
13 63 51
13 64 47
13 75 9
13 93 34
14 8 9
14 13 86
14 47 82
14 65 59
14 69 57
14 85 100
15 11 39
15 41 100
15 62 85
15 79 97
15 84 33
15 87 2
15 91 54
16 26 16
16 50 36
16 54 61
16 80 67
16 85 16
17 19 60
17 34 24
17 52 55
17 55 17
17 58 60
17 60 73
17 93 20
18 3 34
18 11 94
18 13 63
18 41 28
18 47 84
18 84 5
19 27 92
19 29 70
19 36 60
19 38 92
19 59 46
19 98 54
20 25 85
20 28 53
20 39 43
20 60 70
21 4 67
21 8 36
21 30 42
21 37 59
21 42 47
21 62 92
21 81 89
21 89 2
21 90 67
21 91 79
22 9 18
22 46 8
22 47 8
22 52 68
22 65 83
23 1 97
23 9 82
23 14 63
23 15 68
23 16 7
23 35 69
23 43 42
23 57 84
23 78 54
23 82 38
23 93 31
23 98 53
24 6 92
24 22 66
24 41 80
24 65 15
24 97 65
25 2 58
25 14 57
25 43 47
25 76 69
26 5 43
26 9 100
26 11 59
26 36 35
26 61 94
26 69 68
26 82 63
27 9 19
27 36 96
27 47 65
27 73 9
27 86 65
27 88 35
27 94 29
28 60 94
28 62 45
28 82 74
29 2 69
29 11 12
29 24 42
29 42 55
29 45 46
29 82 29
29 96 23
29 99 89
30 3 15
30 31 59
30 37 4
30 48 28
30 53 23
30 90 80
30 93 81
31 32 48
31 38 87
31 64 60
31 69 5
31 71 65
31 77 35
31 78 39
32 1 49
32 35 40
32 74 37
32 77 14
32 78 38
33 14 61
33 48 93
33 54 99
33 56 36
33 61 65
33 75 79
33 78 70
34 4 41
34 10 47
34 13 44
34 45 84
34 74 32
35 25 64
35 73 28
35 81 78
35 89 9
35 94 68
36 20 95
36 25 84
36 44 46
36 47 10
36 87 35
36 91 82
36 96 12
37 15 79
37 23 57
37 48 29
37 60 74
37 61 46
37 79 78
37 85 16
38 4 79
38 10 67
38 52 50
38 69 65
38 80 13
38 86 32
38 91 23
39 43 57
39 44 55
39 99 26
40 28 40
40 47 67
40 57 10
