100 692
0 3 73
0 75 21
0 92 93
1 18 33
1 47 34
1 67 71
1 77 28
1 80 42
2 10 2
2 21 75
2 23 15
2 28 76
2 58 46
3 7 47
3 15 67
3 20 32
3 58 8
3 59 63
4 49 22
4 74 82
4 75 26
4 78 64
4 82 90
4 85 13
5 2 69
5 3 96
5 4 19
5 31 37
5 44 52
5 54 19
5 57 81
5 78 55
6 7 72
6 21 46
6 23 27
6 42 36
6 67 92
6 83 100
6 84 7
6 92 30
7 27 40
7 41 68
7 58 88
7 80 57
7 83 34
8 5 69
8 18 94
8 26 88
8 42 88
8 48 62
8 49 23
8 64 34
8 69 38
8 76 96
8 89 50
8 90 32
8 95 57
8 96 25
9 14 53
9 26 78
9 27 89
9 40 84
9 52 4
9 53 46
9 55 94
9 57 23
9 79 70
9 82 51
10 5 65
10 7 83
10 33 100
10 56 88
10 57 36
10 60 30
10 86 41
11 36 94
11 60 86
11 66 19
11 69 77
11 75 31
11 76 84
11 82 2
11 88 79
11 99 5
12 6 2
12 30 87
12 53 67
13 8 58
13 19 68
13 25 22
13 32 46
13 37 17
13 56 22
13 57 67
13 92 25
14 5 89
14 31 68
14 56 65
14 58 10
14 77 80
15 23 87
15 33 4
15 37 96
15 39 78
15 64 75
15 96 6
15 99 61
16 8 39
16 13 87
16 32 62
16 35 34
16 42 25
16 52 31
16 54 10
16 55 6
16 57 50
17 15 92
17 23 60
17 57 15
17 71 97
17 74 9
17 76 54
17 82 34
17 87 86
18 23 88
18 24 10
18 34 50
18 57 84
18 70 80
18 73 31
18 89 51
19 33 37
19 49 29
19 62 64
19 96 53
20 8 80
20 22 77
20 28 88
20 36 38
20 38 84
20 58 31
20 76 28
20 77 25
20 81 69
20 96 82
21 1 13
21 7 78
21 22 30
21 23 82
21 33 76
21 40 65
21 45 77
21 60 77
21 77 93
22 2 34
22 12 100
22 20 25
22 28 4
22 34 9
22 43 29
22 63 98
22 68 40
23 38 50
23 50 91
23 69 39
23 98 29
24 38 48
24 45 34
24 61 97
24 90 45
25 5 74
25 16 73
25 23 75
25 43 20
25 48 52
25 49 60
25 61 16
25 69 80
25 83 31
26 13 81
26 25 16
26 44 60
26 46 79
26 52 27
26 54 50
26 63 42
26 77 10
26 88 30
27 46 42
27 55 35
27 97 36
27 98 10
28 12 84
28 27 63
28 32 99
28 56 51
28 80 3
28 99 27
29 1 34
29 8 84
29 16 65
29 41 57
29 47 46
29 66 34
29 69 34
29 85 86
30 13 4
30 19 40
30 24 2
30 25 1
30 72 98
30 98 85
31 10 100
31 12 99
31 17 67
31 19 52
31 21 21
31 25 39
31 55 91
31 62 56
31 70 17
31 91 76
31 97 99
32 23 57
32 38 41
32 48 28
32 57 10
32 83 39
32 84 23
32 97 44
32 99 70
33 9 34
33 13 35
33 15 42
33 19 54
33 30 78
33 38 39
33 51 13
33 63 97
33 80 76
34 7 16
34 22 68
34 26 81
34 33 1
34 40 84
34 47 15
34 51 1
34 78 6
34 88 36
34 99 24
35 2 47
35 13 1
35 24 82
35 50 21
35 66 40
35 80 76
36 1 54
36 14 90
36 28 65
36 61 53
37 35 10
37 52 63
37 54 94
37 72 27
38 10 58
38 55 15
38 59 15
38 63 53
38 69 56
38 81 34
39 43 88
39 51 9
39 55 74
39 62 48
39 95 69
40 15 30
40 45 97
40 53 62
40 74 79
41 27 62
41 49 23
41 61 30
41 75 31
41 78 14
41 91 62
42 5 6
42 19 81
42 25 56
42 62 51
42 63 96
42 74 58
42 78 86
42 81 76
42 90 73
42 91 45
43 3 75
43 33 74
43 84 83
43 86 76
44 56 74
44 78 97
44 80 88
44 84 8
44 99 8
45 13 99
45 16 20
45 25 54
45 31 75
45 35 14
45 54 48
45 73 12
45 74 72
45 77 48
45 84 18
45 94 50
46 22 100
46 28 69
46 51 76
46 88 34
46 94 3
46 98 12
47 1 69
47 13 53
47 18 6
47 40 2
47 42 9
47 52 3
48 12 28
48 35 66
48 45 13
48 57 79
48 58 17
48 70 8
48 73 60
48 79 24
48 87 64
49 10 38
49 12 51
49 32 70
49 53 87
49 72 63
49 90 78
50 14 11
50 25 16
50 38 24
50 43 99
50 45 19
50 48 47
50 58 65
50 60 76
50 71 62
50 95 81
51 5 3
51 12 87
51 21 89
51 24 72
51 35 77
51 37 50
51 39 98
51 44 66
51 48 77
51 71 71
51 75 30
51 94 55
52 2 51
52 7 60
52 8 68
52 20 59
52 48 41
52 61 92
52 65 95
52 81 51
53 41 69
53 57 21
53 68 55
53 80 84
53 96 40
54 31 36
54 57 64
54 58 50
54 70 68
54 85 94
54 93 36
55 52 23
55 69 61
55 70 65
55 79 73
56 53 60
56 63 79
56 68 37
57 4 72
57 18 38
57 32 27
57 39 12
57 48 29
57 52 34
57 62 56
57 63 88
57 89 78
58 25 98
58 27 93
58 47 57
58 50 13
58 56 90
58 61 100
58 75 54
58 90 34
58 97 17
59 29 59
59 30 97
59 41 11
59 53 60
59 54 54
59 65 28
59 69 45
59 78 57
60 3 66
60 13 76
60 49 25
60 64 14
60 80 8
61 7 95
61 9 16
61 25 6
61 39 52
61 42 73
61 84 94
62 5 36
62 15 84
62 24 18
62 31 37
62 39 97
62 61 91
62 70 12
62 85 76
62 92 69
63 23 72
63 44 93
63 49 11
63 77 33
64 16 88
64 21 24
64 47 12
64 55 49
64 56 22
64 72 6
64 93 8
65 28 64
65 29 93
65 44 17
65 56 96
65 72 96
65 90 21
66 7 59
66 35 81
66 38 18
66 50 51
66 83 53
66 92 66
67 3 33
67 8 19
67 21 91
68 5 76
68 7 100
68 11 32
68 24 36
68 27 36
68 31 52
68 34 14
68 42 50
68 71 15
68 98 26
69 7 23
69 24 69
69 43 59
69 60 79
69 67 72
69 75 96
69 92 4
70 25 30
70 56 82
70 60 39
70 97 59
71 17 13
71 22 34
71 27 68
71 28 17
71 69 89
71 95 63
72 11 91
72 41 6
72 45 53
72 51 79
72 57 45
72 60 30
72 61 78
72 73 41
72 82 50
72 86 59
73 7 42
73 8 69
73 15 25
73 35 81
73 46 53
73 54 81
73 67 72
74 11 21
74 14 62
74 24 34
74 28 40
74 38 25
74 43 70
74 54 92
75 14 98
75 17 57
75 48 38
75 55 77
75 95 30
76 9 18
76 13 44
76 66 76
77 1 73
77 5 98
77 10 67
77 24 72
77 26 91
77 37 6
77 44 46
77 47 95
77 68 69
77 76 69
77 80 36
77 94 21
78 19 89
78 26 86
78 27 49
78 36 51
78 59 43
78 82 34
79 11 48
79 23 88
79 27 71
79 34 22
79 36 16
79 50 65
79 51 56
79 54 18
79 56 28
79 61 45
79 67 50
80 38 88
80 73 86
80 76 84
80 92 33
80 95 76
80 96 57
81 16 49
81 17 83
81 32 19
81 40 60
81 44 58
81 53 16
81 54 98
81 65 66
81 68 92
81 74 65
81 90 27
82 8 59
82 47 20
82 58 72
82 95 71
82 98 95
83 11 47
83 48 56
83 60 97
83 72 76
83 74 66
84 16 55
84 38 27
84 40 87
84 48 70
84 63 2
84 66 2
84 80 95
84 88 24
84 89 39
85 3 63
85 7 24
85 8 75
85 15 26
85 24 48
85 40 91
85 74 69
85 97 88
86 7 66
86 10 13
86 32 65
86 35 44
86 37 94
86 45 3
86 47 22
86 65 77
86 70 51
87 11 1
87 20 44
87 35 10
87 50 13
87 51 42
87 84 80
88 7 93
88 47 41
88 58 20
88 64 93
88 81 8
88 94 66
88 96 85
89 2 35
89 27 42
89 56 9
89 65 22
89 71 72
89 74 29
90 5 72
90 6 19
90 26 96
90 41 99
90 80 39
90 82 7
90 87 50
90 91 90
90 95 86
91 6 37
91 48 95
91 50 55
91 72 5
91 88 81
92 7 37
92 22 57
92 24 7
92 35 90
92 69 59
92 71 39
92 76 97
92 93 71
93 3 21
93 13 84
93 22 62
93 51 40
93 58 36
93 72 78
93 99 89
94 22 35
94 29 5
94 34 27
94 41 85
94 42 69
94 58 45
94 59 85
94 72 94
94 73 21
95 9 35
95 13 10
95 14 22
95 15 91
95 20 2
95 27 49
95 34 24
95 59 70
95 65 100
95 66 3
95 71 3
95 80 34
95 89 53
96 1 81
96 2 78
96 12 48
96 39 39
96 41 81
96 48 17
96 72 2
96 76 11
97 1 7
97 30 67
97 63 70
97 64 23
97 65 81
97 79 10
98 9 43
98 28 60
98 43 99
98 71 29
98 97 43
