100 684
0 14 59
0 19 61
0 22 44
0 27 10
0 44 83
0 50 93
0 78 15
0 93 31
0 99 79
1 2 17
1 3 68
1 5 98
1 11 25
1 15 67
1 31 77
1 33 47
1 63 16
1 84 36
1 93 8
2 21 44
2 22 23
2 24 34
2 54 43
2 63 89
2 69 75
2 71 17
2 77 1
2 83 41
2 97 17
3 40 93
3 42 32
3 47 33
3 53 100
3 63 91
3 64 33
3 89 51
3 97 70
4 21 96
4 29 64
4 47 46
4 59 35
4 63 98
4 77 20
5 4 35
5 34 13
5 48 50
5 83 36
6 8 42
6 22 33
6 46 26
6 69 9
6 72 20
6 94 47
6 98 85
7 18 9
7 21 97
7 22 75
7 71 52
8 7 2
8 17 30
8 20 56
8 66 10
8 80 38
9 3 22
9 23 8
9 81 18
9 87 57
10 9 16
10 17 65
10 25 94
10 32 82
10 61 9
10 68 37
10 80 29
10 95 29
11 9 22
11 16 23
11 25 86
11 71 23
11 81 58
12 7 27
12 11 88
12 50 24
12 93 48
13 2 61
13 9 70
13 12 34
13 21 33
13 40 57
13 48 16
13 53 61
13 71 66
13 78 26
13 81 31
14 3 86
14 18 6
14 25 65
14 34 36
14 53 5
14 64 5
14 65 31
14 69 45
14 72 55
14 78 5
14 93 10
14 97 65
15 2 23
15 26 69
15 33 92
15 78 23
15 88 16
16 9 1
16 50 87
16 73 10
16 77 50
16 83 62
17 1 16
17 27 52
17 51 58
17 55 12
17 61 100
17 68 17
18 8 46
18 16 79
18 27 80
18 64 74
19 4 63
19 15 79
19 18 2
19 39 68
19 41 48
19 54 32
19 57 78
19 60 59
19 67 75
19 85 2
19 91 37
19 92 8
20 24 16
20 36 83
20 64 57
20 69 54
20 87 18
21 36 16
21 44 10
21 82 21
22 21 23
22 27 19
22 32 7
22 33 82
22 41 78
22 42 26
22 49 65
22 59 67
22 74 60
22 78 45
22 83 96
22 99 47
23 13 29
23 20 51
23 37 53
23 43 18
23 44 13
23 46 24
23 58 91
23 83 41
24 4 26
24 25 38
24 54 81
24 64 100
24 80 60
25 18 14
25 23 26
25 61 77
25 62 51
25 66 98
25 88 5
25 89 20
25 91 35
26 3 82
26 7 24
26 11 86
26 29 25
26 32 73
26 58 65
26 73 36
26 78 28
26 85 51
27 6 81
27 9 78
27 11 46
27 18 5
27 55 11
27 73 38
27 84 38
28 5 57
28 6 100
28 32 49
28 80 68
28 82 59
28 83 56
28 92 33
29 5 41
29 15 45
29 20 49
29 25 31
29 32 9
29 34 75
29 44 23
29 48 72
29 89 10
29 96 10
30 44 2
30 59 64
30 71 34
30 76 29
30 94 5
31 7 53
31 10 85
31 11 98
31 45 87
31 59 36
31 74 89
31 78 97
31 93 3
32 23 63
32 33 54
32 47 61
32 55 26
32 57 35
32 58 14
32 66 7
32 69 47
33 4 91
33 9 31
33 14 51
33 16 97
33 52 32
33 98 86
34 4 15
34 20 25
34 24 85
34 32 22
34 33 29
34 53 59
34 82 46
34 97 75
35 12 94
35 17 45
35 68 92
35 91 28
36 15 56
36 38 49
36 53 76
36 86 67
37 6 71
37 21 34
37 24 12
37 30 46
37 31 53
37 53 95
38 9 16
38 14 66
38 18 43
38 19 44
38 24 88
38 44 77
38 46 23
38 59 60
38 60 16
38 64 38
38 68 62
38 85 3
39 8 84
39 15 32
39 21 91
39 27 76
39 44 95
39 54 6
39 88 37
39 89 18
40 14 21
40 22 30
40 37 31
40 63 1
40 64 41
40 91 6
40 96 76
41 3 42
41 7 94
41 20 71
41 22 38
41 57 96
41 62 2
41 63 35
41 77 27
41 79 51
41 85 42
41 94 19
42 26 79
42 38 37
42 53 88
42 98 42
43 10 81
43 15 46
43 36 44
43 42 95
43 50 8
43 56 42
43 61 28
43 69 3
43 73 70
44 37 44
44 41 65
44 42 17
44 47 98
44 53 54
44 57 58
44 84 81
44 93 65
45 11 12
45 24 11
45 50 35
45 63 95
45 93 57
45 94 67
45 99 73
46 5 32
46 10 12
46 20 82
46 26 45
46 30 13
46 47 93
46 48 11
46 57 21
46 68 59
47 21 78
47 46 98
47 48 9
47 98 90
48 22 1
48 78 63
48 87 82
49 7 83
49 21 55
49 32 83
49 57 45
49 60 79
49 80 61
49 97 61
50 5 17
50 13 10
50 26 61
50 27 93
50 30 77
50 33 46
50 44 29
50 62 90
51 1 8
51 33 86
51 44 3
51 45 22
51 74 36
51 81 71
52 2 3
52 3 29
52 17 12
52 24 20
52 53 31
52 61 24
52 74 63
52 87 42
52 91 88
53 4 21
53 5 39
53 29 91
53 30 35
53 75 25
53 79 83
53 81 63
54 15 73
54 22 68
54 31 61
54 34 27
54 38 33
54 70 66
54 72 23
54 85 93
55 26 5
55 32 95
55 36 9
55 39 75
55 64 47
55 89 23
55 94 75
56 14 66
56 18 80
56 19 52
56 32 48
56 35 97
56 36 71
56 60 62
56 78 9
56 94 19
57 2 99
57 3 53
57 12 66
57 34 81
57 47 99
57 66 21
57 69 2
57 75 28
57 82 35
57 85 28
58 12 61
58 14 1
58 20 17
58 21 78
58 23 58
58 41 72
58 89 80
59 12 12
59 19 40
59 24 11
59 33 96
59 68 82
59 72 99
59 75 80
59 76 59
59 79 86
59 81 74
59 90 36
60 19 43
60 40 89
60 67 80
60 81 91
61 23 5
61 57 3
61 65 47
61 84 22
62 6 63
62 33 73
62 69 77
62 76 54
62 82 17
63 10 98
63 25 14
63 26 48
63 56 11
63 82 38
63 90 73
