100 688
0 11 38
0 15 34
0 33 79
0 71 33
1 8 67
1 9 41
1 10 39
1 17 69
1 29 87
1 35 12
1 46 85
1 58 18
1 67 38
1 71 88
1 79 70
1 95 49
1 99 74
2 6 81
2 66 22
2 99 91
3 9 24
3 10 14
3 22 61
3 35 70
3 45 31
3 52 31
3 99 18
4 25 72
4 69 35
4 75 52
4 91 90
4 95 35
4 98 49
5 10 66
5 16 60
5 21 53
5 35 7
5 44 5
5 58 95
5 61 97
5 63 92
5 87 65
5 99 44
6 16 66
6 20 58
6 31 3
6 34 23
6 38 9
6 42 50
6 55 45
6 71 61
6 72 45
6 77 37
6 78 40
6 88 88
7 23 72
7 27 59
7 36 93
7 60 1
7 85 8
7 87 37
7 88 78
7 89 97
8 36 25
8 65 40
8 66 63
8 88 68
9 56 98
9 76 89
10 17 10
10 46 27
10 77 33
10 86 6
10 90 71
11 17 100
11 32 27
11 72 47
12 1 59
12 10 48
12 15 72
12 21 34
12 22 66
12 35 21
12 48 49
12 77 32
12 78 73
12 82 32
13 32 27
13 42 22
13 50 21
13 58 6
13 59 92
13 78 16
13 91 80
13 99 89
14 4 64
14 29 66
14 60 34
14 81 67
14 83 42
15 1 32
15 18 67
15 20 16
15 27 58
15 29 63
15 99 63
16 22 89
16 26 89
16 27 65
16 28 48
16 74 40
16 79 3
16 96 83
17 2 82
17 4 57
17 21 85
17 62 80
17 79 52
17 84 25
17 88 100
18 7 88
18 37 82
18 52 25
18 56 82
18 63 85
18 98 70
19 23 21
19 55 80
19 66 37
19 91 85
19 98 88
20 42 64
20 46 53
20 60 54
20 62 99
20 66 72
20 83 73
20 96 84
21 9 29
21 35 53
21 73 23
21 74 98
21 76 69
21 77 88
22 17 59
22 30 27
22 38 60
22 66 71
22 67 24
22 79 98
22 81 21
23 7 81
23 9 11
23 27 27
23 29 56
23 35 87
23 70 40
23 76 30
23 82 92
24 8 94
24 31 64
24 33 44
24 37 59
24 48 31
24 50 49
24 60 25
24 77 59
24 79 18
24 96 38
25 2 32
25 4 68
25 11 24
25 13 19
25 34 10
25 43 39
25 47 35
25 59 31
25 62 68
25 64 5
25 65 68
25 80 20
25 81 16
25 83 43
26 55 37
26 63 72
27 39 72
27 43 35
27 52 32
27 55 40
27 96 12
28 10 57
28 12 22
28 27 72
28 29 23
29 49 51
29 57 55
29 59 15
29 77 92
29 86 3
30 1 44
30 13 52
30 35 82
30 77 100
30 78 70
30 87 45
30 91 14
30 98 62
31 59 84
31 60 29
