100 688
0 9 73
0 23 51
0 45 69
0 64 95
0 77 12
0 84 75
1 58 51
1 84 52
1 95 94
1 96 94
2 21 29
2 43 57
2 61 43
2 63 69
2 64 53
2 84 85
2 89 7
2 92 80
3 2 16
3 7 11
3 12 15
3 43 95
3 51 57
3 57 11
4 25 15
4 50 78
4 64 84
4 65 88
4 68 76
4 93 62
5 7 77
5 16 96
5 27 82
5 79 87
5 88 74
5 95 29
6 23 21
6 38 42
6 54 68
6 83 32
6 89 57
6 92 14
7 12 12
7 33 37
7 35 28
7 38 14
7 41 30
7 50 95
7 51 89
7 59 18
7 65 80
7 74 7
7 76 53
7 79 13
7 84 56
8 2 6
8 15 48
8 38 26
8 42 9
8 63 5
8 70 71
8 78 35
9 42 29
9 43 57
9 54 94
9 75 84
9 90 94
9 92 66
10 4 44
10 33 29
10 41 81
10 82 90
10 84 28
11 10 17
11 19 88
11 33 28
11 40 65
11 46 35
11 77 7
11 79 96
11 85 91
11 89 72
11 97 95
12 4 6
12 92 28
13 3 86
13 7 62
13 48 21
13 55 17
13 74 80
13 86 6
13 91 3
13 98 85
14 41 61
14 45 10
14 48 48
14 53 8
14 64 12
14 68 30
15 25 15
15 67 52
15 92 92
16 5 93
16 37 46
16 47 12
16 57 56
16 58 15
16 63 89
16 78 37
17 22 47
17 43 93
17 78 50
17 87 40
18 4 22
18 11 50
18 86 93
19 14 40
19 16 43
19 21 46
19 52 12
19 65 87
19 73 44
19 88 11
20 16 49
20 18 91
20 37 61
20 44 18
20 65 51
20 78 99
20 81 68
21 5 73
21 16 99
21 25 18
21 58 42
21 61 18
21 96 43
22 77 19
22 95 66
22 96 5
22 99 85
23 12 11
23 17 94
23 20 99
23 30 3
23 41 21
23 57 50
23 79 80
23 83 8
24 13 2
24 31 53
24 36 16
24 38 48
24 66 23
24 79 2
24 81 99
24 89 99
24 93 46
24 96 76
25 9 29
25 37 70
25 46 5
25 52 51
25 67 47
25 77 100
26 2 77
26 15 35
26 24 85
26 25 90
26 37 59
26 43 90
26 46 28
26 58 16
26 89 35
26 98 63
27 15 11
27 39 49
27 65 89
27 66 80
27 74 55
27 91 7
28 35 50
28 44 29
28 56 59
28 87 21
28 94 58
29 18 95
29 19 93
29 23 92
29 24 69
29 52 15
29 61 84
29 73 72
29 75 84
30 13 8
30 23 74
30 26 90
30 71 44
30 78 94
30 92 57
31 8 92
31 12 83
31 27 11
31 30 13
31 36 25
31 46 98
31 74 49
31 75 74
31 79 30
31 85 68
32 8 96
32 15 15
32 21 94
32 23 54
32 26 4
32 30 4
32 34 94
32 35 53
33 13 72
33 38 73
33 43 11
33 53 76
33 69 52
33 74 32
33 84 5
34 11 10
34 16 40
34 22 77
34 39 36
34 40 90
34 48 93
34 49 69
34 76 39
35 18 25
35 28 11
35 32 24
35 33 80
35 64 16
35 79 91
35 87 62
35 97 91
36 2 52
36 59 2
36 61 14
36 64 86
36 65 88
36 88 35
37 18 62
37 40 25
37 62 37
37 65 11
37 74 6
37 82 1
37 83 77
37 93 54
37 97 1
37 98 81
38 51 26
38 61 75
38 75 75
38 84 85
38 89 82
38 99 15
39 10 8
39 49 34
39 63 15
39 79 76
39 87 16
