100 684
0 34 12
0 76 94
0 82 13
0 91 22
1 3 83
1 24 50
1 33 92
1 41 24
1 46 71
1 47 24
1 58 25
1 96 56
2 41 100
2 49 94
2 62 48
2 83 35
3 10 84
3 64 93
4 1 17
4 15 37
4 18 69
4 20 88
4 33 68
4 57 73
4 73 95
4 93 41
5 3 53
5 12 82
5 32 25
5 35 86
5 44 33
5 64 43
5 66 43
6 14 67
6 17 1
6 38 43
6 47 40
6 56 83
6 59 88
6 69 50
6 84 94
7 2 46
7 3 14
7 16 12
7 22 9
7 44 37
7 81 40
7 84 59
7 91 26
7 98 53
8 4 23
8 12 57
8 21 54
8 28 16
8 32 45
8 37 96
8 40 93
8 47 1
8 81 11
8 82 47
8 83 94
9 8 80
9 46 77
9 82 67
9 83 39
10 2 89
10 6 2
10 20 8
10 34 82
10 57 20
10 83 49
11 45 68
11 58 53
11 65 58
11 70 9
11 82 90
11 97 38
12 8 27
12 16 83
12 49 64
12 56 91
12 83 79
12 89 5
12 93 10
13 7 16
13 17 18
13 26 17
13 45 62
13 61 87
13 78 46
13 97 64
14 1 92
14 68 96
14 71 81
14 72 62
14 78 4
15 6 52
15 17 84
15 37 81
15 58 91
15 59 22
15 63 7
15 78 35
15 93 43
16 2 41
16 7 22
16 8 31
16 44 44
16 47 1
16 64 24
16 76 30
16 94 52
17 27 75
17 32 55
17 47 41
17 53 36
17 77 55
17 87 70
18 14 38
18 21 26
18 22 33
18 40 19
18 52 35
18 64 73
18 68 84
19 4 73
19 11 25
19 31 1
19 60 77
19 66 41
19 86 14
20 25 45
20 34 14
20 38 75
20 66 96
20 69 40
20 71 91
20 76 88
20 86 57
20 92 31
20 93 10
20 98 9
21 9 81
21 35 15
21 62 75
21 63 49
21 68 69
21 81 48
21 94 75
22 28 6
22 45 73
22 85 14
22 89 78
23 62 2
23 63 34
23 68 59
23 77 79
23 80 45
23 90 44
24 11 50
24 17 57
24 18 27
24 21 5
24 25 87
24 51 60
24 78 96
24 79 42
25 3 33
25 12 41
25 13 72
25 38 75
25 50 8
25 54 99
25 56 13
25 67 77
25 79 82
25 90 97
25 94 75
25 95 8
26 8 38
26 20 38
26 79 16
27 8 46
27 9 33
27 15 78
27 36 50
27 40 21
27 45 73
27 47 12
27 49 8
27 50 22
27 54 45
27 61 72
27 65 79
27 74 17
27 85 76
27 92 50
27 93 85
28 11 84
28 12 67
28 32 59
28 33 100
28 38 46
28 60 11
28 86 3
29 1 60
29 4 73
29 26 68
29 27 58
29 42 53
29 47 43
29 77 78
29 92 40
29 97 55
30 19 27
30 29 47
30 34 77
30 38 8
30 49 54
30 71 23
30 79 31
31 18 21
31 21 29
31 58 68
31 73 53
31 83 55
31 86 31
31 99 45
32 1 27
32 12 80
32 18 95
32 45 52
32 72 58
32 84 47
33 2 36
33 8 78
33 35 96
33 44 36
33 70 6
33 83 97
33 86 93
34 4 40
34 15 73
34 43 46
34 48 67
34 50 12
34 61 78
34 84 8
35 80 95
35 83 30
35 87 30
36 12 88
36 38 51
36 46 12
36 59 73
36 70 59
36 73 89
36 86 76
37 10 70
37 14 57
37 30 16
37 53 57
37 61 49
37 73 22
37 82 36
37 91 5
37 99 98
38 10 52
38 22 39
38 25 73
38 63 56
38 66 95
38 75 30
38 88 69
39 11 42
39 12 63
39 45 20
39 51 66
39 67 31
39 71 10
39 81 27
39 83 21
40 12 57
40 13 52
40 16 1
40 36 83
40 52 60
40 65 50
40 80 60
40 86 23
40 93 70
41 14 6
41 44 27
41 52 73
41 61 63
41 64 95
41 68 69
41 85 62
41 97 68
42 1 93
42 2 10
42 5 63
42 6 72
42 25 5
42 55 80
42 57 66
42 74 37
42 82 71
42 84 97
42 93 20
42 99 35
43 10 52
43 21 26
43 25 90
43 48 62
43 59 22
43 68 57
44 9 82
44 37 71
44 43 85
44 52 9
45 23 82
45 29 31
45 41 4
45 53 30
45 70 82
45 76 77
45 80 82
45 85 67
46 3 54
46 7 41
46 16 98
46 21 97
46 32 28
46 35 66
46 70 98
46 97 86
47 41 71
47 64 80
47 76 60
47 77 32
48 12 93
48 22 67
48 38 34
48 56 61
49 30 88
49 40 25
49 58 1
49 99 96
50 22 8
50 32 39
50 33 68
50 38 11
50 48 97
50 70 24
50 73 50
50 76 64
50 79 56
50 88 41
50 92 43
51 1 61
51 22 96
51 41 89
51 53 19
51 73 28
51 93 91
52 11 27
52 22 31
52 25 59
52 37 29
52 60 9
52 66 65
52 81 53
52 85 91
53 42 26
53 64 13
53 66 78
