100 684
0 9 88
0 35 2
0 37 87
0 70 34
0 73 44
0 83 57
0 91 99
1 15 70
1 24 71
1 27 12
1 42 66
1 84 72
1 88 14
1 89 50
2 12 8
2 15 83
2 17 8
2 44 41
2 48 27
2 51 40
2 52 100
2 55 47
2 63 46
2 65 66
3 9 47
3 27 15
3 53 82
3 55 43
3 76 44
3 80 42
3 95 61
4 10 13
4 17 82
4 20 69
4 76 64
4 88 66
4 95 80
5 14 42
5 53 23
5 89 5
5 90 45
6 31 43
6 44 100
6 50 78
6 59 68
6 69 20
6 96 13
7 8 100
7 18 90
7 29 45
7 50 28
7 65 54
7 70 56
7 87 71
7 91 51
7 94 2
7 99 46
8 23 72
8 26 54
8 40 85
8 42 51
8 64 98
8 77 58
8 83 64
9 3 36
9 5 32
9 41 21
9 80 81
10 22 37
10 29 56
10 31 89
10 38 83
10 42 61
10 45 16
10 54 56
10 76 41
10 92 37
11 9 84
11 13 84
11 24 38
11 25 78
11 28 67
11 34 93
11 75 94
11 79 60
11 91 40
11 95 32
12 30 43
12 66 69
12 75 75
12 82 1
12 96 80
13 14 24
13 17 15
13 55 9
13 59 83
13 60 50
13 68 67
13 72 36
13 84 59
14 38 69
14 56 42
14 67 9
14 78 9
14 84 3
14 97 42
15 27 20
16 19 53
16 33 47
16 43 78
16 48 39
16 73 42
16 78 89
16 90 59
17 11 86
17 16 88
17 23 16
17 24 29
17 44 13
17 47 69
17 53 58
17 69 65
17 93 1
18 4 87
18 45 57
18 57 54
18 58 46
18 71 77
18 73 25
18 79 65
19 4 91
19 34 79
19 63 10
19 76 98
19 79 97
19 81 89
20 12 37
20 15 44
20 30 55
20 52 43
20 89 13
20 90 58
20 99 46
21 1 40
21 6 58
21 7 50
21 14 22
21 34 63
21 66 85
21 95 75
22 13 43
22 19 37
22 32 73
22 34 67
22 43 49
22 57 35
22 58 97
22 91 43
22 94 64
23 28 96
23 44 13
23 51 98
23 58 35
23 71 39
23 75 83
23 89 63
24 5 41
24 22 52
24 29 18
24 59 25
24 63 14
24 84 62
25 1 51
25 3 21
25 6 21
25 12 98
25 23 8
25 24 96
25 39 44
25 87 44
25 97 86
26 3 82
26 16 11
26 20 26
26 52 76
26 70 18
26 88 84
27 8 57
27 29 47
27 44 89
27 70 40
28 37 61
28 38 46
28 39 21
28 40 26
28 44 48
28 71 20
28 87 80
28 90 53
29 9 52
29 25 94
29 27 42
29 38 97
29 54 93
29 71 8
30 13 27
30 14 81
30 16 79
30 19 76
30 26 59
30 29 31
30 37 3
30 60 76
30 70 12
30 74 63
30 87 56
30 94 77
30 98 21
31 13 83
31 21 69
31 23 62
31 51 98
31 66 7
31 93 33
32 4 73
32 17 59
32 48 34
32 52 87
32 59 23
32 88 78
32 99 40
33 12 71
33 28 92
33 37 58
33 63 43
33 75 60
33 96 30
34 4 20
34 6 86
34 9 53
34 32 26
34 53 8
34 54 15
34 63 87
34 65 75
34 83 2
35 24 44
35 51 1
35 65 10
35 68 100
35 76 22
35 90 28
36 10 38
36 22 44
36 23 78
36 27 82
36 54 33
36 58 64
36 74 52
36 83 16
36 99 67
37 25 70
37 35 4
37 41 38
37 45 89
37 62 29
37 65 45
37 66 21
37 73 41
37 92 64
38 21 63
38 28 80
38 45 5
38 84 37
38 93 64
39 10 1
39 16 28
39 35 26
39 53 32
39 71 8
39 93 18
39 99 7
40 31 89
40 38 73
40 69 46
40 74 80
40 88 52
40 95 66
40 96 70
41 4 52
41 37 66
41 45 64
41 47 49
41 51 12
41 70 75
41 77 44
41 80 100
41 90 9
42 12 37
42 31 77
42 38 95
42 45 23
42 51 21
42 57 42
42 62 53
42 73 74
42 79 17
43 15 80
43 49 49
43 66 7
43 79 82
44 21 10
44 93 11
44 97 31
45 13 35
45 38 17
45 44 7
45 46 5
45 78 98
45 81 19
45 94 63
46 3 57
46 4 39
46 13 20
46 17 79
46 19 26
46 47 99
46 52 36
46 81 35
46 87 97
47 15 1
47 46 54
47 66 95
47 87 60
48 37 66
48 39 2
48 49 69
48 56 12
48 60 70
48 81 50
48 92 12
49 12 55
49 25 81
49 61 66
49 63 19
49 71 62
49 78 95
50 8 22
50 12 64
50 15 31
50 42 56
50 53 13
50 57 94
50 65 16
50 70 37
50 81 94
50 87 31
51 22 43
51 25 13
51 63 75
51 82 54
52 3 4
52 11 73
52 25 73
52 27 42
52 39 13
52 72 55
52 73 76
52 78 72
53 32 48
53 40 43
53 51 63
53 57 73
53 67 31
53 74 31
54 1 46
54 76 72
54 91 62
55 15 61
55 62 45
55 70 57
55 74 62
55 95 47
55 99 42
56 12 24
56 52 29
56 82 27
57 17 62
57 21 89
57 27 47
57 30 4
57 49 19
57 67 100
57 83 66
58 7 25
58 13 48
58 36 73
58 57 11
58 79 59
58 91 13
58 96 69
59 43 78
59 50 3
59 90 15
59 91 27
59 98 78
60 38 51
60 47 18
60 52 18
60 56 40
60 82 33
61 12 42
61 21 71
61 22 66
61 32 80
61 34 82
61 82 27
61 83 46
61 88 21
61 97 81
62 3 10
62 32 19
62 41 36
62 42 18
62 54 17
62 72 97
62 77 82
62 83 38
62 95 96
63 15 52
63 16 87
63 76 66
63 84 74
63 99 23
64 9 40
64 12 53
64 22 8
64 25 33
64 33 20
64 57 54
64 75 37
64 92 63
65 12 36
65 15 74
65 19 47
65 20 40
65 42 60
65 68 50
65 92 14
66 10 14
66 24 52
66 27 68
66 32 45
66 43 44
66 60 86
66 63 60
66 89 32
67 3 13
67 14 75
67 49 69
67 51 30
67 66 36
67 75 22
67 95 92
67 98 74
68 30 47
68 31 77
68 60 26
68 71 54
68 86 47
69 2 72
69 23 25
69 37 68
69 40 49
69 43 13
69 99 39
70 14 75
70 27 75
70 32 5
70 34 65
70 38 47
70 49 34
70 72 29
70 74 37
70 85 16
70 99 42
71 8 64
71 17 63
71 29 99
71 41 8
71 44 57
71 47 9
71 66 17
71 69 39
71 75 59
71 82 78
72 5 38
72 18 17
72 21 99
72 26 88
72 31 82
72 35 15
72 68 8
72 70 70
72 83 80
72 91 100
73 6 34
73 12 9
73 13 35
73 36 80
73 62 9
73 77 67
73 80 42
74 14 45
74 30 99
74 32 31
74 49 61
74 56 12
74 69 54
74 84 6
75 5 13
75 16 21
75 43 33
76 25 14
76 62 85
76 70 50
77 8 22
77 16 38
77 43 81
77 62 100
77 74 73
77 81 2
77 92 48
78 31 46
78 36 7
78 79 24
78 81 75
79 19 57
79 40 47
79 76 37
79 80 1
80 9 39
80 19 6
80 40 21
80 62 98
80 67 9
81 7 43
81 12 76
81 35 10
81 47 12
81 65 58
81 69 66
81 95 64
81 97 23
82 6 50
82 15 99
82 45 15
82 51 87
82 74 97
82 75 57
82 78 30
83 2 8
83 8 97
83 29 71
83 30 81
83 31 24
83 41 70
83 48 77
83 49 21
83 72 85
83 77 88
84 1 40
84 4 74
84 11 46
84 16 77
84 19 23
84 31 17
84 43 90
84 46 81
84 60 52
84 64 57
84 90 70
85 4 40
85 29 21
85 39 61
85 45 59
85 59 26
85 64 45
85 75 42
85 77 89
85 96 22
86 8 93
86 16 13
86 49 84
86 74 55
86 87 68
86 97 42
87 4 50
87 33 99
87 35 100
87 60 98
87 72 48
87 82 60
87 94 1
88 6 99
88 14 69
88 16 100
88 23 32
88 32 82
88 36 13
88 52 25
88 64 72
88 68 1
88 69 2
88 93 37
89 7 65
89 27 8
89 35 39
89 40 99
89 47 43
89 61 67
89 64 1
89 87 86
89 92 57
89 98 60
89 99 16
90 1 71
90 7 30
90 14 19
90 41 31
90 81 51
91 11 45
91 37 88
91 47 51
91 57 39
91 63 26
91 79 19
91 85 11
91 95 91
92 7 58
92 8 75
92 10 98
92 80 51
92 91 28
93 15 91
93 20 90
93 24 20
93 38 10
93 50 7
93 55 6
93 67 31
93 82 29
93 95 24
94 36 91
94 43 37
94 77 30
94 91 6
94 97 98
94 99 57
95 6 31
95 9 100
95 11 50
95 59 47
95 76 57
95 81 82
95 85 79
96 9 9
96 10 56
96 22 93
96 60 40
96 62 53
96 76 36
97 3 11
97 61 3
97 72 33
97 83 82
97 86 83
98 6 60
98 7 88
98 29 51
98 41 60
98 43 48
98 47 96
98 49 98
