100 691
0 5 13
0 10 83
0 11 27
0 46 61
0 57 94
0 75 40
0 86 49
0 90 27
0 97 93
1 22 45
1 24 98
1 25 17
1 48 93
1 54 95
1 66 80
1 74 86
1 94 54
1 98 11
2 22 26
2 26 13
2 30 63
2 32 38
2 47 94
2 48 86
2 68 32
3 16 54
3 26 57
3 35 71
3 75 86
3 87 85
3 92 59
4 16 90
4 27 69
4 42 91
4 58 96
4 64 20
4 83 7
4 84 51
4 87 27
4 88 18
4 90 12
5 22 8
5 27 69
5 35 85
5 64 98
5 69 54
5 98 50
6 1 17
6 23 55
6 25 28
6 39 23
6 44 84
6 69 74
6 83 72
7 8 39
7 13 14
7 15 92
7 19 63
7 47 55
7 72 40
7 77 38
7 78 26
7 80 82
7 82 35
7 83 46
7 85 59
7 96 22
8 38 86
8 51 91
8 67 86
9 7 64
9 16 36
9 19 40
9 30 16
9 53 49
9 56 2
9 59 74
9 80 15
9 92 44
10 20 39
10 29 89
10 37 60
10 42 69
10 43 29
10 46 12
10 71 93
10 77 5
10 82 13
10 85 37
10 90 52
11 12 59
11 17 8
11 40 54
11 49 1
11 59 24
12 21 89
12 52 52
12 65 16
12 83 78
12 92 16
13 1 47
13 3 58
13 26 12
13 32 40
13 67 96
13 76 48
13 77 73
13 84 59
13 87 37
14 6 53
14 13 91
14 23 54
14 28 91
14 32 96
14 45 56
14 81 23
14 83 24
14 86 45
14 91 60
14 93 48
15 14 30
15 28 3
15 38 74
15 56 7
15 60 19
15 66 38
15 75 47
16 33 70
16 49 3
16 72 68
16 90 55
17 6 17
17 89 42
17 99 18
18 5 92
18 7 92
18 8 56
18 15 34
18 44 48
18 54 90
18 63 73
18 99 84
19 3 90
19 10 53
19 23 65
19 33 95
19 39 61
19 40 98
19 50 36
19 89 19
19 90 100
20 3 89
20 11 59
20 15 53
20 69 1
20 82 49
20 87 43
20 95 20
21 5 69
21 35 97
21 37 90
21 49 100
21 50 81
21 60 60
21 89 83
21 92 7
22 14 43
22 25 77
22 29 47
22 31 98
22 56 85
22 68 76
22 72 77
22 82 79
22 96 42
23 4 40
23 30 67
23 60 47
23 61 35
23 63 1
23 82 1
24 30 100
24 37 23
24 61 84
24 85 35
25 16 6
25 22 52
25 27 19
25 33 70
25 36 97
25 47 30
25 60 45
25 69 60
25 98 18
26 9 100
26 11 54
26 18 24
26 22 45
26 28 43
26 34 14
26 41 28
26 48 88
26 62 75
26 67 9
26 68 29
26 82 76
27 3 22
27 15 44
