100 688
0 17 73
0 29 62
0 55 15
0 64 20
0 69 67
0 90 1
0 93 65
0 99 69
1 6 8
1 26 24
1 27 11
1 31 72
1 56 47
2 9 22
2 39 35
2 51 89
2 70 82
2 77 37
2 89 23
2 92 82
3 8 88
3 34 83
3 36 22
3 43 81
3 46 31
3 56 93
3 57 81
3 61 46
3 69 15
4 9 91
4 22 60
4 43 41
4 47 15
4 54 2
4 62 11
4 69 14
4 84 46
4 90 58
4 97 65
5 6 76
5 11 50
5 18 50
5 22 61
5 28 76
5 38 90
5 42 14
5 49 3
5 55 44
5 59 57
5 61 4
5 81 38
5 83 28
5 84 72
5 98 73
6 10 5
6 13 37
6 20 42
6 22 24
6 44 63
6 45 63
7 49 97
7 52 76
7 61 4
7 72 23
7 76 77
7 79 9
7 98 71
8 9 76
8 10 25
8 41 63
8 48 75
8 66 59
8 91 43
9 25 62
9 36 5
9 55 28
9 60 1
9 65 4
10 1 69
10 2 86
10 6 66
10 17 48
10 36 79
10 55 70
10 99 59
11 6 15
11 26 9
11 33 90
11 45 14
11 53 77
11 63 72
11 66 51
11 67 38
11 68 92
11 83 50
12 25 50
12 30 3
12 43 10
12 58 6
12 67 96
12 71 39
12 74 10
13 23 9
13 28 35
13 31 78
13 33 81
13 41 67
13 59 33
13 79 40
13 90 5
14 8 5
14 17 40
14 19 18
14 21 20
14 32 1
14 57 98
14 63 67
14 73 6
14 79 62
14 80 4
14 85 24
14 86 30
14 89 37
14 90 38
14 94 35
15 23 9
15 59 55
15 75 80
15 99 18
16 24 89
16 44 93
16 52 22
16 53 70
16 60 89
16 70 85
16 77 13
16 83 65
16 86 41
16 87 80
16 91 8
17 11 80
17 35 56
17 46 33
17 60 65
17 68 49
17 82 14
18 10 59
18 16 43
18 17 67
18 32 58
18 52 70
18 61 79
18 68 57
18 70 49
18 78 54
19 1 22
19 3 2
19 12 94
19 71 14
19 75 95
19 90 29
19 94 32
20 5 61
20 32 21
20 45 37
20 67 62
20 77 37
20 89 36
21 7 71
21 30 94
21 55 24
21 85 34
22 5 64
22 71 72
22 79 59
22 99 25
23 33 11
23 48 81
23 58 31
23 78 90
23 97 41
24 40 26
24 55 27
24 64 15
24 71 51
24 88 25
24 94 58
25 65 72
25 88 100
26 16 32
26 32 59
26 42 36
26 59 9
26 60 61
26 70 49
26 81 84
27 13 69
27 25 9
27 41 63
27 57 37
27 58 71
27 80 75
27 83 30
27 95 88
28 11 51
28 40 63
28 48 50
28 51 11
28 52 42
28 64 19
28 85 66
29 16 29
29 20 79
29 31 95
29 47 25
29 50 49
29 60 23
29 69 53
29 89 26
29 94 11
30 33 50
30 74 93
30 86 34
30 88 18
31 12 98
31 56 29
31 62 72
31 67 26
31 83 47
31 94 74
32 2 53
32 19 60
32 25 49
32 47 72
32 66 51
32 67 84
32 84 6
32 96 97
33 23 42
33 31 53
33 38 89
33 66 11
34 15 66
34 31 17
34 47 24
34 56 77
34 96 17
34 99 20
35 1 27
35 4 93
35 23 87
35 48 45
35 71 84
