100 681
0 7 26
0 19 84
0 32 47
0 45 55
0 52 3
0 53 84
0 66 3
0 69 85
0 74 68
0 83 77
1 30 71
1 61 20
1 72 77
1 73 48
1 74 31
1 79 22
1 82 28
1 94 24
2 3 100
2 18 19
2 26 2
2 53 51
2 80 75
3 19 90
3 43 17
3 70 8
3 88 7
3 91 56
3 98 44
4 1 26
4 9 54
4 16 56
4 35 12
4 36 11
4 47 54
4 58 39
4 66 56
4 68 28
5 16 33
5 27 71
5 45 48
5 49 99
5 56 21
5 67 37
5 74 75
6 5 23
6 15 63
6 19 68
6 20 73
6 47 62
6 74 36
7 15 45
7 44 87
7 63 49
7 68 58
7 79 31
7 81 99
7 84 39
7 88 30
7 91 3
7 93 4
7 98 62
8 16 20
8 18 87
8 47 28
8 53 70
8 62 2
8 79 66
8 80 40
8 95 11
8 99 39
9 12 31
9 30 32
9 54 16
9 61 78
9 68 56
9 73 34
9 80 31
9 82 50
9 84 75
10 9 73
10 17 3
10 24 77
10 50 47
10 51 88
10 56 71
10 68 70
10 70 42
10 72 19
10 78 54
10 97 93
11 2 77
11 12 19
11 17 59
11 26 34
11 28 39
11 41 9
11 55 31
11 60 44
11 69 29
11 87 29
11 98 21
12 8 56
12 9 40
12 74 31
12 76 12
12 85 40
13 15 1
13 48 6
13 56 90
13 57 62
13 60 3
13 72 95
14 24 79
14 34 79
14 36 85
14 50 48
14 57 27
14 58 95
14 84 99
15 18 58
15 19 100
15 20 88
15 21 95
15 25 54
15 39 29
15 69 47
15 92 46
16 5 44
16 22 63
16 54 70
16 84 63
16 90 38
17 4 33
17 31 24
17 37 46
17 57 9
17 59 11
17 71 38
17 80 46
17 96 59
18 4 67
18 22 50
18 47 44
18 48 82
18 73 88
18 78 57
18 87 99
19 10 18
19 25 91
19 31 91
19 51 1
19 56 12
19 64 65
19 74 22
19 99 62
20 6 93
20 25 36
20 26 48
20 67 24
20 75 32
20 78 22
20 96 26
21 5 58
21 17 14
21 49 5
21 53 48
21 58 57
21 87 30
21 92 23
22 18 8
22 32 100
22 80 88
22 87 39
22 96 96
22 97 21
22 98 53
23 39 43
23 67 23
23 98 36
23 99 93
24 22 49
24 32 3
24 36 81
24 63 50
24 75 31
24 79 44
24 96 72
25 4 77
25 35 85
25 47 87
25 53 99
25 56 25
25 68 33
25 93 8
26 22 25
26 41 19
26 47 9
26 51 91
26 67 57
26 74 78
26 83 68
26 99 90
27 2 9
27 26 3
27 29 24
27 64 33
27 76 96
27 94 24
28 30 83
28 59 36
29 3 8
29 25 92
29 26 76
29 36 47
29 55 17
29 73 3
30 5 26
30 54 91
30 55 4
30 83 36
31 3 86
31 27 70
31 40 85
31 64 88
31 65 99
32 9 46
32 17 51
32 22 77
32 31 61
32 43 19
32 54 79
32 75 62
32 93 53
32 99 51
33 2 65
33 15 17
33 20 26
33 25 58
33 43 99
33 98 99
34 13 89
34 15 17
34 29 83
34 31 2
34 38 92
34 51 35
34 56 37
34 72 44
34 78 8
34 84 70
34 88 70
34 95 99
35 5 22
35 8 89
35 18 73
35 36 14
35 50 76
35 63 4
35 85 81
36 12 50
36 25 14
36 27 62
36 32 88
36 46 51
36 70 11
36 71 66
36 83 43
36 87 17
36 97 100
37 3 16
37 30 24
37 48 18
37 78 20
38 66 67
38 81 79
38 91 35
39 4 8
39 45 21
39 47 16
39 51 41
39 57 5
39 76 3
39 83 4
39 95 24
39 98 79
40 36 85
40 57 86
40 60 96
40 67 17
40 94 27
40 96 29
41 3 73
41 66 55
41 71 31
41 91 70
42 8 95
42 18 10
42 26 51
42 29 50
42 45 18
42 94 34
42 96 14
43 15 37
43 22 2
43 37 19
43 77 5
43 81 18
43 96 23
43 99 53
44 15 16
44 17 83
44 43 11
44 87 13
44 89 46
45 3 36
45 5 32
45 18 82
45 46 8
45 47 43
45 63 31
45 64 67
45 74 90
45 77 73
46 17 58
46 29 37
46 30 94
46 43 36
46 87 25
47 2 99
47 13 31
47 23 74
47 39 1
47 62 78
47 80 91
47 98 12
48 31 60
48 36 87
48 73 86
48 75 46
48 77 99
48 81 22
48 92 20
49 26 67
49 33 87
49 35 59
49 45 70
49 84 4
49 92 96
50 11 4
50 23 6
50 29 36
50 35 50
50 40 8
50 56 14
50 67 49
50 98 16
51 1 17
51 9 15
51 14 41
51 33 80
51 39 66
51 49 15
51 61 43
51 84 21
51 85 63
52 16 98
52 25 50
52 48 53
52 58 92
52 59 24
52 80 82
53 8 91
53 20 81
53 26 63
53 44 39
53 82 80
54 3 36
54 9 48
54 19 89
54 20 72
54 62 38
54 65 28
54 70 77
54 81 80
54 84 24
54 88 1
55 22 81
55 25 23
55 84 1
55 87 98
55 88 85
56 14 24
56 22 13
56 36 22
56 48 91
56 61 7
56 64 51
56 80 71
56 90 17
57 15 46
57 19 89
57 28 71
57 60 99
57 74 69
57 95 3
58 16 74
58 78 60
58 94 63
59 9 25
59 47 97
59 50 45
59 58 19
59 93 77
60 1 41
60 53 31
60 54 53
60 56 77
60 84 5
60 89 95
60 99 50
61 5 48
61 10 86
61 13 100
61 20 27
61 77 96
61 80 7
61 81 84
61 91 10
62 54 80
62 55 4
62 71 51
62 73 64
