100 684
0 10 35
0 26 28
0 35 11
0 40 89
0 42 31
0 46 12
0 50 54
0 59 45
0 64 10
1 14 5
1 19 53
1 41 82
1 60 63
1 70 82
1 93 29
1 98 16
2 53 70
2 68 90
2 72 34
2 80 87
2 84 68
2 90 19
3 4 44
3 17 83
3 18 16
3 29 33
3 44 91
3 59 99
3 76 68
3 85 48
3 92 24
4 20 52
4 24 85
4 89 57
4 92 94
4 99 91
5 10 71
5 17 35
5 27 37
5 28 56
5 34 29
5 63 24
5 90 16
5 94 86
5 97 93
6 10 66
6 14 98
6 19 84
6 37 74
6 40 95
6 45 89
6 68 30
6 84 49
6 85 24
6 99 25
7 3 28
7 27 59
7 34 16
7 45 21
7 50 15
7 62 94
7 66 65
7 84 68
7 95 62
8 34 48
8 36 10
8 41 14
8 44 29
8 50 28
8 60 70
8 98 96
9 31 38
9 67 58
9 73 57
9 83 46
10 1 17
10 38 71
10 41 27
10 51 15
10 79 22
10 85 75
10 94 60
11 43 40
11 56 9
11 64 83
11 91 2
11 99 98
12 27 23
12 29 44
12 66 63
12 74 7
12 87 13
12 94 60
13 3 93
13 11 51
13 12 29
13 19 2
13 26 76
13 68 88
13 71 24
14 25 38
14 57 95
14 67 65
14 76 9
14 85 61
14 99 65
15 23 38
15 27 5
15 46 16
15 51 20
15 64 95
15 80 89
15 87 44
15 93 19
16 10 15
16 17 28
16 19 50
16 43 24
16 44 2
16 83 29
16 90 93
17 6 81
17 39 66
17 45 100
17 52 33
17 77 36
17 92 73
17 94 93
17 99 82
18 15 58
18 26 7
18 42 66
18 66 66
18 83 87
18 95 5
19 11 25
19 14 88
19 26 19
19 31 5
19 33 18
19 55 89
19 66 71
19 78 85
19 83 93
19 94 67
20 19 4
20 21 27
20 37 96
20 85 51
21 1 71
21 2 100
21 33 15
21 45 32
21 53 44
21 62 4
21 75 47
22 4 51
22 17 81
22 18 7
22 20 32
22 31 41
22 71 79
23 3 32
23 14 59
23 68 12
23 84 28
23 86 4
24 13 26
24 15 41
24 41 7
24 68 61
24 76 14
25 7 25
25 24 91
25 30 1
25 58 78
25 60 2
25 78 8
25 86 96
25 90 80
25 99 74
26 19 71
26 46 83
26 75 43
26 87 65
26 95 66
27 22 51
27 35 58
27 36 35
27 60 2
27 62 62
27 65 57
27 81 78
28 1 3
28 7 3
28 18 81
28 23 33
28 42 61
28 46 33
28 68 19
28 76 27
28 82 92
28 90 78
29 4 88
29 5 79
29 10 18
29 72 51
29 87 45
29 90 61
29 93 16
30 3 87
30 23 4
30 26 12
30 38 67
30 44 12
30 45 99
30 68 64
30 78 84
30 79 30
30 87 28
30 99 42
31 61 75
31 66 53
31 74 48
31 94 8
32 6 100
32 21 49
32 23 33
32 62 89
32 65 81
32 72 29
32 83 73
32 88 59
33 29 10
33 32 82
33 58 67
33 60 52
33 62 92
33 71 68
33 87 12
34 37 59
34 60 50
34 75 82
34 98 24
35 2 25
35 4 69
35 23 35
35 31 42
35 41 32
35 42 65
35 71 64
35 80 10
35 82 30
36 3 97
36 5 8
36 25 19
36 58 15
36 79 38
36 85 11
37 48 98
38 29 79
38 37 54
38 58 94
38 60 66
38 72 35
38 83 93
39 14 10
39 16 8
39 21 25
39 31 14
39 38 59
39 46 71
39 54 45
39 62 91
40 8 42
40 41 40
40 45 45
40 59 76
41 9 2
41 55 30
41 89 91
41 93 88
42 23 3
42 65 52
42 82 99
43 6 54
43 7 2
43 12 53
43 16 24
43 30 36
43 40 74
43 72 67
43 73 41
43 85 47
43 86 34
43 89 38
43 97 14
44 1 99
44 10 78
44 18 2
44 26 84
44 35 80
44 61 84
44 63 29
44 73 21
44 78 93
44 89 47
45 5 13
45 42 22
45 65 42
45 98 45
46 19 27
46 31 19
46 58 18
46 61 3
46 65 65
46 67 22
46 68 3
46 70 37
46 78 43
46 84 35
46 86 93
46 94 91
47 14 15
47 17 14
47 18 59
47 20 2
47 22 73
47 73 96
47 92 65
47 98 24
48 1 28
48 5 32
48 6 69
48 19 100
48 22 38
48 29 37
48 34 24
48 39 96
48 94 49
49 5 65
49 14 80
49 18 88
49 19 82
49 24 30
49 32 11
49 47 89
49 57 59
49 66 90
49 91 28
49 96 62
50 32 73
50 34 24
50 58 66
50 61 22
50 94 85
51 7 55
51 32 39
51 42 47
51 95 17
51 98 71
52 53 20
52 58 82
52 90 54
52 99 13
53 3 52
53 8 65
53 50 96
53 54 78
53 74 16
53 94 58
54 28 38
54 37 86
54 44 73
54 70 5
54 71 75
54 77 50
54 79 31
54 89 87
54 96 20
55 19 5
55 31 77
55 34 76
55 42 89
55 72 41
55 88 77
55 95 87
56 2 24
56 5 30
56 15 50
56 31 52
56 35 56
56 37 34
56 39 92
56 57 73
56 76 80
56 85 61
56 90 65
57 6 60
57 36 98
57 44 91
57 54 90
57 77 54
57 90 53
57 96 75
58 5 20
58 10 1
58 23 21
58 24 40
58 29 47
58 44 5
58 64 68
58 67 68
59 12 43
59 30 83
59 38 81
59 48 41
59 49 54
59 55 55
59 90 74
