100 691
0 8 13
0 10 88
0 16 33
0 43 75
0 45 40
0 53 9
0 55 86
0 84 79
0 87 98
1 6 7
1 13 92
1 24 43
1 26 36
1 49 52
1 56 61
1 87 55
2 13 97
2 30 54
2 50 68
2 56 29
2 65 53
2 92 7
2 97 33
3 28 78
3 37 3
3 43 3
3 67 88
3 69 45
3 72 95
3 77 61
3 92 50
4 1 40
4 18 49
4 56 79
4 72 20
4 73 91
5 9 7
5 11 49
5 37 34
5 77 31
5 82 84
5 90 48
6 8 69
6 10 52
6 14 90
6 22 97
6 25 21
6 30 21
6 69 22
6 90 2
7 1 38
7 6 77
7 19 92
7 26 19
7 46 61
7 65 46
8 2 64
8 5 23
8 22 13
8 24 54
8 32 11
8 41 60
8 51 55
8 62 46
8 64 17
8 69 7
8 71 92
8 74 29
8 86 63
9 1 86
9 60 25
9 70 100
9 82 72
10 8 37
10 36 55
10 50 83
10 58 87
10 77 86
10 78 30
10 94 54
11 2 33
11 8 21
11 23 90
11 24 18
11 36 15
11 52 8
11 63 87
11 79 19
11 90 62
11 91 84
12 4 63
12 9 7
12 19 27
12 49 50
12 55 52
12 68 3
12 71 46
12 77 32
12 95 23
13 4 33
13 14 94
13 25 43
13 27 7
13 37 12
13 52 85
13 58 28
13 69 63
13 77 83
13 92 44
14 10 83
14 28 82
14 35 97
14 40 32
14 56 8
14 64 6
14 77 54
14 90 6
15 11 53
15 36 25
15 40 46
15 53 70
15 59 39
15 62 35
15 63 26
15 67 74
15 85 29
16 11 99
16 32 43
16 39 27
16 42 75
16 60 51
16 76 94
16 81 76
17 1 30
17 24 98
17 54 69
17 77 42
17 88 25
18 10 48
18 25 73
18 68 63
18 73 77
18 84 81
18 85 78
18 90 9
18 96 76
19 17 22
19 20 85
19 33 42
19 38 63
19 57 85
19 66 10
19 76 82
19 83 18
19 84 4
19 99 27
20 13 64
20 15 41
20 34 46
20 53 90
20 84 37
21 1 31
21 5 2
21 49 79
21 53 35
21 70 19
21 88 96
22 2 82
22 19 7
22 42 45
22 58 12
22 63 94
22 89 15
22 95 98
23 15 5
23 28 15
23 49 56
23 75 78
24 2 7
24 16 54
24 17 89
24 35 96
24 75 78
24 82 95
24 85 8
24 90 22
25 39 100
25 63 29
25 66 6
25 75 72
25 92 99
26 2 64
26 6 27
26 24 53
26 50 31
26 77 20
26 82 20
26 99 13
27 11 51
27 42 78
27 59 72
27 99 55
28 1 70
28 80 33
28 84 80
28 96 27
29 27 68
29 35 93
29 47 55
29 79 4
29 84 41
30 18 97
30 28 3
30 53 90
30 57 74
30 66 4
30 99 37
31 10 57
31 25 86
31 27 7
31 57 58
31 58 93
31 59 81
31 69 52
31 76 38
31 79 5
31 88 34
32 18 45
32 29 77
32 45 78
32 56 64
32 58 79
33 2 45
33 5 82
33 43 11
33 50 58
33 69 65
33 71 98
33 73 50
33 74 68
33 76 24
33 80 61
33 94 45
34 15 38
34 49 80
34 62 49
34 67 66
34 77 39
34 98 41
35 2 16
35 17 3
35 36 12
35 59 41
35 70 53
35 77 5
36 9 80
36 10 94
36 40 15
36 42 3
36 53 30
37 6 93
37 11 46
37 49 11
37 69 17
37 70 53
37 77 20
38 23 90
38 36 52
38 55 78
38 57 55
38 72 57
38 80 32
38 95 11
39 1 12
39 10 65
39 18 82
39 19 54
39 22 30
39 24 100
39 40 37
39 58 21
39 61 52
39 62 44
39 65 45
40 18 10
40 30 67
40 36 92
40 42 87
40 76 45
40 83 50
41 2 98
41 27 31
41 28 4
41 39 42
41 59 79
42 5 82
42 7 11
42 28 81
42 61 18
42 82 77
42 98 65
43 3 65
43 18 97
43 31 14
43 40 1
43 49 30
44 4 68
44 36 1
44 49 69
44 52 67
44 61 22
44 68 14
44 95 42
45 3 72
45 10 64
45 25 32
45 29 99
45 30 95
45 89 32
45 99 81
46 29 48
46 33 95
46 36 96
46 60 68
46 65 11
46 83 34
47 12 7
47 34 63
47 39 94
47 40 56
47 49 72
47 58 25
47 66 34
47 91 85
47 94 2
48 2 67
48 6 78
48 13 68
48 22 3
48 25 75
48 27 29
48 29 96
48 31 3
48 42 89
48 76 76
48 77 62
49 9 1
49 31 1
49 60 2
49 67 52
49 72 31
49 76 46
49 77 35
49 81 15
49 84 61
50 38 40
50 62 49
50 72 83
51 1 96
51 9 39
51 10 42
51 17 13
51 32 37
51 39 65
51 56 94
51 57 26
51 82 30
51 98 74
52 10 6
52 24 70
52 40 93
52 51 30
52 90 95
53 4 20
53 7 16
53 24 26
53 25 80
53 40 30
53 43 78
53 65 99
53 80 58
53 83 73
53 87 79
53 88 53
53 89 93
53 98 65
54 8 12
54 25 94
54 28 32
54 79 58
54 89 28
54 91 2
54 97 15
54 99 7
55 5 76
55 14 35
55 33 14
55 63 52
55 98 94
56 11 5
56 12 38
56 13 31
56 15 28
56 25 28
56 26 7
56 27 96
56 48 63
56 59 78
56 62 48
56 71 17
56 74 82
56 88 83
57 5 68
57 14 70
57 15 99
