100 678
0 32 55
0 38 72
0 42 31
0 63 27
0 71 55
0 80 59
0 93 92
0 96 7
0 97 73
1 15 84
1 55 21
1 74 39
1 83 66
1 97 34
2 3 6
2 4 17
2 10 80
2 17 13
2 25 62
2 44 12
2 55 32
2 70 38
2 97 3
3 2 14
3 87 32
3 92 81
3 95 24
3 96 79
4 2 9
4 6 75
4 21 3
4 33 87
4 57 30
4 58 15
4 75 17
4 79 55
4 80 25
4 81 80
4 90 97
4 92 89
4 98 4
5 3 69
5 15 87
5 32 33
5 38 42
5 44 12
5 47 37
5 77 42
5 89 80
5 90 32
6 22 46
6 42 28
6 44 66
6 73 6
6 95 2
7 21 84
7 48 36
7 49 19
7 61 58
7 68 61
7 86 80
7 89 77
8 2 63
8 23 91
8 38 100
8 69 62
8 91 67
9 6 51
9 11 16
9 14 90
9 31 24
9 32 57
9 44 35
9 53 39
9 54 48
9 65 76
9 91 60
9 94 71
9 98 14
10 11 22
10 16 89
10 26 16
10 33 25
10 71 32
10 79 84
10 92 85
10 98 24
11 24 8
11 54 30
11 68 57
11 78 13
11 83 10
11 86 15
11 92 13
12 3 51
12 8 72
12 23 60
12 32 17
12 41 64
12 54 95
12 71 4
12 93 21
13 4 72
13 6 47
13 23 44
13 46 55
13 52 41
13 57 31
13 61 58
13 84 11
13 89 49
13 94 43
14 1 55
14 9 32
14 77 18
14 92 11
14 97 57
15 37 89
15 45 47
15 58 95
15 64 90
15 70 9
15 85 91
16 4 21
16 5 38
16 7 36
16 12 37
16 21 14
16 22 80
16 49 35
17 2 52
17 7 92
17 34 69
17 42 5
17 54 69
17 80 34
17 82 43
17 86 73
17 87 94
17 90 67
17 91 69
18 45 32
18 50 19
18 55 52
18 71 93
18 82 89
19 2 46
19 8 42
19 27 80
19 40 15
19 41 82
19 61 73
19 64 49
19 66 36
19 69 29
19 85 28
20 2 53
20 13 64
20 14 83
20 35 19
20 41 30
20 57 55
20 63 82
20 87 88
21 4 43
21 8 24
21 10 54
21 20 17
21 30 25
21 35 34
21 36 29
22 1 51
22 10 1
22 12 74
22 20 88
22 35 33
22 47 7
22 48 33
22 73 73
22 84 37
22 87 41
23 32 31
23 60 50
23 67 28
24 7 94
24 14 41
24 26 51
24 29 43
24 46 74
24 49 11
24 62 56
24 69 46
24 79 26
24 94 22
25 8 21
25 10 15
25 62 88
25 65 48
25 84 45
25 91 31
26 17 11
26 31 16
26 84 43
27 13 42
27 38 85
27 51 75
27 76 91
27 97 13
28 1 66
28 6 47
28 46 90
28 48 86
28 64 87
28 68 64
28 83 98
28 91 92
28 92 91
29 7 27
29 14 32
29 15 16
29 31 87
29 48 77
29 64 15
29 76 13
29 82 75
29 83 20
29 84 17
29 86 97
29 87 3
30 19 86
30 22 80
30 28 32
30 40 47
30 52 64
30 79 6
30 82 65
30 85 48
31 2 4
31 19 4
31 47 25
31 61 72
32 23 26
32 46 1
32 57 98
32 58 96
32 59 71
32 68 66
33 8 81
33 13 1
33 32 16
33 38 67
33 68 42
33 73 82
34 1 71
34 13 4
34 42 78
34 84 98
35 15 78
35 25 52
35 61 97
35 72 7
36 57 97
36 61 24
36 65 43
36 75 5
36 76 6
36 77 67
37 22 56
37 36 72
37 51 38
37 89 27
38 56 54
38 59 63
38 78 17
39 3 69
39 14 17
39 15 40
39 18 73
39 36 46
39 62 44
39 94 48
40 7 57
40 36 32
40 44 6
40 54 96
40 86 40
41 4 97
41 12 60
41 19 79
41 26 93
41 48 62
41 82 87
41 94 10
42 1 74
42 36 48
42 45 16
42 50 89
42 62 81
43 7 36
43 53 46
43 67 53
43 81 68
44 26 77
44 53 34
44 58 33
44 59 11
44 72 94
44 73 66
44 78 32
45 18 3
45 31 91
45 39 61
45 55 10
45 57 38
45 74 70
45 82 74
45 95 2
46 4 4
46 17 39
46 24 61
46 35 38
46 47 72
47 12 43
47 65 19
47 76 64
47 88 37
48 1 95
48 12 9
48 26 66
48 42 23
48 50 73
48 65 25
48 72 79
48 83 45
48 93 71
49 14 30
49 29 40
49 42 52
49 55 14
49 56 43
49 57 33
49 86 90
50 69 67
50 74 100
50 94 44
51 2 21
51 16 85
51 45 100
51 47 7
51 82 79
51 96 79
52 14 64
52 22 28
52 45 68
52 74 48
52 82 2
53 5 2
53 7 2
53 35 81
53 39 3
53 60 34
53 71 82
54 25 89
54 28 63
54 44 16
54 46 81
54 53 6
54 55 37
54 64 77
54 69 29
54 76 71
54 83 12
54 88 99
54 95 60
55 5 86
55 30 58
55 52 53
55 81 13
56 45 94
56 54 17
56 60 42
56 67 91
56 84 99
57 22 26
57 34 83
57 84 41
57 97 72
58 26 62
58 30 83
58 36 38
58 70 49
58 71 96
58 77 62
58 90 60
59 5 98
59 9 79
59 12 37
59 41 92
59 84 7
59 94 18
59 97 73
60 3 60
60 4 38
60 5 90
60 11 59
60 13 43
60 19 18
60 62 50
60 78 60
60 84 37
61 32 88
61 40 91
61 44 61
61 64 84
61 66 18
61 79 21
62 7 29
62 36 52
62 41 74
62 58 25
62 59 50
62 71 23
62 82 95
62 92 64
63 9 3
63 16 6
63 42 89
64 3 42
64 19 59
64 22 27
64 28 39
64 31 7
64 54 10
64 58 89
64 73 50
64 75 96
64 90 85
64 97 27
65 29 98
65 35 87
65 49 52
65 87 82
66 11 42
66 14 27
66 18 13
66 25 84
66 29 39
66 40 15
66 56 43
66 58 90
66 80 37
66 97 88
66 98 91
67 1 59
67 6 24
67 10 50
67 24 67
67 31 59
67 34 76
67 46 84
67 50 73
67 77 89
67 84 35
67 91 32
68 36 56
68 58 33
68 72 84
68 75 43
68 87 40
69 2 99
69 4 69
69 11 82
69 12 62
69 23 33
69 39 48
70 24 47
70 44 9
70 58 45
70 59 50
70 98 57
71 11 49
71 24 11
71 35 85
71 77 9
71 83 35
72 17 34
72 33 84
72 56 26
72 68 10
72 70 100
72 81 50
72 86 2
72 92 20
73 1 23
73 3 3
73 23 23
73 26 75
73 33 93
73 46 100
73 47 36
73 56 63
73 61 14
73 94 58
74 4 75
74 5 82
74 19 60
74 34 42
74 54 66
74 55 81
74 67 59
74 68 99
74 72 57
74 81 3
74 87 75
75 18 79
75 24 19
75 26 8
75 44 26
75 56 56
75 63 7
75 93 100
76 13 87
76 41 62
76 47 82
76 55 7
76 81 76
76 85 3
76 88 5
76 98 72
77 11 3
77 33 34
77 39 19
77 40 76
77 55 69
77 75 58
77 76 65
77 87 98
77 99 66
78 11 58
78 63 52
78 65 61
78 70 66
78 74 8
78 87 93
78 92 37
79 6 71
79 15 14
79 21 47
79 31 71
79 40 2
79 43 54
79 68 30
79 70 48
79 73 45
80 15 98
80 55 44
80 62 11
80 71 78
80 73 23
80 76 94
80 89 8
80 94 65
81 4 66
81 11 41
81 26 59
81 35 100
81 46 21
81 58 27
81 68 65
81 78 87
81 87 43
82 11 65
82 23 74
82 87 58
83 3 64
83 8 22
83 15 9
83 37 57
83 41 57
83 50 41
83 55 49
83 56 52
83 72 81
84 2 29
84 8 31
84 32 97
84 33 23
84 52 57
84 92 44
85 15 72
85 21 69
85 34 53
85 42 91
85 51 29
85 71 2
85 94 35
86 14 1
86 22 86
86 24 57
86 48 75
86 68 31
86 72 86
86 82 59
87 14 26
87 41 56
87 66 95
87 83 8
88 11 5
88 13 51
88 16 80
88 35 97
88 37 64
88 71 37
88 86 4
88 89 44
89 15 58
89 37 14
89 57 67
89 60 6
89 62 47
89 73 18
89 78 24
89 91 64
90 13 50
90 26 89
90 46 90
90 63 33
90 89 42
90 98 9
91 24 96
91 28 40
91 37 28
91 42 50
91 55 36
91 79 31
92 26 6
92 46 77
92 53 91
92 69 74
92 85 53
92 86 72
92 94 81
93 8 1
93 10 17
93 15 25
93 21 90
93 40 57
93 43 97
93 62 11
93 76 84
93 81 79
94 11 23
94 18 97
94 20 49
94 28 17
94 50 34
94 87 21
95 28 88
95 39 32
95 40 32
95 46 92
95 51 91
95 54 59
95 87 8
96 38 64
96 57 39
96 74 81
96 90 38
97 7 84
97 36 65
97 40 95
97 82 18
97 98 37
98 10 34
98 64 91
98 65 97
98 66 9
98 99 96
