100 685
0 6 40
0 15 60
0 34 9
0 48 81
0 57 82
0 67 39
0 91 70
1 2 32
1 37 19
1 52 72
1 74 59
1 97 37
2 19 91
2 28 56
2 39 16
2 42 44
2 48 57
2 61 62
2 85 13
3 30 6
3 55 89
3 57 4
3 65 5
4 6 30
4 33 21
4 37 87
4 60 93
4 74 41
4 93 84
4 94 96
5 13 94
5 21 49
5 37 71
5 44 99
5 70 59
5 73 3
5 84 85
5 85 96
6 16 7
6 31 81
6 36 29
6 40 5
6 46 60
6 48 15
6 67 46
6 84 88
6 96 35
7 15 36
7 18 40
7 20 53
7 50 39
7 96 91
8 14 84
8 35 39
8 81 79
8 94 88
8 97 69
9 5 40
9 36 100
9 41 3
9 55 89
9 62 20
9 73 9
9 99 27
10 8 16
10 16 45
10 26 61
10 32 27
10 34 9
10 41 96
10 46 73
10 57 68
10 63 88
10 77 54
10 97 41
10 99 45
11 1 39
11 10 1
11 57 99
11 69 13
11 71 35
11 80 25
11 96 71
12 41 58
12 48 93
12 53 67
12 55 44
12 73 77
12 80 46
13 15 58
13 17 39
13 44 52
13 45 69
13 75 25
13 83 40
13 85 71
13 87 7
13 88 33
13 91 1
14 9 43
14 21 55
14 27 23
14 30 91
14 33 17
14 56 10
14 69 34
15 14 14
15 18 12
15 78 50
15 90 57
16 10 98
16 15 5
16 38 13
16 57 99
16 60 29
16 63 19
16 69 88
16 90 41
16 96 96
17 1 46
17 8 30
17 13 79
17 24 29
17 32 35
17 40 35
17 42 1
17 57 5
17 66 43
17 87 58
18 8 51
18 20 5
18 57 3
18 72 87
18 91 30
19 15 78
19 43 78
19 51 49
19 91 52
20 28 100
20 29 75
20 51 93
20 75 68
21 3 37
21 8 74
21 30 26
21 50 62
21 60 96
21 65 26
21 68 3
22 18 82
22 42 28
22 44 81
22 46 19
22 48 16
22 62 54
22 69 48
22 78 61
23 39 99
23 65 63
23 66 71
23 76 16
24 1 97
24 15 63
24 22 18
24 32 10
24 62 69
24 82 78
24 83 100
25 27 50
25 35 89
25 58 22
25 61 32
25 68 1
25 70 47
25 87 70
26 12 90
26 17 86
26 22 52
26 46 1
26 48 45
26 68 4
26 80 21
27 12 52
27 29 7
27 32 68
27 38 20
27 49 22
27 58 2
27 65 9
27 74 36
27 84 83
27 91 2
27 94 25
27 96 62
28 12 69
28 16 98
28 78 90
29 14 56
29 43 22
29 46 67
29 54 85
29 65 45
29 77 82
30 1 88
30 24 13
30 34 58
30 62 18
30 65 13
30 69 42
30 98 1
31 8 34
31 18 2
31 87 71
31 92 41
31 94 90
32 15 86
32 55 48
32 60 45
32 64 74
32 69 16
32 83 65
32 85 15
32 88 42
33 8 87
33 17 96
33 37 62
33 57 40
33 58 98
33 67 23
33 73 61
33 79 5
33 99 3
34 4 65
34 5 26
34 9 34
34 36 76
34 38 89
34 39 89
34 46 75
34 60 2
34 75 80
35 10 41
35 14 1
35 32 71
35 33 71
35 51 96
35 59 62
35 66 97
35 74 80
36 10 73
36 14 81
36 19 14
36 29 66
36 49 5
36 52 96
36 63 42
36 92 27
37 6 49
37 23 62
37 25 31
37 47 87
37 54 95
37 65 27
37 68 37
37 78 41
37 84 6
37 88 35
37 99 29
38 16 85
38 25 60
38 61 12
38 79 95
38 86 81
38 95 33
39 11 52
39 24 94
39 28 89
39 47 15
39 52 10
39 57 48
39 81 53
39 94 70
40 12 86
40 19 52
40 20 64
40 23 64
40 34 83
40 82 17
41 26 76
41 57 93
41 62 2
41 79 82
41 99 11
42 8 48
42 41 56
42 65 95
42 66 86
43 1 94
43 12 60
43 18 52
43 24 40
43 48 28
43 64 37
43 76 27
43 81 57
44 16 61
44 32 2
44 46 37
44 51 69
44 68 20
44 71 100
45 23 41
46 35 22
46 58 45
46 65 5
46 69 24
46 77 5
46 81 73
47 20 31
47 23 44
47 35 57
47 50 57
47 62 65
47 74 74
47 83 13
48 12 20
48 17 46
48 28 78
48 38 78
48 39 40
48 80 31
48 94 10
49 9 69
49 11 30
49 19 1
49 29 84
49 33 62
49 35 86
49 40 12
49 45 62
49 60 90
49 62 39
49 65 3
50 2 89
50 31 22
50 55 37
50 63 27
50 74 91
50 83 77
50 87 74
50 90 80
50 91 3
51 11 57
51 38 72
51 50 88
51 67 3
51 71 66
52 19 57
52 29 1
52 30 89
52 41 62
52 60 90
52 66 75
52 75 24
52 83 74
53 3 73
53 27 32
53 46 39
53 59 86
53 68 31
53 71 17
53 82 55
53 97 58
54 22 83
54 26 74
54 65 54
54 74 23
54 81 41
55 40 26
55 76 97
55 83 51
55 86 22
56 4 93
56 47 11
56 63 81
56 77 9
56 94 31
56 99 26
57 3 90
57 9 59
57 25 58
57 38 60
57 66 96
57 68 13
57 87 1
58 8 54
58 10 6
58 19 15
58 20 59
58 52 81
58 54 23
58 56 75
58 62 8
58 65 5
59 5 68
59 26 11
59 35 46
59 38 86
59 42 49
59 43 8
59 52 52
60 4 25
60 7 46
60 46 28
60 61 41
60 68 95
60 76 20
60 83 89
60 97 79
61 5 27
61 19 38
61 29 8
61 47 28
61 51 56
61 76 74
61 98 1
62 9 91
62 12 4
62 16 87
62 26 58
62 32 43
62 39 5
62 47 75
62 68 78
62 74 71
62 84 7
62 88 60
63 8 68
63 19 39
63 22 47
63 35 54
63 37 33
63 58 42
63 75 93
63 90 66
64 38 40
64 45 8
64 55 6
64 60 5
64 65 95
64 94 2
65 5 38
65 10 65
65 25 78
