100 685
0 22 62
0 29 3
0 65 80
0 66 4
1 2 39
1 22 85
1 25 85
1 33 40
1 34 39
1 68 47
1 81 53
1 84 12
1 90 33
1 93 66
1 94 66
1 98 45
2 4 59
2 35 32
2 51 51
2 60 79
2 62 73
2 68 7
2 73 1
2 96 60
3 11 61
3 23 25
3 26 64
3 43 60
3 56 83
3 76 72
3 99 73
4 3 43
4 21 34
4 24 19
4 32 10
4 41 78
4 76 52
4 85 87
4 96 60
5 6 35
5 17 99
5 27 74
5 35 47
5 68 85
5 72 63
5 90 2
5 92 52
5 99 17
6 1 76
6 12 19
6 15 1
6 39 69
6 44 48
6 46 57
6 48 18
6 53 78
6 55 43
6 59 74
6 75 75
6 93 52
6 97 38
7 14 12
7 19 88
7 29 18
7 33 8
7 37 82
7 51 75
7 73 42
7 91 68
8 14 5
8 23 72
8 30 71
8 32 15
8 62 65
8 73 66
8 87 22
9 13 75
9 22 39
9 55 63
9 72 87
9 78 33
9 82 38
10 13 79
10 36 73
10 44 86
10 65 52
10 79 74
10 81 78
10 89 60
11 17 34
11 18 10
11 31 54
11 33 100
11 39 45
11 60 73
11 75 14
11 76 10
11 77 28
12 23 4
12 35 90
12 49 24
12 99 13
13 4 63
13 7 24
13 10 29
13 61 93
13 63 35
13 69 41
13 84 97
13 98 58
14 26 32
14 40 70
14 60 72
15 11 12
15 13 4
15 17 48
15 38 76
15 46 33
15 64 4
15 73 25
15 78 70
15 97 95
16 45 6
16 50 80
16 52 28
16 62 14
16 69 50
16 72 55
16 93 61
16 94 88
17 12 99
17 53 78
17 54 26
17 85 16
17 92 56
17 93 93
17 95 2
18 13 28
18 28 85
18 68 49
18 86 4
18 94 3
19 5 20
19 27 90
19 42 46
19 44 44
19 51 61
19 58 14
19 79 64
20 5 44
20 10 35
20 14 96
20 23 69
20 44 74
20 54 51
21 27 79
21 42 49
21 53 86
22 2 84
22 15 72
22 38 11
22 53 55
22 54 39
22 58 72
22 87 83
22 93 90
22 95 45
23 21 49
23 38 35
23 41 4
23 61 15
23 64 49
23 67 35
23 94 78
24 2 15
24 48 4
24 75 70
24 80 67
24 92 80
25 16 59
25 24 78
25 36 75
25 42 31
25 73 88
25 74 6
25 78 52
25 94 88
26 18 10
26 34 58
26 51 27
26 54 98
26 72 69
26 80 6
27 7 49
27 8 97
27 32 46
27 61 70
27 70 83
27 74 33
