100 685
0 10 93
0 26 9
0 27 84
0 28 96
0 49 77
0 71 74
0 91 82
0 92 68
0 94 38
0 97 16
1 9 86
1 12 8
1 16 89
1 62 33
1 76 8
1 84 24
1 94 75
2 3 29
2 4 66
2 56 28
2 57 28
2 59 82
2 63 3
2 64 51
2 68 18
2 69 7
2 93 89
3 15 54
3 19 54
3 29 27
3 54 50
3 62 23
3 83 2
3 84 33
3 85 27
3 91 60
3 97 3
4 23 61
4 39 33
4 61 98
5 2 65
5 23 8
5 62 91
5 83 10
6 12 75
6 27 19
6 42 14
6 79 66
6 84 66
7 8 51
7 24 18
7 34 24
7 42 21
7 45 100
7 47 95
7 53 25
7 60 79
7 84 81
7 88 34
7 92 12
8 3 70
8 14 60
8 15 75
8 19 38
8 24 13
8 26 33
8 27 43
8 51 25
8 76 81
8 81 32
8 90 1
8 91 92
9 23 62
9 32 40
9 43 49
9 53 20
9 74 39
9 81 59
9 93 70
10 7 10
10 13 75
10 15 3
10 37 60
10 39 75
10 43 55
10 47 46
10 67 55
10 79 16
10 90 1
11 2 94
11 31 26
11 39 22
11 40 39
11 45 5
11 53 50
11 55 89
11 63 5
11 77 13
11 79 27
11 83 85
11 96 9
12 22 69
12 29 50
12 45 83
12 55 70
12 61 66
12 62 48
12 87 18
12 91 94
12 96 93
13 2 48
13 7 22
13 8 40
13 14 14
13 25 34
13 26 2
13 37 46
13 44 60
13 58 5
13 69 8
13 80 28
13 87 63
14 7 50
14 15 67
14 39 19
14 86 21
15 4 47
15 12 60
15 27 8
15 32 97
15 33 10
15 70 84
15 75 68
16 13 9
16 30 64
16 52 95
16 95 89
17 1 34
17 12 9
17 29 59
17 65 64
17 92 40
18 12 22
18 13 67
18 19 72
18 25 79
18 36 20
18 43 22
18 51 38
18 65 7
18 78 5
19 22 54
19 25 87
19 66 67
19 77 60
19 88 51
20 3 61
20 23 96
20 30 13
20 40 47
20 78 65
20 81 59
21 29 83
21 32 47
21 66 80
22 19 9
22 63 37
22 91 76
23 1 70
23 33 34
23 35 27
23 44 82
23 72 20
23 77 10
24 6 29
24 15 47
24 19 6
24 60 44
24 64 87
24 96 24
25 2 47
25 74 43
25 88 7
25 98 61
26 4 74
26 66 27
26 81 91
26 98 59
27 20 78
27 31 33
27 39 87
27 56 35
