100 685
0 14 11
0 47 92
0 48 58
0 51 61
0 52 52
0 81 68
0 82 48
0 96 74
1 5 53
1 16 93
1 17 74
1 23 38
1 31 93
1 35 43
1 39 70
1 45 10
1 73 38
2 40 88
2 52 11
2 71 93
2 78 88
2 82 70
2 84 68
2 95 28
3 5 51
3 6 23
3 7 60
3 19 3
3 32 56
3 52 33
3 92 95
4 9 66
4 25 47
4 36 11
4 38 89
4 45 46
4 70 43
4 81 81
5 19 86
5 40 87
5 73 37
6 22 70
6 83 85
6 88 85
7 1 98
7 6 96
7 13 18
7 20 11
7 33 7
7 39 11
7 43 84
7 51 91
7 63 91
7 72 99
7 82 99
7 94 13
7 98 81
8 66 50
8 76 13
9 17 100
9 25 14
9 34 78
9 40 26
9 41 30
9 43 96
9 68 100
9 91 51
9 93 36
10 33 82
10 41 99
10 47 53
10 69 72
10 80 53
11 16 1
11 38 46
11 44 24
11 50 32
11 73 6
11 83 61
11 87 62
11 97 93
12 6 35
12 17 95
12 30 12
12 34 36
12 35 17
12 38 44
12 56 11
12 64 80
12 91 79
12 93 60
13 34 3
13 63 88
13 73 47
13 74 6
14 8 62
14 72 34
14 74 69
14 90 81
15 30 1
15 32 65
15 44 99
15 52 82
15 68 74
15 92 69
16 7 69
16 8 86
16 31 25
16 48 67
16 57 10
16 83 90
16 96 19
16 99 82
17 37 14
17 68 80
17 88 76
17 97 58
18 26 53
18 27 61
18 30 41
18 41 64
18 60 76
18 69 65
18 70 31
18 83 71
18 98 57
19 12 63
19 24 17
19 28 47
19 49 21
19 53 82
19 62 4
19 84 13
20 9 35
20 26 12
20 39 68
20 53 95
20 58 96
20 75 54
20 84 32
21 2 35
21 29 54
21 46 70
21 50 28
21 55 72
21 62 58
22 39 46
22 62 38
22 94 54
22 97 53
23 33 91
23 36 79
23 42 16
23 74 10
23 93 26
24 20 24
24 22 73
24 23 43
24 48 69
24 54 69
24 72 45
24 74 15
24 93 89
25 11 7
25 26 92
25 84 14
25 96 39
26 7 53
26 18 88
26 19 67
26 59 71
26 67 92
26 98 25
27 1 8
27 3 35
27 18 100
27 29 53
27 37 16
27 51 6
27 72 33
27 76 35
27 98 95
28 20 74
28 21 75
28 35 15
28 45 27
28 66 41
28 69 77
29 2 95
29 9 95
29 14 86
29 19 8
29 22 26
29 47 32
29 61 25
29 74 22
30 13 89
30 23 14
30 35 30
30 40 67
30 46 7
30 48 79
30 53 72
30 57 46
30 81 90
30 82 78
30 93 55
31 23 81
31 66 71
31 70 45
31 71 23
31 96 50
32 36 69
32 67 8
32 69 41
32 92 76
32 93 8
33 15 95
33 87 10
34 3 11
34 16 100
34 67 39
34 76 91
34 84 92
35 26 76
35 29 95
35 34 81
35 50 96
35 56 4
35 57 45
35 63 44
36 4 95
36 5 97
36 28 53
36 71 3
36 73 61
36 79 26
36 81 29
36 83 55
36 94 17
37 27 83
37 28 62
37 49 56
37 51 78
37 54 1
37 58 33
37 71 77
37 91 25
38 2 8
38 4 88
38 14 42
38 19 29
38 27 99
38 44 1
38 55 18
38 64 99
38 77 41
39 10 100
39 17 65
39 19 58
39 32 12
39 54 6
40 11 59
40 43 3
40 48 25
40 54 17
40 55 63
40 62 89
40 69 29
40 73 14
40 77 85
40 81 3
40 82 92
40 91 82
41 18 62
41 22 24
41 27 58
41 47 39
41 56 22
41 62 85
41 71 73
41 79 55
41 82 84
42 1 28
42 4 26
42 6 67
42 17 45
42 43 49
42 47 66
42 71 52
42 93 76
43 9 96
43 15 34
43 23 24
43 39 17
43 75 30
43 82 40
44 21 64
44 26 17
44 35 80
44 45 73
44 64 5
44 92 28
44 98 94
44 99 22
45 6 19
45 31 64
45 38 49
46 15 64
46 57 32
46 59 83
46 67 34
46 71 35
46 77 80
47 40 63
47 44 65
47 46 16
47 50 65
47 52 9
47 54 91
47 62 8
47 70 95
47 87 38
48 37 86
48 40 56
48 47 60
48 65 71
48 66 94
48 75 79
48 83 98
49 13 4
49 20 70
49 22 19
49 62 45
49 75 4
49 81 12
49 93 97
50 5 28
50 13 59
50 26 44
50 45 67
50 48 26
50 77 17
50 83 64
50 92 77
51 9 16
51 21 39
51 27 7
51 55 93
51 67 57
51 90 57
52 2 51
52 4 67
52 18 11
52 21 9
52 57 43
52 67 51
52 74 4
52 95 12
53 22 81
53 25 78
53 41 45
53 57 88
53 68 69
53 70 8
53 72 26
53 79 82
53 86 92
53 99 17
54 7 62
54 12 9
54 20 67
54 24 28
54 28 41
54 36 11
54 46 100
54 55 64
54 61 3
54 90 63
55 21 54
55 24 86
55 29 84
55 31 12
55 49 22
55 52 21
55 67 62
56 7 53
56 40 95
56 47 82
56 73 53
56 75 87
56 86 49
56 87 86
56 94 96
56 96 5
57 27 45
57 43 95
57 45 28
57 73 88
58 8 46
58 34 58
58 43 62
58 59 90
58 71 66
58 79 34
59 14 3
59 20 12
59 26 49
59 44 69
59 47 69
59 65 36
59 67 33
59 70 20
59 81 27
59 96 6
60 17 41
60 27 4
60 38 42
60 41 92
60 69 63
60 95 9
61 7 46
61 21 100
61 29 25
61 42 10
61 75 73
62 10 10
62 15 73
62 37 81
62 72 98
62 97 1
63 1 58
63 44 17
63 48 61
63 85 65
64 20 39
64 53 14
64 65 33
65 16 36
65 19 16
65 35 1
65 44 34
65 46 7
65 60 61
65 66 51
65 70 81
65 83 80
65 91 95
66 3 49
66 10 91
66 12 27
66 16 53
66 51 93
66 52 17
66 99 15
67 10 7
67 11 50
67 32 82
67 41 66
67 43 81
67 53 98
67 64 83
67 68 8
67 69 41
67 71 33
67 75 2
67 78 96
67 90 53
68 8 99
68 19 71
68 34 34
68 60 68
68 73 62
68 86 6
69 13 19
69 29 87
69 38 21
69 44 95
69 75 78
69 76 77
69 91 77
70 3 7
70 21 37
70 42 81
70 66 52
70 87 16
70 91 50
70 98 34
71 2 60
71 5 25
71 40 95
71 45 12
71 53 99
71 91 86
72 22 35
72 29 97
72 35 5
72 48 80
73 35 81
73 37 66
73 38 42
73 40 17
73 46 49
73 91 83
74 6 5
74 8 72
74 11 93
74 13 16
74 16 68
74 17 77
74 18 72
74 21 71
74 33 75
74 36 58
74 43 60
74 75 31
74 98 67
75 1 13
75 7 63
75 32 85
75 46 95
75 59 51
75 63 21
75 80 84
75 98 50
76 12 36
76 39 98
76 68 11
76 80 36
76 81 1
76 85 83
77 15 26
77 22 59
77 39 85
77 55 70
77 74 79
77 79 49
77 96 84
78 20 31
78 32 34
78 48 64
