100 692
0 3 77
0 8 75
0 11 4
0 20 58
0 22 5
0 27 22
0 67 34
0 75 1
0 82 14
1 13 94
1 50 70
1 55 48
1 57 18
1 61 33
2 1 97
2 16 13
2 36 50
2 38 85
2 45 93
2 70 31
2 85 67
2 86 53
3 16 54
3 20 89
3 24 22
3 38 68
3 44 77
3 58 57
3 78 92
3 80 5
3 84 36
3 91 84
3 97 35
4 6 83
4 9 75
4 11 33
4 23 16
4 30 1
4 43 5
5 23 36
5 29 21
5 36 24
5 86 86
5 95 66
6 18 23
6 30 12
6 73 93
6 92 33
6 93 26
7 13 84
7 25 55
7 54 29
7 58 95
7 70 69
7 80 73
7 99 64
8 3 42
8 5 19
8 17 21
8 23 36
8 27 26
8 59 36
8 67 92
8 71 17
8 83 11
9 3 98
9 11 32
9 18 66
9 26 4
9 30 38
9 53 37
9 60 43
9 62 46
9 69 95
9 86 39
10 19 52
10 47 35
10 57 87
10 60 77
10 72 31
10 86 80
11 27 40
11 32 64
11 90 22
11 93 58
12 1 29
12 6 73
12 21 36
12 48 95
12 69 14
12 74 64
12 78 78
12 86 72
13 1 48
13 23 9
13 24 40
13 63 20
13 67 10
13 69 62
13 96 90
14 7 66
14 22 99
14 23 6
14 24 76
14 30 16
14 81 60
14 84 36
14 88 7
15 8 40
15 9 70
15 25 43
15 36 17
15 40 8
15 45 38
15 47 87
15 52 24
15 69 94
15 86 17
15 98 23
16 4 90
16 7 55
16 8 25
16 9 23
16 17 37
16 25 59
16 46 74
16 47 92
16 61 5
16 76 26
16 80 89
17 14 76
17 31 50
17 58 25
17 60 100
17 67 10
17 83 25
17 90 76
18 6 79
18 10 48
18 11 76
18 28 42
18 30 95
18 89 3
19 20 86
19 36 34
19 41 61
19 57 4
19 59 76
19 68 49
19 84 29
19 85 33
19 88 29
19 95 59
20 2 5
20 17 7
20 25 1
20 49 44
20 62 48
20 77 36
20 95 60
20 97 79
21 18 26
21 35 22
21 42 77
21 82 81
21 91 65
22 4 43
22 13 37
22 18 82
22 37 68
22 64 96
22 74 37
22 77 52
22 80 66
22 82 90
22 83 14
22 86 95
23 13 96
23 14 96
23 17 85
23 31 40
23 38 95
23 42 93
23 47 81
23 53 97
23 55 64
23 58 93
23 60 74
23 66 45
23 69 47
23 78 8
23 84 83
23 93 73
24 1 88
24 21 62
24 41 86
24 43 41
24 44 93
24 53 31
24 60 71
24 77 61
24 91 30
24 92 35
25 7 73
25 24 12
25 38 89
25 43 74
25 50 53
25 70 27
25 80 95
26 2 34
26 8 27
26 32 62
26 46 28
26 63 52
26 68 72
26 85 24
26 94 89
26 97 44
27 9 17
27 18 79
27 32 39
27 89 33
27 93 27
27 94 45
28 6 52
28 12 62
28 49 27
28 51 25
28 52 77
28 55 46
28 62 36
28 71 51
28 90 62
29 28 19
29 64 57
29 97 66
30 8 62
30 31 9
30 46 76
30 69 2
30 84 63
31 11 73
31 13 43
31 16 53
31 40 64
31 44 24
31 93 18
32 2 85
32 22 62
32 58 25
32 61 47
32 71 76
32 76 8
32 94 34
33 1 44
33 9 29
33 13 92
33 16 89
33 25 2
33 39 42
33 41 34
33 48 69
33 92 94
33 99 51
34 43 49
34 44 98
34 68 63
34 95 48
35 61 34
36 11 46
36 17 8
36 20 90
36 21 55
36 23 28
36 28 92
36 44 51
36 46 69
36 60 58
36 65 78
36 75 18
36 88 65
36 92 5
37 4 65
37 7 93
37 26 57
37 46 2
38 20 6
38 23 37
38 32 16
38 62 88
38 66 63
38 84 20
38 91 33
39 3 80
39 7 31
39 34 57
39 35 15
39 40 59
39 45 58
39 51 30
39 78 49
39 86 56
40 16 43
40 24 39
40 28 12
40 51 72
40 67 10
40 80 65
40 89 2
40 95 19
41 13 18
41 14 7
41 16 4
41 27 44
41 51 30
41 56 6
41 87 80
41 91 92
42 3 60
42 9 91
42 29 41
42 43 100
42 53 83
42 62 86
42 74 41
42 88 68
43 5 18
43 6 76
43 14 99
43 36 14
44 17 23
44 41 9
44 73 53
44 79 19
44 89 80
44 91 24
45 9 82
45 15 7
45 21 5
45 26 63
45 46 42
45 47 60
45 51 65
45 62 59
45 66 36
45 69 58
45 73 5
45 97 68
45 99 14
46 9 87
46 30 1
46 31 19
47 17 11
47 23 59
47 32 7
47 33 68
47 45 60
47 53 21
47 55 21
47 81 12
47 85 92
47 86 78
48 6 73
48 84 98
49 18 2
49 21 69
49 22 33
49 25 27
49 42 95
49 61 46
50 2 87
50 7 48
50 23 100
50 27 100
50 38 43
50 39 40
