100 690
0 1 8
0 9 23
0 20 13
0 24 80
0 30 25
0 38 26
0 42 78
0 61 58
0 84 95
0 92 8
1 18 82
1 52 19
1 68 67
2 13 9
2 26 54
2 29 59
2 35 73
2 37 79
2 46 39
2 56 90
2 67 42
2 68 71
2 77 45
2 81 98
3 16 45
3 18 41
3 22 96
3 56 4
3 58 62
3 76 75
4 13 54
4 50 56
4 77 19
4 81 58
4 84 65
5 10 91
5 51 36
5 60 71
5 63 16
5 71 26
6 56 54
6 65 64
6 70 67
6 82 10
6 84 51
6 95 78
7 26 14
7 37 45
7 50 82
7 56 97
7 76 56
7 95 16
7 97 37
8 26 64
8 40 51
8 71 29
8 75 93
8 90 61
9 16 29
9 39 2
9 50 95
9 74 85
9 76 68
9 79 95
10 32 18
10 81 42
11 12 61
11 16 45
11 32 96
11 57 35
11 96 96
12 3 38
12 13 24
12 32 36
12 41 17
12 79 89
12 80 34
12 81 58
12 92 59
13 2 36
13 16 26
13 20 8
13 26 51
13 65 38
13 80 27
13 81 74
14 9 6
14 71 41
14 72 75
14 73 12
14 91 43
15 13 38
15 32 27
15 35 56
15 44 58
15 65 22
15 80 73
15 82 67
15 90 80
16 4 67
16 8 22
16 20 68
16 47 62
17 6 6
17 11 65
17 12 38
17 13 83
17 25 64
17 32 23
17 42 75
17 50 17
17 66 86
17 89 41
17 93 25
18 5 34
18 46 16
18 47 3
18 57 98
18 67 18
18 69 46
19 4 7
19 14 52
19 20 28
19 32 47
19 37 10
19 39 89
19 61 91
20 33 75
20 35 66
20 40 29
20 45 53
20 61 25
20 78 13
20 90 22
20 99 18
21 3 10
21 6 5
21 16 86
21 35 72
21 51 91
21 59 80
21 63 78
21 70 86
21 78 61
22 34 25
22 62 45
22 72 21
22 74 13
22 80 82
23 1 26
23 12 18
23 29 28
23 30 28
23 33 37
23 38 66
23 47 50
23 59 87
23 64 96
23 66 21
23 69 69
23 92 34
24 7 42
24 11 33
24 12 36
24 19 52
24 23 53
25 17 6
25 30 90
25 31 56
25 37 39
25 43 50
25 47 72
25 60 78
25 72 63
25 92 24
26 23 45
26 66 17
26 72 96
26 84 83
27 13 96
27 28 2
27 33 68
27 57 10
27 60 5
27 84 88
27 88 85
28 14 7
28 40 19
28 41 45
28 55 45
28 57 18
28 68 7
28 70 94
28 80 76
28 91 48
28 92 82
29 2 59
29 5 58
29 18 98
29 52 85
29 53 13
29 74 71
29 96 54
30 7 42
30 15 77
30 23 75
30 37 93
30 40 60
30 67 28
30 76 82
30 78 57
30 96 55
31 5 93
31 35 7
31 49 24
31 64 61
31 74 2
31 77 44
31 97 66
32 1 89
32 5 83
32 28 99
32 58 52
32 89 14
33 1 33
33 7 40
33 9 88
33 14 42
33 25 26
33 36 81
33 37 4
33 53 100
34 5 17
34 40 69
34 59 53
34 64 24
35 20 100
35 49 49
35 56 38
36 8 33
36 32 91
36 51 3
36 56 95
36 67 47
36 77 79
36 91 75
36 97 14
37 11 22
37 16 15
37 28 87
37 32 49
37 58 89
37 60 95
37 74 69
37 77 40
37 86 31
37 87 91
37 98 87
38 13 99
38 17 99
38 18 44
38 24 59
38 47 38
38 61 17
38 91 76
38 99 43
39 8 40
39 11 42
39 16 5
39 24 52
39 54 86
39 79 19
40 2 79
40 9 36
40 10 77
40 16 76
40 30 21
40 41 13
40 44 70
40 48 65
40 49 86
40 57 71
40 73 90
41 11 62
41 25 29
41 31 15
41 56 26
41 69 37
41 74 24
41 79 41
41 96 59
42 13 45
42 55 10
42 58 45
42 65 10
42 93 34
43 9 97
43 12 74
43 22 32
43 26 56
43 50 49
43 53 63
43 74 38
43 80 1
43 89 54
44 38 51
44 87 70
45 13 88
45 28 86
45 44 86
45 61 82
45 85 75
45 87 57
45 89 4
46 1 31
46 5 33
46 23 17
46 28 95
46 39 1
46 51 68
46 55 80
47 8 13
47 30 35
47 40 59
47 42 80
47 52 9
47 63 79
47 99 87
48 7 18
48 42 75
48 45 42
48 65 50
48 69 45
48 80 95
48 83 63
49 2 13
49 34 65
49 35 70
49 38 76
49 47 53
49 61 4
50 3 79
50 15 93
50 21 72
50 27 51
50 33 3
50 56 42
50 65 99
51 2 56
51 6 75
51 37 92
51 45 99
51 52 27
51 70 84
51 71 65
52 8 51
52 50 91
52 81 72
52 84 93
53 15 14
53 30 37
53 59 84
53 76 87
53 84 40
53 94 95
54 17 55
54 19 68
54 38 81
54 79 40
54 84 35
55 6 33
55 23 71
55 29 7
55 37 43
55 39 14
55 44 45
55 49 43
55 64 7
55 77 53
55 86 43
55 94 19
56 12 11
56 15 87
56 17 45
56 20 9
56 24 33
56 28 64
56 46 69
56 48 32
56 77 54
57 17 45
57 52 60
57 58 41
57 70 83
57 84 72
58 13 80
58 15 16
58 26 93
58 27 96
58 45 56
58 61 73
58 87 88
59 4 94
59 18 18
59 23 5
59 33 73
59 40 13
59 50 42
59 57 80
59 61 74
59 83 22
59 94 47
60 27 19
60 31 90
60 38 20
60 71 7
60 88 78
61 1 40
61 4 84
61 7 61
61 21 35
61 73 5
61 80 43
61 83 63
61 93 10
62 1 13
62 22 70
62 28 73
62 33 34
62 53 78
62 55 73
62 86 13
62 88 3
62 89 83
63 24 34
63 48 43
63 55 72
63 65 64
63 69 1
63 77 14
63 97 64
64 10 51
64 16 18
64 22 88
64 50 94
64 52 86
64 79 70
64 82 51
64 85 53
64 90 62
65 4 3
65 44 51
65 59 17
65 61 11
65 67 57
66 4 28
66 35 4
66 48 82
66 51 67
66 58 25
66 92 80
66 93 88
67 3 94
67 27 64
67 30 88
67 38 94
67 46 85
67 50 83
67 54 47
67 64 49
67 75 86
67 78 14
67 89 9
67 93 23
67 95 100
68 31 76
68 39 68
68 60 44
68 76 60
68 86 14
68 94 82
69 12 63
69 19 77
69 87 9
69 90 20
69 93 61
70 20 62
70 31 15
70 45 30
70 61 49
71 1 18
71 16 36
71 40 58
71 45 31
71 83 63
72 7 9
72 19 20
72 26 63
72 30 15
72 48 10
72 60 3
72 61 61
72 68 98
72 79 34
72 80 46
72 84 36
73 9 96
73 14 71
73 19 58
73 23 86
73 50 77
73 54 14
73 55 61
73 57 36
73 59 56
73 60 57
73 65 3
73 86 38
74 14 79
74 81 27
74 97 9
75 16 88
75 25 49
75 27 16
75 72 37
75 99 26
76 4 66
76 20 68
76 29 98
76 36 39
76 39 2
76 53 31
76 56 28
76 96 20
76 97 49
77 17 63
77 34 85
77 49 56
77 50 90
77 78 43
77 80 64
77 87 23
78 4 79
78 27 61
78 36 29
78 39 71
78 64 89
78 66 93
78 67 16
78 70 57
79 2 98
79 19 99
79 22 96
79 35 18
79 38 73
79 51 25
79 60 62
79 83 12
80 6 94
80 7 15
80 70 17
80 87 39
81 13 6
81 18 96
81 45 29
81 48 37
81 87 71
82 2 56
82 37 31
82 38 47
82 45 61
82 47 19
82 70 84
82 78 83
82 96 14
83 2 99
83 9 66
84 3 13
84 36 67
84 37 2
84 38 18
84 47 100
84 69 33
84 75 70
85 1 73
85 3 22
85 7 71
85 35 52
85 77 100
85 81 38
85 82 7
86 10 77
86 11 49
86 18 58
86 35 100
86 37 86
86 53 36
86 70 64
86 74 4
86 81 22
87 8 61
87 11 84
87 14 72
87 39 95
87 49 68
87 59 22
87 68 37
87 89 53
88 29 17
88 42 41
88 72 81
88 95 91
88 97 20
88 98 65
89 4 27
89 12 10
89 13 96
89 17 77
89 39 16
89 44 39
89 62 36
89 68 46
89 69 83
89 79 59
89 81 3
89 99 80
90 9 71
90 10 52
90 18 56
90 20 20
90 21 23
90 28 70
90 74 33
90 96 44
91 13 55
91 41 92
91 45 35
91 53 86
91 71 49
91 75 88
91 83 83
91 97 90
92 5 34
92 11 21
92 17 36
92 20 40
92 22 43
92 35 35
92 67 15
92 82 60
92 84 62
92 87 12
93 1 71
93 4 46
93 20 85
93 48 64
93 59 24
93 95 15
94 1 90
94 10 52
94 26 51
94 37 32
94 43 47
94 74 87
95 9 38
95 18 60
95 57 91
95 59 94
95 68 15
95 76 30
95 78 5
95 92 31
96 9 22
96 21 85
96 65 2
96 66 12
96 85 9
97 10 99
97 38 100
97 50 12
97 84 65
98 23 96
98 39 45
98 45 100
98 53 63
98 54 70
98 58 72
98 88 66
98 91 86
98 95 54
